name,time,value,.lower,.upper,.width,.point,.interval
alpha_t_values,0,0.3614192845711157,0.32587293669504186,0.3881913767476249,0.5,median,qi
alpha_t_values,1,0.3712916194548095,0.3173866790759765,0.4296624885726723,0.5,median,qi
alpha_t_values,2,0.4092110014007738,0.34159242881721547,0.4728702095241582,0.5,median,qi
alpha_t_values,3,0.3848220591609256,0.3224735650712422,0.495341615809403,0.5,median,qi
alpha_t_values,4,0.10783263302615888,0.08378078722379331,0.13790657061330652,0.5,median,qi
alpha_t_values,5,0.09302343817954663,0.0730616409091009,0.11452497861198724,0.5,median,qi
alpha_t_values,6,0.18207976508274804,0.12062227703335698,0.2267284176489058,0.5,median,qi
alpha_t_values,7,0.1246762710070087,0.10244070748043488,0.17515240576968863,0.5,median,qi
alpha_t_values,8,0.1565132866251454,0.12996400952958412,0.24158826205108616,0.5,median,qi
alpha_t_values,9,0.07572276056743482,0.05768100809833779,0.10286366615318672,0.5,median,qi
alpha_t_values,10,0.10958192484050877,0.09099282577486534,0.1417842883882683,0.5,median,qi
alpha_t_values,11,0.1779973169094522,0.13467433103553664,0.2675508528089394,0.5,median,qi
alpha_t_values,12,0.11673585948404674,0.09088025159793889,0.15151842161809467,0.5,median,qi
alpha_t_values,13,0.11332538768413072,0.08761160476731068,0.13320330284680149,0.5,median,qi
alpha_t_values,14,0.12736723330668395,0.10302434007761396,0.1594484679570602,0.5,median,qi
alpha_t_values,15,0.17952101767282821,0.14633446027184746,0.21528544372551695,0.5,median,qi
alpha_t_values,16,0.1379112980326171,0.11451130324928878,0.15919622434550826,0.5,median,qi
alpha_t_values,17,0.14495891330576324,0.11813120977330135,0.16487248278928215,0.5,median,qi
alpha_t_values,18,0.14393840712082445,0.11206203769441517,0.1671369185250527,0.5,median,qi
alpha_t_values,19,0.22826703971993306,0.18797322100942238,0.3060665166160451,0.5,median,qi
alpha_t_values,20,0.2853914353146253,0.2353077547216531,0.32938765628423555,0.5,median,qi
alpha_t_values,21,0.3700907252108882,0.30975725703271095,0.40813645326028447,0.5,median,qi
alpha_t_values,22,0.8824269640742936,0.7586287018510195,1.0258393510776411,0.5,median,qi
