seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,79,0.8048609999999999,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,80,0.828865749097414,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,81,0.8536147333203428,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,82,0.8790235563047583,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,83,0.9052186849586088,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,0,84,0.9321939991440203,1.0152742794115197,0.9516025853711416,1.0726276004230657,0.5,median,qi
1,1,85,0.959875719118928,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,86,0.9886676224761238,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,87,1.018231337585944,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,88,1.0484664188111288,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,89,1.0796107773780943,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,90,1.1115543442429814,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,1,91,1.1444808741738868,1.3531251560508664,1.253591123532952,1.4681196545836457,0.5,median,qi
1,2,92,1.178302082704768,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,93,1.2129709449792458,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,94,1.248785606550632,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,95,1.2855838055322593,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,96,1.323405,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,97,1.36238373294914,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
1,2,98,1.4023497674370389,1.7639449452333411,1.634122090689796,1.916283008832663,0.5,median,qi
