seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,79,0.8048609999999999,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,80,0.828865749097414,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,81,0.8536147333203428,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,82,0.8790235563047583,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,83,0.9052186849586088,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,0,84,0.9321939991440203,0.980828252689692,0.9224078744230948,1.0451952497442785,0.5,median,qi
1,1,85,0.959875719118928,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,86,0.9886676224761238,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,87,1.018231337585944,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,88,1.0484664188111288,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,89,1.0796107773780943,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,90,1.1115543442429814,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,1,91,1.1444808741738868,1.2392149812827666,1.144390120755847,1.3501294957054624,0.5,median,qi
1,2,92,1.178302082704768,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,93,1.2129709449792458,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,94,1.248785606550632,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,95,1.2855838055322593,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,96,1.323405,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,97,1.36238373294914,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,2,98,1.4023497674370389,1.5560392177265467,1.4326645505450597,1.6850540150141289,0.5,median,qi
1,3,99,1.4432729629232417,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,100,1.485201847375907,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,101,1.5282586111913097,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,102,1.5727578064485974,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,103,1.618161029934016,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,104,1.6646990832373183,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,3,105,1.7124526893210312,1.7355196966001296,1.601838362460649,1.889536784726353,0.5,median,qi
1,4,106,1.7611452392758515,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,107,1.810755728455561,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,108,1.8613238649822408,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,109,1.9132699908908672,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,110,1.965556732078043,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,111,2.018782252910457,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,4,112,2.073814169088054,1.7748012980731156,1.6421099577111271,1.933666449084816,0.5,median,qi
1,5,113,2.129025,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
1,5,114,2.119225,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
1,5,115,2.10885,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
1,5,116,2.098425,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
1,5,117,2.086925,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
1,5,118,2.075,1.867694731654142,1.7277518044857658,2.0445273710077316,0.5,median,qi
