iteration,chain,data_log_copies[1],data_log_copies[2],data_log_copies[3],data_log_copies[4],data_log_copies[5],data_log_copies[6],data_log_copies[7],data_log_copies[8],data_log_copies[9],data_log_copies[10],data_log_copies[11],data_log_copies[12],data_log_copies[13],data_log_copies[14],data_log_copies[15],data_log_copies[16],data_log_copies[17],data_log_copies[18],data_log_copies[19],data_log_copies[20],data_log_copies[21],data_log_copies[22],data_log_copies[23],data_log_copies[24],data_log_copies[25],data_log_copies[26],data_log_copies[27],data_log_copies[28],data_log_copies[29],data_log_copies[30],data_log_copies[31],data_log_copies[32],data_log_copies[33],data_log_copies[34],data_log_copies[35],data_log_copies[36],data_log_copies[37],data_log_copies[38],data_log_copies[39],data_log_copies[40],data_log_copies[41],data_log_copies[42],data_log_copies[43],data_log_copies[44],data_log_copies[45],data_log_copies[46],data_log_copies[47],data_log_copies[48],data_log_copies[49],data_log_copies[50],data_log_copies[51],data_log_copies[52],data_log_copies[53],data_log_copies[54],data_log_copies[55],data_log_copies[56],data_log_copies[57],data_log_copies[58],data_log_copies[59],data_log_copies[60],data_log_copies[61],data_log_copies[62],data_log_copies[63],data_log_copies[64],data_log_copies[65],data_log_copies[66],data_log_copies[67],data_log_copies[68],data_log_copies[69],data_log_copies[70],data_log_copies[71],data_log_copies[72],data_log_copies[73],data_log_copies[74],data_log_copies[75],data_log_copies[76],data_log_copies[77],data_log_copies[78],data_log_copies[79],data_log_copies[80],data_log_copies[81],data_log_copies[82],data_log_copies[83],data_log_copies[84],data_log_copies[85],data_log_copies[86],data_log_copies[87],data_log_copies[88],data_log_copies[89],data_log_copies[90],data_log_copies[91],data_log_copies[92],data_log_copies[93],data_log_copies[94],data_log_copies[95],data_log_copies[96],data_log_copies[97],data_log_copies[98],data_log_copies[99],data_log_copies[100],data_log_copies[101],data_log_copies[102],data_log_copies[103],data_log_copies[104],data_log_copies[105],data_log_copies[106],data_log_copies[107],data_log_copies[108],data_log_copies[109],data_log_copies[110],data_log_copies[111],data_log_copies[112],data_log_copies[113],data_log_copies[114],data_log_copies[115],data_log_copies[116],data_log_copies[117],data_log_copies[118],data_log_copies[119],data_log_copies[120],data_log_copies[121],data_log_copies[122],data_log_copies[123],data_log_copies[124],data_log_copies[125],data_log_copies[126],data_log_copies[127],data_log_copies[128],data_log_copies[129],data_log_copies[130],data_log_copies[131],data_log_copies[132],data_log_copies[133],data_log_copies[134],data_log_copies[135],data_log_copies[136],data_log_copies[137],data_log_copies[138],data_log_copies[139],data_log_copies[140],data_log_copies[141],data_log_copies[142],data_log_copies[143],data_log_copies[144],data_log_copies[145],data_log_copies[146],data_log_copies[147],data_log_copies[148],data_log_copies[149],data_log_copies[150],data_log_copies[151],data_log_copies[152],data_log_copies[153],data_log_copies[154],data_log_copies[155],data_log_copies[156],data_log_copies[157],data_log_copies[158],data_log_copies[159],data_log_copies[160],data_log_copies[161],data_log_copies[162],data_log_copies[163],data_log_copies[164],data_log_copies[165],data_log_copies[166],data_log_copies[167],data_log_copies[168],data_log_copies[169],data_log_copies[170],data_log_copies[171],data_log_copies[172],data_log_copies[173],data_log_copies[174],data_log_copies[175],data_log_copies[176],data_log_copies[177],data_log_copies[178],data_log_copies[179],data_log_copies[180],data_log_copies[181],data_log_copies[182],data_log_copies[183],data_log_copies[184],data_log_copies[185],data_log_copies[186],data_log_copies[187],data_log_copies[188],data_log_copies[189],data_log_copies[190],data_log_copies[191],data_log_copies[192],data_log_copies[193],data_log_copies[194],data_log_copies[195],data_log_copies[196],data_log_copies[197],data_log_copies[198],data_log_copies[199],data_log_copies[200],data_log_copies[201],data_log_copies[202],data_log_copies[203],data_log_copies[204],data_log_copies[205],data_log_copies[206],data_log_copies[207],data_log_copies[208],data_log_copies[209],data_log_copies[210],data_log_copies[211],data_log_copies[212],data_log_copies[213],data_log_copies[214],data_log_copies[215],data_log_copies[216],data_log_copies[217],data_log_copies[218],data_log_copies[219],data_log_copies[220],data_log_copies[221],data_log_copies[222],data_log_copies[223],data_log_copies[224],data_log_copies[225],data_log_copies[226],data_log_copies[227],data_log_copies[228],data_log_copies[229],data_log_copies[230],data_log_copies[231],data_log_copies[232],data_log_copies[233],data_log_copies[234],data_log_copies[235],data_log_copies[236],data_log_copies[237],data_log_copies[238],data_log_copies[239],data_log_copies[240],data_log_copies[241],data_log_copies[242],data_log_copies[243],data_log_copies[244],data_log_copies[245],data_log_copies[246],data_log_copies[247],data_log_copies[248],data_log_copies[249],data_log_copies[250],data_log_copies[251],data_log_copies[252],data_log_copies[253],data_log_copies[254],data_log_copies[255],data_log_copies[256],data_log_copies[257],data_log_copies[258]
1,1,4.25266078787221,4.8531593080576885,5.216319049747842,5.915026421892734,5.905811230870645,5.786346286681736,6.332964172990035,6.0433868270490185,7.255187419731578,7.13616420839785,6.269408293161987,7.052365929704959,6.074965593365165,7.161414037640778,7.887607318818416,6.133382625210787,5.831927972746239,7.011905903790802,6.736046958214519,7.090467336420564,4.907431814870485,6.5990537401541225,5.953912619501693,6.2908564513314476,6.014874299591082,5.837552722952166,5.932589751250171,6.13652039688651,5.9611894183467395,4.879599872613161,5.159640285226641,5.56931352121961,5.173623190520763,4.020266599082793,5.230908736244955,4.644276583669037,4.0054868297312485,4.364536021762868,4.602358290972018,4.5641276675160745,5.0527752060568645,4.3651901120837575,5.256674663388937,5.096512068085073,4.554753270125419,4.647379627881036,5.421099054882474,5.066807806504082,5.5952456948720455,5.370637211731473,6.394792420880709,6.8792682176652775,7.360937062770166,7.251855046302464,8.05815686680002,8.770585980981517,8.725118507895877,10.65689600724008,5.831363543193719,9.087492335204399,10.658337569213439,9.030235815866096,9.530919939953522,8.848537481611947,9.711128900116345,9.733230479928476,7.703453914049314,8.602957401724927,9.230583459419952,10.262934825346997,9.201270144310191,8.992908437285577,7.996124899303512,8.7263584812273,8.217266452869188,7.715866747429591,7.513554137592667,8.177886375784725,7.08405858732694,6.766721401411912,7.1287656977494365,7.596505708599794,6.405559734596241,7.121338305175402,6.538540088492917,4.053765060936674,6.023693972354146,5.333098047714654,4.820886442016733,5.331827481121368,6.246607612230301,5.699273098209773,5.631656785644273,8.393198699263243,7.350609617609136,7.0816251583609695,8.159871931219431,6.405265558321209,7.74725927234606,7.295613825943211,7.299632756414902,6.852024186677574,7.252838539825422,6.799297771702738,7.050255537003143,6.719187094631944,5.740448305515354,8.07114659996722,6.049025437027699,2.5556048242490523,6.190361192365581,5.976965585870275,5.929738010916413,5.509272796679837,5.002821052084081,5.796583055990831,5.582984812164883,6.251803392645959,4.943820145214374,4.98964307341757,4.929481486858458,4.898766326122068,4.0790453225982235,5.458523978551743,5.225088656509763,4.144871910361195,4.498564455179177,4.589941055020693,4.896705398976324,4.174434174856377,4.965682578866146,5.416159370755957,-1.8689283271508632,5.741671059458641,5.534211291404557,5.93412318037482,5.1915193591678435,7.185157031647858,7.374839020335231,6.6646821743312845,8.074103070185176,8.055344247430916,8.505490869159399,10.738029945315056,9.119281223219993,10.58164023857574,8.909938955892903,9.843211808672654,11.104469525624534,9.136276360520116,9.58048178096068,9.299100178375003,7.517736746591778,9.04975787896135,9.149134291639653,8.461972181823857,9.328785812343327,11.407432554070365,8.34020835959577,7.893499214954442,8.845008585258787,7.69879266261865,8.735744261956244,6.508227747409335,7.56436597604198,7.3188908175541,5.565088385959309,6.215907265637485,7.137516756869069,6.710724519136815,6.87081968245702,5.734522364510276,4.530906665250644,5.857955110803767,6.293375731236385,5.548998373944215,7.248577513622705,6.757107610952595,6.680689508107394,7.36669940265339,5.9979172352204175,7.306052627904181,6.892361188265617,7.19696170882244,6.235468966298059,6.522772533203836,7.175566934986133,7.6698736770697264,8.18591343113158,6.6216931991749375,7.391913529052031,5.484839448646005,3.264966072746052,6.277028635481847,6.269007435509445,6.382149451866568,5.947743656539237,9.05677223295088,6.0051200395837006,6.001680389737482,6.360736583510997,5.750480163846915,5.0628474508134556,5.705305410846829,5.327185501646505,5.112707010977939,4.932154319514457,5.4116721028116395,4.115800749745411,4.84918286120604,5.21331807634622,5.2405851459010275,4.621439999859201,4.267859163244127,5.098686003614418,5.003515436054395,4.8132784587832935,3.993867764424974,4.056563540058647,5.430488222425113,5.789546422119922,5.2543825972732225,6.100651707289097,6.769660975197045,7.446167969108885,8.211783485309155,7.830607551634385,7.939981747810153,8.11847803239993,7.988925722469308,10.21690205520144,9.04438042615628,8.783766593799905,9.453978811371314,9.930779623174741,9.719330504647745,8.281963191797841,10.034452928271289,9.95562082612632,8.824511711083774,9.490125925758704,9.5833710165816,10.214349971962868,8.718536246622902,8.352873241324417,8.576339385303642,7.473273513208601,8.408817806887857,7.713270998537229,9.315933568719133,7.302966937065276,7.121730756529624,8.052148367323154,7.221909413707851,7.004562588168198,6.68575045859863,6.543913118279866,6.845123521285871
2,1,4.935673742978331,6.409140293973827,5.9820979189902985,5.536709734959235,6.053190896338793,6.161949551784912,6.272336570734412,6.406841246958441,6.661232629825879,7.255891383652176,6.717502354754296,7.218036085372617,7.111282336518464,6.887703308613068,12.002724993711086,8.197711167281042,7.263560223751352,7.045254813530284,7.42427930384147,6.483077436898515,7.942751712148806,6.481918911187729,5.673267428214606,6.294609477957447,6.639107387939281,7.93709138639009,6.899587239506974,6.791613225885184,5.866684214359121,5.883066371101276,5.4986149825936135,4.460665548678063,5.482542881534629,5.224760208480659,3.5925115328133934,4.938435628155606,4.025866961807487,3.637537741039281,4.078615472597247,4.550100491181664,5.275667269364946,5.167814659060537,5.090426767983182,3.525994450008045,4.374906242856454,5.362091592522828,5.720356525067668,5.398824529530873,5.654871937847565,6.498286850701732,5.650698154263663,6.580111247933119,6.753385347488624,8.009904747975714,8.207437973084243,8.206699902826987,8.090916367544942,8.151332998544571,8.848887762636904,9.624314342421942,9.18964236204235,9.794443198443476,8.963210493888623,10.472000776901085,10.415668141487455,9.300853228628473,7.513377045991426,6.871623277497839,8.278300413766576,8.8606855686138,9.2977094585743,8.217567221828526,8.844092416396276,8.069026035530673,9.793218178128011,7.750546228170939,5.907425747328042,7.305236501298732,7.5058060580110295,7.465912951430026,7.76883036761671,7.741938193081847,6.511405243701444,6.998388153701279,6.373725760300988,5.4280046633233,5.8977815220794,5.577631459658378,5.688903414683633,5.2248039628764475,6.864705252105546,5.957593532348825,6.515760750647721,6.995206247470016,7.248543525582913,7.835621830998867,7.005715630298315,7.157058241031054,7.150597091137351,8.694015145031138,8.659943728199291,7.066201097608114,7.45444488125346,7.2732705072769175,6.5685707856080064,8.699695323179826,6.755369776860044,6.725098839471558,5.982665635218311,6.235698802918844,5.58500263405124,5.589207285124916,6.422969136616642,5.7597434230762055,6.312774956146976,5.8807426785179056,6.06970396452342,5.618032165546227,4.712759330987758,4.97423613782277,5.647463769266625,4.443621812985579,4.017311515498932,4.665460353028988,3.919018215919639,4.918136651054946,5.053542737301787,4.989209532343219,2.449062542086105,4.179687124633788,6.284068143740787,4.570081910351821,4.802784288960312,5.415399674492444,5.399332656534622,4.258362776869947,6.590832608525572,6.090106975775757,6.774947830669374,6.684395269375992,7.336816514315889,8.691394388347907,10.007201061365992,8.79796814646531,8.953825746295502,9.432875141035296,9.320197324126497,9.019813334077384,8.750016820848504,9.553653943430588,8.925815450371395,9.451090080441853,9.275526241426826,7.129459607478373,8.60928285828986,8.633163782636357,8.939878993124672,8.349700513976975,8.650078968036018,8.453172269349908,8.138316850238178,7.677609224361056,7.698630217404684,7.196517818669132,8.466406008307244,7.870325446729996,7.4530422884161185,7.2076704559840215,7.280106218955595,7.050510047941978,7.461091812705218,5.225917453744707,4.2621898661776605,6.344217274367116,5.591664280830241,6.896425051532665,6.554193384331421,6.59660633883,6.625712141327295,7.457145344077187,6.000986097166937,6.82077737496696,7.359377466809538,6.672519859758889,7.297715336407731,8.178165346468552,7.074362938195115,7.132301852397027,6.9109963657955396,7.926436643266895,7.063223069243238,5.912077100485441,6.537845153611822,6.996513402460842,5.789330034032265,7.064769672584973,6.261958341451449,7.482850550696255,6.627760823141497,6.438372910850636,6.64928369235987,6.14559946977719,5.657103425085029,4.679325952636991,4.973399794554258,4.429414244034069,5.155096073670484,4.725552319777905,5.85402615228865,4.497462956587237,5.1183236644572485,2.4889014860520087,3.601461924601698,3.6949741429557483,4.290536915168628,4.784939028623396,4.789382028596634,4.88551536302446,4.8631054094103305,4.923601427494374,4.581530025835518,8.114298879221735,6.406354453350359,5.158323062448219,6.945092093320612,7.17734373012592,8.18519306574652,7.917006358743583,8.870460968212214,8.081436915213237,8.20759283238728,8.650485008310444,8.504073578829667,8.915086335345718,9.43265620673795,10.404892632712505,9.608724555366104,8.631695596071403,9.473314563584672,10.150151176504894,8.36460464515182,9.844081847053634,8.341933651546611,8.300566635765112,8.606121809917976,9.16198615903317,7.909259217682254,8.522805060210988,8.05596738532906,7.684260164655971,9.060207782203218,7.36861066353442,9.918890939723038,6.635214259258821,6.963285087530688,7.911399208334326,7.317114801250204,7.110003227056449
3,1,4.887034075197044,4.962751484804068,5.585626123780379,4.924478916727005,3.333877265242879,6.392570477338673,7.978160784926418,6.420993053397197,7.749070347585741,6.602706266370732,7.239885729308993,7.168990889008179,7.474086172273204,6.926629091138348,8.333704915580153,7.243241847808815,6.500089490143147,6.806213958699767,7.126806778208945,7.102138253088099,7.0466243200326995,7.399641607023799,5.863151040032925,6.966722034567439,6.613663963701157,6.506649140363068,5.930232033927978,6.304470242529562,5.155751593214816,4.699924788629576,5.040840020149728,4.451080693162325,5.357302011346985,4.869221075625985,5.053566155683014,5.632386082975666,5.3994297306991035,5.591399543145958,3.5283445814869063,6.800710481016571,4.965822987425582,3.99153931737074,4.854914647984359,2.5950349099583536,3.8182009800214933,6.335197861936173,5.135546799440849,4.260508005388946,0.41555593425308146,5.826036242220389,5.704565840524413,6.336624760290353,8.380515877951352,7.059799405394178,8.19575747349677,6.498918128513736,8.501206830841298,8.67327383604416,8.571446745770032,9.198502552932256,9.636878181083206,9.1978271703112,8.712272077690827,10.832453131901474,10.126512867659583,8.295663435070441,8.350366561807029,8.871081621401812,9.104998288906375,8.135233899923373,8.313576691417273,8.898072851909008,7.794468775601215,8.986245694522648,6.822178315171713,8.76933121126337,7.340746512402914,7.951562008621038,9.631818940525978,6.390530629640038,9.895724244166486,7.91798183667821,6.928031373498828,7.2033547221472425,6.960948554633373,6.475719813267013,4.615911340542517,5.827666957649134,6.069333583465094,5.812051505906754,7.379228144395821,6.142979625910712,5.980446169606767,7.052765672687885,6.952762759791288,7.447417271657351,8.346634848800388,6.7367631333858045,7.273596166785572,7.835752136754237,8.112055648039426,7.6775726393188855,7.087779624784772,6.918601261658866,7.862833068649739,6.796163839757246,5.346786580555773,6.11420388857715,11.68259675128829,5.551402224636159,6.872074097135068,5.874325212240707,4.908095851350588,6.196891233924645,5.748362118344847,5.522108768419806,5.002669304250407,6.445215937619383,4.836840260991797,7.559133074690204,5.012335626003903,4.372194676669487,5.0959261060164875,4.598484566340253,4.454630538541478,4.541254659387991,4.002152507120975,4.803304133710874,3.6459749831854316,3.994650829533513,5.1971430158849685,4.942557136344566,2.3006790461055164,5.307688489912889,5.295784446103174,5.968937656148578,6.131927041861833,6.114422831313849,8.074668697461961,7.892316999081512,6.0398713332873974,8.063542672849575,5.836347549163293,7.95158293970229,11.567480088990271,9.350968648236183,9.911782705122507,10.320375012690723,9.449757335364982,9.380069298574861,9.50918241939537,9.973022114412982,9.817384577627491,10.442985458167678,9.080209680173954,10.477644637868893,8.118487669408534,8.201746042612035,8.83262169866347,8.858922257805146,8.222371411982174,8.153166656171436,7.600111999867863,7.481487110213716,5.929110578043305,6.976860888037183,6.990956969386071,7.557593787204247,7.269293876597842,7.131407664671771,7.185107786307412,5.321200289592261,4.673399063181939,5.592272448858073,4.884379650580637,5.126798164720677,6.985390784812741,6.106353481942221,6.351501872375471,6.9320728632449375,7.005605801903084,6.645218057986709,6.61402927787873,7.968899510209928,7.191471219773006,6.970668792332098,7.798933295075776,6.920914609168834,7.755231713207808,6.985197299863009,7.309020612211116,6.947395275736159,6.576612978080534,6.88199432600893,5.599166405723697,6.6185631853442715,6.025535003514668,6.629534378120093,5.552492417105464,5.8675280344126195,5.6725263528770595,7.334805502953037,5.427783829937512,5.38323029310889,5.011797386266235,4.965884712741603,4.387190987072889,4.979724307104923,5.249863747104296,4.455221930514472,4.5708119271775,5.560252076083486,4.607737168464563,4.607823082447301,5.197671388283637,3.3915798941054685,5.047792484669504,6.157634440073752,5.578800531984877,4.838662956047081,5.407300741035104,5.205843537080951,5.902659960094751,5.788374955544358,6.722217014920429,7.563797808143545,6.487419653644902,8.208381175068707,8.550947539053583,7.826970374328897,7.968598160476477,7.558050024862736,8.224035800613553,9.46674599559026,9.7672197553324,8.337228991630118,9.893879404986825,9.334123930138984,9.386710330555506,8.894692990065982,9.816329630834192,8.641342984092857,9.063815604818737,8.475289298753829,8.638686554313662,8.651099557654499,8.214492105371589,8.115858232115334,7.705693581336955,7.852299516071749,6.1910464763020965,5.712059384296864,7.050620536651508,6.400814987846591,6.722033131421173,7.019352825273806,7.099383571924806,6.679091893959174
4,1,4.358309982580208,4.946958311137553,4.804188155836067,6.08509690458906,5.688493702207234,6.049570160713069,6.672671766234088,6.955361851602753,6.467886216991459,6.9714356220633915,6.519891912957102,6.634819633880174,5.855785764056196,9.0286124135014,7.4645223845655515,5.995909858573986,7.4483790199219975,6.8217925505885155,6.844466763655516,7.249922578413848,6.528409316350041,6.656487883774783,7.453442188860934,6.289833947927912,6.075186648629613,6.168971658532955,6.709925427068595,6.726547564607783,6.059899031567362,6.185406278040953,6.0996975431185865,5.61902179309379,6.671735680651919,5.439316322401444,4.789080052791392,4.0009663818031616,4.738083767681719,4.349387173813172,3.413040655987417,3.8006127991346026,4.629574873775374,5.4800617476818925,4.535102556057122,4.782639455929305,4.5137495477056575,5.395176167536241,5.461712104450962,5.579852678465281,6.501993261546488,6.452532042649534,6.605654848301533,6.587216863910711,6.535119702176596,7.236821487265654,7.442468526843496,10.221333042719998,8.241952814565876,8.464890752689913,9.439204892122294,9.347360213652834,8.752487670320793,9.544403161727741,9.309036121473524,9.269225176377377,8.973443952650195,9.19941491565007,8.598644063717195,10.046116013304438,9.31001798041051,7.645755468434683,9.147231441997622,8.877099269289433,6.474158122753393,9.444270889913744,8.528962421345605,7.346861039405775,7.188759809936341,7.982226674526947,7.060176618241187,7.836249268673461,6.292712208669055,6.988435134512115,7.106492336576349,7.202854953542558,6.503514987324942,5.112288135990095,6.423268680577274,5.06062499611525,6.071657620691104,5.1133197800501895,6.725111008471509,6.737042198357706,6.598489282166933,5.885122398196207,8.00547445248614,6.7446750817963235,7.311504324900014,7.352321329546787,7.734665430315362,7.4562136909865115,7.698632084035568,6.3446140289043065,6.543499748318632,7.150681093913744,5.923338335967572,7.299797319053001,5.374883177243856,6.927115198412219,5.822536331477934,6.191487660666148,6.474913264217035,6.183418397788303,5.816861783879159,6.179901099695597,6.811752087522578,5.858616396444425,5.984846418958097,4.204992254723033,3.54588854909647,5.715846027835179,4.9706141435485725,4.379648151625754,3.980962498818207,5.393785824533456,4.6655597623680185,4.961013363329227,4.6087729483519,3.780308775727766,4.668437279262052,4.202465246116166,4.856652847656022,4.963265529807205,6.216886281035011,4.430636053910034,3.30480552163822,6.1433777183435385,5.8107742796287924,6.762529053951046,6.7406033330625394,6.966161362239495,8.591216500698481,8.665064513844627,7.870764303209587,7.433677528546277,8.114534811829289,8.813298199244263,9.584982424638792,7.8156639505935965,10.879762775854232,9.8457856882876,9.932530006615195,9.780465700013627,8.486172926202581,8.708325712561994,7.90481945379988,8.26348565741961,8.661277374976143,11.489789188302632,9.040676238619303,7.793197586402822,8.331410878299144,7.820134471481168,7.434147987053321,7.967900323168764,7.7392135249290295,7.458087104763274,7.461342265024707,6.722114882479897,6.624367492592223,7.209225553286238,7.1050084267302624,5.158751153183148,5.450957514898626,5.480931543796932,5.0960208717678555,6.835135728195562,6.805926612969876,6.589208062670925,6.683926914489565,6.635247379308493,6.86146106292916,7.982057155680318,5.090133553667179,8.093456431186695,7.096838354343714,5.969430689384248,7.12423157253087,7.708184624785272,7.081770116300635,8.137720026072522,7.223619685761044,6.375047332716846,6.898363086727052,5.441759039508418,7.971309939222006,6.756113738829391,5.792866942548956,6.0962887707132625,6.153092966700306,5.821708215925987,5.40419838878832,7.589392402774196,5.355535108375879,5.372522171184285,6.01158424848363,5.066344793206906,5.0635836498223235,7.334605418175597,4.345233896858957,3.9736156419576734,4.674303841942987,4.641895688135919,4.319977648644677,4.588167677366221,4.52027387791546,4.771546777398845,5.313186594397482,4.895193371731322,4.203041394342251,5.577405556198009,4.910267332693288,4.78195091055022,6.6082548117328965,5.534533336212232,6.311239067257078,7.305771157786581,6.486996448975625,8.816583648336467,8.654867556776297,8.342576458433212,9.068065175183408,8.557285524785541,9.783188633225619,9.049134626679876,9.903135378470282,9.697381834280396,9.29099733278729,8.844075839166711,9.940982611903124,8.934583916325428,9.691395660556125,8.849660870173532,9.179431434363401,8.741870690682372,8.354833154989812,8.175282046748245,15.326257225303179,7.208270467149728,7.773620307448752,8.164404393156989,8.654234569062444,6.658229394040199,7.245090606882972,7.35537782635074,8.47991485225549,6.8711741568678555,6.459458365972007,2.318858724450825
5,1,4.845640122437653,6.308125723887164,5.411739543532967,4.774826033155628,6.4586879820435446,4.900286755181641,6.492250800220012,5.303146830286155,7.500350049575695,8.348816832190586,7.052635388907207,6.31813683977206,6.61239183044349,7.360672727976302,6.146149492366096,8.09005334151681,6.716862983229574,7.637574330382646,7.2423642669210135,6.9068965756120555,6.5363252724453975,6.455145190765588,7.453225623849969,5.487352746361148,6.375829998837537,5.9129173443176075,6.110537786882403,6.571614196113554,5.4656182223977865,5.14215121330187,5.811414437478828,4.529004610994485,5.0316523326347244,4.846444964842361,4.615508056918792,5.162307336647199,5.928353107503806,4.898531450158439,4.883113075646926,4.280548145428493,4.43547682416011,5.148814678227167,4.285741875809842,4.806932078105589,5.04078875994299,3.589388745391033,5.314906882953833,6.782966168351977,4.721600166052185,5.5245269115983895,5.4089357999291,6.411471255780088,6.467987978897395,8.130155235597956,8.328137162294203,7.708309559923768,8.597731873627751,9.140501160387492,10.144503833218153,9.37911390140887,8.69736883932132,9.249633835892519,9.796021439710064,9.71896309696,9.566177128778046,8.674568183374609,9.043740457271582,9.21346872120467,8.755120721395185,8.314636704678236,8.753971659385622,9.084130639088059,8.522212617473462,7.5972144142591365,7.355039456202827,8.465144555056472,8.296203409300203,7.4443803639927415,7.555588818012509,7.53664592127233,8.165862342348658,7.0119248364802464,7.28935073540615,7.587900818856557,6.229055131060494,4.470575091845721,4.9337182493570015,5.11966997641811,6.207070999651855,5.191901763119474,5.3680029532266955,6.354164039404703,6.509861880333888,7.491206411918988,7.179636138665899,6.9110618479151205,6.975842804081341,6.87312474328736,7.260839606663849,8.095927357456187,6.9753739789809694,7.36989552342483,7.31503040332573,7.365133893839701,6.882074665640917,6.70715330566293,6.820847376339467,6.6952188521105445,5.6723076330152065,6.610125084988099,6.069880122158634,6.986348126796447,6.226831746529885,6.5682116545345774,6.714789068573554,5.418185427954945,4.451875945095312,5.256219290079783,5.2595068886155465,5.4210403975599295,4.373501251352895,4.0674817871379725,6.033020950629696,4.067539790731122,5.012224457288357,5.199710106712265,7.587351172214017,4.907144952745034,4.011040465608018,4.513707187570951,4.787223417652827,4.859061665931568,5.15081974639066,4.008207534776204,6.023798921392832,6.253950790697991,6.0938135951418175,6.522256350896216,8.106195314848126,7.828379268926087,7.076784530513293,7.993929737038698,7.708712415838547,9.252036939575497,8.803391534743332,9.016948602897912,10.848011504301903,8.777072484068754,9.328089488942263,9.982137701809794,9.274184933488687,8.301172802017996,8.825374798614874,9.224475693972334,9.691924243043541,9.021714385489728,8.442926228946614,8.831395562082639,8.752973118574536,8.107239584061958,7.871937592736636,8.125735063853007,7.928421874249908,7.769989763673642,7.613828378906691,7.33491127942346,7.474880518067955,6.737881177982767,7.68498984589405,6.626712047876736,6.223857266461477,4.986390485663353,4.373122834347344,6.080428118132432,5.554328811237042,5.558608457226211,5.86935483882199,5.5441286404782515,5.505335777905781,6.845545154394456,6.952206992819428,7.154969705451495,7.238416339598837,7.229983980918645,7.630422982160337,6.966996520523041,6.67113906017127,6.152728458629939,6.218665541385533,6.435622601646636,5.473480758151716,4.6247878408346565,6.4979909924953025,5.2194603574716325,5.834075098992095,7.567641456018573,7.331556609205803,6.0169278897394705,5.994797605734635,5.510477121671583,6.1871542620504645,4.886289935156723,6.288770300738138,3.800079477855379,4.0534960063296355,5.238988963347452,4.7045968746631255,4.5274794284727164,5.289383026011714,5.330317573631561,3.119896785478565,5.062071498135706,4.353052679454609,4.3594867029320366,4.503044552436836,4.793827903352917,4.17779360446416,4.517188273430045,4.5717542894308725,5.284218828822998,5.34325883448488,5.913660588149609,5.677075553009488,5.340361146660927,7.0165186120305405,7.337071241180122,7.135133736065983,7.165604571104045,8.200823460496514,7.674132016061013,7.85538995263967,8.759248030550252,8.615720330746026,9.67867334418755,9.61247225156784,10.009996189785072,9.76359692990509,9.27067164744564,9.247347198420755,9.684354668624014,9.421269534266367,8.883870273839262,7.542327076697034,8.885480746229929,8.730288367625105,8.7589773902031,7.943444004038058,7.936444916018917,9.892582651878445,7.288523584215121,7.736653287692055,7.513022390683184,8.274509831041449,7.64964286338774,6.3741246564059875,6.922497281325171,6.4028784733817,6.304896711140886
