seed,min_rhat,max_rhat,min_ess_bulk,max_ess_bulk,min_ess_tail,max_ess_tail
1,0.9974333780474072,1.0209672668046934,995.3861339579393,2289.9966622629954,253.6259335222088,1037.333571905695
10,0.997268112245324,1.0113983721902504,776.6483368800012,1397.254312465996,556.8818407700616,1036.8071363679344
100,0.9977464766485328,1.0079036523084353,990.7278482722857,2293.9195178876457,510.0023726041616,1066.7584131885303
11,0.9976283007249552,1.0180285440749723,729.9175686479892,2319.4383962357183,517.1243056214928,1098.2171733420564
12,0.997735431866386,1.019740779004216,871.8445149486482,2013.175024817216,394.4380413712807,1083.431656234697
13,0.9976970270676137,1.0158044379764888,945.4487828685296,2669.2641368974405,533.7354718789803,1085.014188285924
14,0.9972159083242996,1.02405941185867,715.172021816342,1431.8463338445772,260.00107282252566,1052.9680459650515
15,0.9971480843488356,1.0185176422239566,760.3327045725177,1488.8259847768345,435.02952615701184,1039.2896691974734
16,0.9977443552254214,1.0216403200915776,266.13070665311534,1174.154418299665,63.83836179929374,1076.626024531217
17,0.997527455600517,1.0133913281721534,932.3039672267446,2445.7502899111546,454.8249032990116,1075.011647786932
18,0.9976727125496218,1.0194394660492203,691.2407582987432,1940.3291822130232,489.9736361513551,1074.5393734099202
19,0.9975941156133984,1.016022312313175,757.1707993245983,2920.542623811866,546.151160462369,1045.1031390098544
2,0.9977185497258168,1.0141302080335248,642.615376586704,1856.9080924841155,306.91336150153586,1053.0201988032445
20,0.997819894995695,1.045955255870414,98.41081091205751,1441.3403840825938,19.544327615618435,1035.0460619408466
21,0.99816411576362,1.0169953829931675,447.0346248602452,2076.4225929413547,141.65659172091983,1081.8537338194935
22,0.9976540267960542,1.014942093047615,905.234317888213,1809.0321606921589,528.172058632376,1038.2831437821171
23,0.9971813156948534,1.014456513124131,706.6845572815286,2377.1020639541925,291.6350879952802,1076.2338524899749
24,0.9969121729946824,1.0182292633687833,654.2044217236424,1600.183127202993,507.388573588797,1080.5864417821704
25,0.9969138921604777,1.0147753039355962,571.5913636338672,1338.074098214549,194.35563124400835,1038.7059983480349
26,0.9962524346989976,1.011103577368537,755.1938478331153,1581.3252532123267,516.7299190405098,1037.6498115374477
27,0.997736111240649,1.014701210014125,773.7233381439047,1535.9686117014176,383.25034698569897,1111.5283202318003
28,0.9972842262932322,1.0117150381135485,623.5966175755633,1849.3520525529284,503.1647143272067,994.4373871228644
29,0.9968895420003432,1.0169278319411044,588.4814882464447,1392.49635820837,181.7464142278012,1059.3996795835938
3,0.9979066816045612,1.015218761232105,755.8537052543884,1945.271138137335,591.2226748498791,1101.375078209751
30,0.9974343381705144,1.0219927113686005,910.6670312600722,1918.2999542193031,490.14561719109815,1082.9195969147536
