seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,79,0.8048609999999999,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,80,0.828865749097414,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,81,0.8536147333203428,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,82,0.8790235563047583,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,83,0.9052186849586088,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,0,84,0.9321939991440203,1.0023910489149717,0.9423143565971706,1.0649296699498425,0.5,median,qi
1,1,85,0.959875719118928,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,86,0.9886676224761238,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,87,1.018231337585944,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,88,1.0484664188111288,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,89,1.0796107773780943,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,90,1.1115543442429814,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,1,91,1.1444808741738868,1.2448633446154616,1.1643684755262416,1.326548501497061,0.5,median,qi
1,2,92,1.178302082704768,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,93,1.2129709449792458,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,94,1.248785606550632,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,95,1.2855838055322593,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,96,1.323405,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,97,1.36238373294914,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,2,98,1.4023497674370389,1.6315379888196264,1.5307035749829243,1.7516892488365574,0.5,median,qi
1,3,99,1.4432729629232417,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,100,1.485201847375907,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,101,1.5282586111913097,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,102,1.5727578064485974,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,103,1.618161029934016,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,104,1.6646990832373183,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,3,105,1.7124526893210312,1.691304879569603,1.5849448499106271,1.818085023811016,0.5,median,qi
1,4,106,1.7611452392758515,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,107,1.810755728455561,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,108,1.8613238649822408,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,109,1.9132699908908672,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,110,1.965556732078043,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,111,2.018782252910457,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,4,112,2.073814169088054,1.757320715826812,1.636728061344622,1.900031486723258,0.5,median,qi
1,5,113,2.129025,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,114,2.119225,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,115,2.10885,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,116,2.098425,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,117,2.086925,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,118,2.075,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,5,119,2.06095,1.8166294791600772,1.694120731303481,1.9516085409875543,0.5,median,qi
1,6,120,2.046675,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,121,2.03085,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,122,2.0138,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,123,1.99545,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,124,1.97515,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,125,1.954975,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,6,126,1.9332,1.9899725735298175,1.852280559823405,2.140857885001325,0.5,median,qi
1,7,127,1.909675,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,128,1.88545,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,129,1.858825,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,130,1.83045,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,131,1.8007,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,132,1.7702,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,7,133,1.738475,1.685220558508043,1.5710124711508668,1.805855768786309,0.5,median,qi
1,8,134,1.70625,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,135,1.670475,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,136,1.63335,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,137,1.597425,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,138,1.5591,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,139,1.516275,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,8,140,1.475325,1.4610524268626155,1.3807935148273196,1.556118394190222,0.5,median,qi
1,9,141,1.435525,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,142,1.39285,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,143,1.351,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,144,1.308225,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,145,1.26545,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,146,1.223925,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,9,147,1.1815,1.125688336160189,1.061641685084703,1.194268904268248,0.5,median,qi
1,10,148,1.141325,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,149,1.09935,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,150,1.057975,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,151,1.019125,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,152,0.979575,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,153,0.942925,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,10,154,0.908125,0.8562253835215836,0.8015008010216822,0.9082419340800346,0.5,median,qi
1,11,155,0.8724,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,156,0.838775,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,157,0.807125,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,158,0.7759,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,159,0.7468,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,160,0.71885,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
1,11,161,0.6934,0.7189385832710222,0.6644108992382538,0.7703503308970201,0.5,median,qi
