seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,79,0.8048609999999999,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,80,0.828865749097414,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,81,0.8536147333203428,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,82,0.8790235563047583,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,83,0.9052186849586088,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,0,84,0.9321939991440203,0.9777400961349274,0.9211863804916196,1.0325569136924595,0.5,median,qi
1,1,85,0.959875719118928,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,86,0.9886676224761238,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,87,1.018231337585944,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,88,1.0484664188111288,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,89,1.0796107773780943,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,90,1.1115543442429814,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,1,91,1.1444808741738868,1.2136703354533152,1.1157313293848556,1.3132757171694118,0.5,median,qi
1,2,92,1.178302082704768,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,93,1.2129709449792458,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,94,1.248785606550632,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,95,1.2855838055322593,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,96,1.323405,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,97,1.36238373294914,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,2,98,1.4023497674370389,1.4936705061079842,1.389520095821342,1.612029620242442,0.5,median,qi
1,3,99,1.4432729629232417,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,100,1.485201847375907,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,101,1.5282586111913097,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,102,1.5727578064485974,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,103,1.618161029934016,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,104,1.6646990832373183,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,3,105,1.7124526893210312,1.684513100605582,1.55955260551054,1.8225096557180651,0.5,median,qi
1,4,106,1.7611452392758515,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,107,1.810755728455561,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,108,1.8613238649822408,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,109,1.9132699908908672,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,110,1.965556732078043,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,111,2.018782252910457,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,4,112,2.073814169088054,1.758177398598221,1.6225556704212485,1.9023175788520408,0.5,median,qi
1,5,113,2.129025,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,114,2.119225,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,115,2.10885,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,116,2.098425,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,117,2.086925,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,118,2.075,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,5,119,2.06095,1.8531931553754015,1.716734384041756,2.0219203127267633,0.5,median,qi
1,6,120,2.046675,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,121,2.03085,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,122,2.0138,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,123,1.99545,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,124,1.97515,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,125,1.954975,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,6,126,1.9332,1.9177007728887083,1.7776927386505603,2.135779845450661,0.5,median,qi
1,7,127,1.909675,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,128,1.88545,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,129,1.858825,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,130,1.83045,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,131,1.8007,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,132,1.7702,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,7,133,1.738475,1.7577976412577725,1.6259964606564394,1.9099144069831795,0.5,median,qi
1,8,134,1.70625,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,135,1.670475,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,136,1.63335,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,137,1.597425,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,138,1.5591,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,139,1.516275,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,8,140,1.475325,1.4504718556009513,1.3486080495041568,1.5652968513091945,0.5,median,qi
1,9,141,1.435525,1.126869104419267,1.0372310013330244,1.2076108719013663,0.5,median,qi
