seed,week,time,true_rt,value,.lower,.upper,.width,.point,.interval
1,0,78,0.8053469999999999,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,79,0.8048609999999999,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,80,0.828865749097414,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,81,0.8536147333203428,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,82,0.8790235563047583,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,83,0.9052186849586088,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,0,84,0.9321939991440203,0.9999756883491084,0.9413276884362316,1.0655747338458468,0.5,median,qi
1,1,85,0.959875719118928,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,86,0.9886676224761238,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,87,1.018231337585944,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,88,1.0484664188111288,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,89,1.0796107773780943,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,90,1.1115543442429814,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,1,91,1.1444808741738868,1.297588646865923,1.1977757236795936,1.408515135317851,0.5,median,qi
1,2,92,1.178302082704768,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,93,1.2129709449792458,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,94,1.248785606550632,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,95,1.2855838055322593,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,96,1.323405,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,97,1.36238373294914,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,2,98,1.4023497674370389,1.6012920815207885,1.4732145269063897,1.7521605965761735,0.5,median,qi
1,3,99,1.4432729629232417,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
1,3,100,1.485201847375907,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
1,3,101,1.5282586111913097,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
1,3,102,1.5727578064485974,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
1,3,103,1.618161029934016,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
1,3,104,1.6646990832373183,1.7750123812167065,1.6183853055690611,1.9671220093842752,0.5,median,qi
