date,time,true_rt,median_R_mean,median_R_highHPD,median_R_lowHPD,seed
2022-02-02,102,1.5727578064485974,1.4992372359651032,1.9306773562921744,1.067797115638032,59
2022-02-03,103,1.618161029934016,1.500361385166927,1.8832504192784656,1.1174723510553886,59
2022-02-04,104,1.6646990832373183,1.486921869503868,1.8259993706200324,1.1478443683877035,59
2022-02-05,105,1.7124526893210312,1.4536279379954942,1.7652488099085177,1.1420070660824706,59
2022-02-06,106,1.7611452392758515,1.4045740050762174,1.7154106205003623,1.0937373896520726,59
2022-02-07,107,1.810755728455561,1.3556813934359129,1.6905624291522134,1.0208003577196123,59
2022-02-08,108,1.8613238649822408,1.3170565098062463,1.6834318315609693,0.9506811880515234,59
2022-02-09,109,1.9132699908908672,1.2905271274283348,1.685318851550534,0.8957354033061355,59
2022-02-10,110,1.965556732078043,1.2735313987108525,1.6967397913735263,0.8503230060481788,59
2022-02-11,111,2.018782252910457,1.2689672544480117,1.720533934861302,0.8174005740347214,59
2022-02-12,112,2.073814169088054,1.2769786983160325,1.7495832363615769,0.804374160270488,59
2022-02-13,113,2.129025,1.2930335707193141,1.7730993463837736,0.8129677950548546,59
2022-02-14,114,2.119225,1.311867673747656,1.7830674159315698,0.8406679315637422,59
2022-02-15,115,2.10885,1.3315885735526587,1.778379716199789,0.8847974309055284,59
2022-02-16,116,2.098425,1.3544289067938668,1.768812484686876,0.9400453289008576,59
2022-02-17,117,2.086925,1.3726893271244864,1.7577239451074362,0.9876547091415366,59
2022-02-18,118,2.075,1.3792418270658349,1.7520290991202543,1.0064545550114155,59
2022-02-19,119,2.06095,1.376083077800644,1.7672045336065634,0.9849616219947248,59
2022-02-20,120,2.046675,1.3689854076245338,1.802267315978948,0.9357034992701196,59
2022-02-21,121,2.03085,1.3584859894534567,1.8336187297375623,0.883353249169351,59
2022-02-22,122,2.0138,1.343764239245568,1.8426365783244052,0.8448919001667308,59
2022-02-23,123,1.99545,1.3277254341853035,1.827697003096986,0.8277538652736213,59
2022-02-24,124,1.97515,1.3137756216445318,1.795554542116329,0.8319967011727345,59
2022-02-25,125,1.954975,1.2965260173670368,1.7482063392727194,0.8448456954613541,59
2022-02-26,126,1.9332,1.2707521387307794,1.6954055721444574,0.8460987053171014,59
2022-02-27,127,1.909675,1.2387969519959772,1.6508918084167958,0.8267020955751586,59
2022-02-28,128,1.88545,1.20818899385437,1.6328368206083572,0.7835411671003827,59
2022-03-01,129,1.858825,1.1812518261805434,1.6371007072330475,0.7254029451280393,59
2022-03-02,130,1.83045,1.1594437836043217,1.6483640713458938,0.6705234958627495,59
2022-03-03,131,1.8007,1.1446979510654358,1.6533699534330033,0.6360259486978682,59
2022-03-04,132,1.7702,1.1373704939672595,1.6432032748824676,0.6315377130520515,59
2022-03-05,133,1.738475,1.1331177555096528,1.6057518166506193,0.6604836943686863,59
2022-03-06,134,1.70625,1.1253410771543575,1.5366896294499726,0.7139925248587424,59
2022-03-07,135,1.670475,1.1091626624638458,1.4542843943191075,0.764040930608584,59
2022-03-08,136,1.63335,1.0818549012392797,1.389903584556181,0.7738062179223786,59
2022-03-09,137,1.597425,1.0435994785179241,1.356432430522575,0.7307665265132732,59
2022-03-10,138,1.5591,0.9967620367203747,1.347382600255768,0.6461414731849813,59
2022-03-11,139,1.516275,0.9453265003951897,1.3473196404073933,0.5433333603829862,59
2022-03-12,140,1.475325,0.8952986115498615,1.3493275939171638,0.44126962918255913,59
2022-03-13,141,1.435525,0.8516641722686457,1.3457530210129542,0.3575753235243371,59
2022-03-14,142,1.39285,0.8159625696886806,1.3305091545049597,0.30141598487240173,59
2022-03-15,143,1.351,0.782334267421611,1.2865112021202054,0.27815733272301657,59
2022-03-16,144,1.308225,0.7490616746555353,1.2161132276196576,0.282010121691413,59
2022-03-17,145,1.26545,0.7182290018217197,1.1333289426456798,0.3031290609977594,59
2022-03-18,146,1.223925,0.6919797518867646,1.059385225709878,0.3245742780636513,59
2022-03-19,147,1.1815,0.6660914477280535,1.005276922957088,0.3269059724990192,59
2022-03-20,148,1.141325,0.6382775453376923,0.9736958757482873,0.30285921492709733,59
2022-03-21,149,1.09935,0.6103180124529671,0.9585309072933765,0.2621051176125578,59
2022-03-22,150,1.057975,0.5844228232707962,0.95190095931577,0.21694468722582239,59
2022-03-23,151,1.019125,0.5584323876137971,0.9459933233422471,0.1708714518853472,59
2022-03-24,152,0.979575,0.5306511369253002,0.9357013569193072,0.12560091693129316,59
2022-03-25,153,0.942925,0.5036969250757353,0.9210531666399837,0.08634068351148677,59
2022-03-26,154,0.908125,0.4776529044969885,0.9010025421277068,0.05430326686627024,59
2022-03-27,155,0.8724,0.44883265216426954,0.8720343166162436,0.025630987712295494,59
2022-03-28,156,0.838775,0.41489685853445624,0.832751202373041,0,59
2022-03-29,157,0.807125,0.37647709176041533,0.7848053168711567,0,59
2022-03-30,158,0.7759,0.3368561867902187,0.7317172390958099,0,59
2022-03-31,159,0.7468,0.2988219653263836,0.676874625278745,0,59
2022-04-01,160,0.71885,0.26396559489061283,0.6232169583297273,0,59
2022-04-02,161,0.6934,0.23519369537677903,0.5750512976929679,0,59
2022-04-03,162,0.6688,0.21249477951060294,0.5332622851062657,0,59
2022-04-04,163,0.64625,0.19520170040863336,0.497949191926084,0,59
2022-04-05,164,0.622975,0.18165147940033144,0.46725595558595495,0,59
2022-04-06,165,0.603125,0.17067331980680378,0.44038418555487907,0,59
2022-04-07,166,0.585625,0.1615286152491221,0.42038258770452724,0,59
2022-04-08,167,0.567875,0.1543626286348617,0.42791997448605107,0,59
2022-04-09,168,0.55045,0.14883166624292457,0.4696699287063944,0,59
2022-04-10,169,0.534775,0.14471163220319672,0.524026553325358,0,59
2022-04-11,170,0.5193,0.1419324695656259,0.5931208237499956,0,59
2022-04-12,171,0.5058,0.14069866453284385,0.6798397541910116,0,59
2022-04-13,172,0.4926,0.1400401220305837,0.7836883954983087,0,59
2022-04-14,173,0.48155,0.1396231273414029,0.9040311203150653,0,59
2022-04-15,174,0.4706,0.13984373161141525,1.0408403144157872,0,59
2022-04-16,175,0.461075,0.14214170034241538,1.1981919098563172,0,59
2022-04-17,176,0.450975,0.14796181180452708,1.3830283884870933,0,59
2022-04-18,177,0.44265,0.15906192015892884,1.608442896558866,0,59
2022-04-19,178,0.4347,0.17785593710153463,1.8980244540428035,0,59
2022-04-20,179,0.4271,0.2062228962330447,2.27635286123935,0,59
2022-04-21,180,0.419975,0.2461511617730133,2.770131837037428,0,59
2022-04-22,181,0.412825,0.29962502449197587,3.405662674237417,0,59
2022-04-23,182,0.40695,0.3673620218458221,4.194937231107604,0,59
2022-04-24,183,0.401075,0.4477295720409861,5.122529228652625,0,59
2022-04-25,184,0.395325,0.5361517922210794,6.138457634203169,0,59
2022-04-26,185,0.390875,0.6261624290039135,7.170252926636059,0,59
2022-04-27,186,0.3861,0.7108744778968831,8.140166709335196,4.215225601210167e-39,59
2022-04-28,187,0.382175,0.7848931767085813,8.98715971074164,2.055118843040176e-39,59
2022-01-14,83,0.9052186849586088,0.8109077483309782,1.6436571813594294,0,60
2022-01-15,84,0.9321939991440203,0.7025946081095701,1.5456376856311376,0,60
2022-01-16,85,0.959875719118928,0.6383156087849731,1.6366316080482077,0,60
2022-01-17,86,0.9886676224761238,0.6131131875731246,1.8908831673710575,0,60
2022-01-18,87,1.018231337585944,0.626813725101176,2.3050421719722363,0,60
2022-01-19,88,1.0484664188111288,0.6761396103705138,2.7056700779820013,0,60
2022-01-20,89,1.0796107773780943,0.7596638585996364,2.866740776770436,0,60
2022-01-21,90,1.1115543442429814,0.8852399521011413,2.7627397618197724,0,60
2022-01-22,91,1.1444808741738868,1.0556416653044904,2.778678778782453,0,60
2022-01-23,92,1.178302082704768,1.2507777873193378,2.8052103722900084,0,60
2022-01-24,93,1.2129709449792458,1.4392990487695956,3.008433973180874,0,60
2022-01-25,94,1.248785606550632,1.5858715040010551,3.2204803699261837,0,60
2022-01-26,95,1.2855838055322593,1.6708970039054096,3.3360011299827654,0.0057928778280536,60
2022-01-27,96,1.323405,1.6971324425614216,3.5367172745193622,0,60
2022-01-28,97,1.36238373294914,1.6802404206020893,4.396639730825889,0,60
2022-01-29,98,1.4023497674370389,1.647920950435685,5.448132679922618,0,60
2022-01-30,99,1.4432729629232417,1.6142722712462314,5.729104727765886,0,60
2022-01-31,100,1.485201847375907,1.5883518939422607,5.365575213814728,0,60
2022-02-01,101,1.5282586111913097,1.570844473691234,4.896898464093868,0,60
2022-02-02,102,1.5727578064485974,1.5571626707766022,4.990608582887479,0,60
2022-02-03,103,1.618161029934016,1.5506260813665182,5.999726647869452,0,60
2022-02-04,104,1.6646990832373183,1.5484369398063151,6.581333811772402,0,60
2022-02-05,105,1.7124526893210312,1.546826379937293,6.1829661385208805,0,60
2022-02-06,106,1.7611452392758515,1.5505355071601628,5.400439505427961,0,60
2022-02-07,107,1.810755728455561,1.5844755585623036,4.866546560159807,0,60
2022-02-08,108,1.8613238649822408,1.6751622549918344,5.109209729950881,0,60
2022-02-09,109,1.9132699908908672,1.8337635055501504,5.741455464666901,0,60
2022-02-10,110,1.965556732078043,2.037778154768508,5.971811593584169,0,60
2022-02-11,111,2.018782252910457,2.271187591983537,5.753276376254215,0,60
2022-02-12,112,2.073814169088054,2.4829793935476405,5.333972822813403,0,60
2022-02-13,113,2.129025,2.620426414437011,4.955618350712214,0.28523447816180747,60
2022-02-14,114,2.119225,2.666132071113582,4.78625305780378,0.5460110844233834,60
2022-02-15,115,2.10885,2.6187317250433666,4.750158613441991,0.48730483664474145,60
2022-02-16,116,2.098425,2.48878364733217,4.609805958827348,0.3677613358369922,60
2022-02-17,117,2.086925,2.2664422931386414,4.200343349677726,0.33254123659955703,60
2022-02-18,118,2.075,1.9693985214584402,3.5816726979920763,0.35712434492480405,60
2022-02-19,119,2.06095,1.6423371622924976,2.9756698876078858,0.3090044369771092,60
2022-02-20,120,2.046675,1.312984788864322,2.5445190740415304,0.0814505036871136,60
2022-02-21,121,2.03085,1.0088694991923313,2.289804920136061,0,60
2022-02-22,122,2.0138,0.7633939891678251,2.1562882907628778,0,60
2022-02-23,123,1.99545,0.595427103099563,2.0658725976061074,0,60
2022-02-24,124,1.97515,0.5016034302500735,1.9407349899478863,0,60
2022-02-25,125,1.954975,0.4499685949104033,1.7318511909682197,0,60
2022-02-26,126,1.9332,0.42157343049711576,1.480253286213269,0,60
2022-02-27,127,1.909675,0.417553726445746,1.2888639188581956,0,60
2022-02-28,128,1.88545,0.4466289778142521,1.2677708618891013,0,60
2022-03-01,129,1.858825,0.5082626455575683,1.49559494927394,0,60
2022-03-02,130,1.83045,0.6108762975446997,1.9378469554310236,0,60
2022-03-03,131,1.8007,0.7891977432553265,2.4738120637662337,0,60
2022-03-04,132,1.7702,1.1064684500808488,3.0196238681864465,0,60
2022-03-05,133,1.738475,1.6453617332368273,3.6221757162706196,0,60
2022-03-06,134,1.70625,2.46446391819881,4.4337989976411105,0.4951288387565098,60
2022-03-07,135,1.670475,3.663723459930853,6.0335949626858465,1.293851957175859,60
2022-03-08,136,1.63335,5.166910482690784,8.61977755833107,1.7140434070504993,60
2022-03-09,137,1.597425,6.257465224979341,10.78950761142039,1.7254228385382904,60
2022-03-10,138,1.5591,6.289823679876743,11.065890067934124,1.5137572918193616,60
2022-03-11,139,1.516275,5.272255790967964,9.359226743332162,1.185284838603768,60
2022-03-12,140,1.475325,3.6879804778843117,6.714868532454812,0.661092423313812,60
2022-03-13,141,1.435525,2.1953875626416597,4.2931372446689675,0.0976378806143523,60
2022-03-14,142,1.39285,1.1020473193719833,2.586761065956728,0,60
2022-03-15,143,1.351,0.47217072524900594,1.5954384664045067,0,60
2022-03-16,144,1.308225,0.16827462651827663,1.0254924724606027,0,60
2022-03-17,145,1.26545,0.05076626473842655,0.6716802642610173,0,60
2022-03-18,146,1.223925,0.012277645027707486,0.42996599789308154,0,60
2022-03-19,147,1.1815,0.0020057100062104566,0.26554966078993225,0,60
2022-03-20,148,1.141325,2.3543059457210418e-4,0.15886044702684116,0,60
2022-03-21,149,1.09935,7.312444699472907e-5,0.09270815163244911,0,60
2022-03-22,150,1.057975,9.814819102787006e-5,0.05211895740256158,0,60
2022-03-23,151,1.019125,1.5779655559952513e-4,0.027623910228116423,0,60
2022-03-24,152,0.979575,2.616182764749634e-4,0.01414472427061452,0,60
2022-03-25,153,0.942925,4.4357277955166106e-4,0.010401629378367345,0,60
2022-03-26,154,0.908125,7.65863939555243e-4,0.015745833935781436,0,60
2022-03-27,155,0.8724,0.0013422065517373423,0.027545978131975044,0,60
2022-03-28,156,0.838775,0.0023813883095015285,0.04740070047800483,0,60
2022-03-29,157,0.807125,0.004267714221971358,0.0784564137389229,0,60
2022-03-30,158,0.7759,0.0077081354229490496,0.12251752278241058,0,60
2022-03-31,159,0.7468,0.013995463679667376,0.17807250401694913,0,60
2022-04-01,160,0.71885,0.025457498718242325,0.29146608649061,0,60
2022-04-02,161,0.6934,0.04614786027975566,0.5283526235048956,0,60
2022-04-03,162,0.6688,0.08266160488521088,0.9464030518308899,0,60
2022-04-04,163,0.64625,0.14433611768911422,1.6525222618178266,0,60
2022-04-05,164,0.622975,0.24081933613035897,2.757170695755953,0,60
2022-04-06,165,0.603125,0.3746005733385902,4.288848810975253,0,60
2022-04-07,166,0.585625,0.5316782712820906,6.087251018562879,6.845799061516351e-40,60
2022-04-08,167,0.567875,0.6834609899388863,7.825030346117178,8.800127551242792e-40,60
2022-04-09,168,0.55045,0.8046643842605252,9.212703165167227,1.0360721857831341e-39,60
2022-04-10,169,0.534775,0.8874127661834119,10.160099738154635,1.1426175960260026e-39,60
2022-04-11,170,0.5193,0.9379716946929842,10.738955233462345,1.207716413118429e-39,60
2022-04-12,171,0.5058,0.966758517015217,11.068539162253801,1.244781836304215e-39,60
2022-04-13,172,0.4926,0.9824753940743433,11.248483653225922,1.265018620094886e-39,60
2022-04-14,173,0.48155,0.9908510808827266,11.344377938942262,1.2758030120833193e-39,60
2022-04-15,174,0.4706,0.9952525330812974,11.394770715600782,1.2814702471308652e-39,60
2022-04-16,175,0.461075,0.9975463236921914,11.421032611161916,1.2844236929381404e-39,60
2022-04-17,176,0.450975,0.9987354699142319,11.43464729497038,1.285954817403923e-39,60
2022-04-18,177,0.44265,0.9993497568647566,11.441680343088473,1.2867457628415205e-39,60
2022-04-19,178,0.4347,0.9996662508813619,11.445303922664715,1.2871532751584387e-39,60
2022-04-20,179,0.4271,0.9998289734057335,11.447166953196009,1.2873627939153261e-39,60
2022-04-21,180,0.419975,0.9999124865893886,11.448123106079674,1.2874703240712815e-39,60
2022-04-22,181,0.412825,0.9999552799217176,11.44861305229316,1.2875254240387093e-39,60
2022-04-23,182,0.40695,0.9999771763719514,11.448863747490213,1.287553617535897e-39,60
2022-04-24,183,0.401075,0.9999883655131676,11.448991853367291,1.2875680244839658e-39,60
2022-04-25,184,0.395325,0.9999940761326227,11.44905723496359,1.2875753773805233e-39,60
2022-04-26,185,0.390875,0.9999969872820533,11.449090565077485,1.2875791257270549e-39,60
2022-04-27,186,0.3861,0.9999984696763551,11.44910753719523,1.2875810344327643e-39,60
2022-04-28,187,0.382175,0.9999992236247361,11.449116169244533,1.2875820052038862e-39,60
2022-01-14,83,0.9052186849586088,1.010121250990313,1.599966201295496,0.5545887945088084,61
2022-01-15,84,0.9321939991440203,0.9222010253632312,1.4757277797516695,0.49753395875653844,61
2022-01-16,85,0.959875719118928,0.8742289066676227,1.4113578643937355,0.44815732602031466,61
2022-01-17,86,0.9886676224761238,0.8602589227506645,1.396519685929439,0.39360449203791265,61
2022-01-18,87,1.018231337585944,0.8751816701088405,1.4226528823596662,0.377772355340511,61
2022-01-19,88,1.0484664188111288,0.9120154654947279,1.4788747609879906,0.39133016279125354,61
2022-01-20,89,1.0796107773780943,0.9657555939460017,1.5566765045643742,0.42796274074691043,61
2022-01-21,90,1.1115543442429814,1.0402758821322442,1.6588042836194885,0.4952538004370184,61
2022-01-22,91,1.1444808741738868,1.136801626430073,1.7845719601919143,0.5963461871005408,61
2022-01-23,92,1.178302082704768,1.2451591748453112,1.918873825821715,0.7148864544866878,61
2022-01-24,93,1.2129709449792458,1.3489047941721117,2.039319863644742,0.7997114568271458,61
