time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,37316509049.800934,19284083986.173912,18032425063.627018,450,1929,8.342701667548202,8.873850073070518,9.727627553343195,8.744622119649097,9.139148391643246,9.530033780011838,7.430753194692108,9.336970618450497,8.95889116577404,9.358261460494868,8.489584485047319,9.111028227083215,9.21679539936858,77.99628434799115,89991,220,450,1929,0.12857142857142856,0.8999999999999999,0.00371565200885015,0.810441,72,1,0
79,60827067006.60408,27625570366.21564,33201496640.38844,441,1875,8.83130070788453,8.845198371566925,9.093401295078282,8.284610654853733,8.891280793694273,8.298051108621493,9.024062809438234,8.199344985425114,9.170181363328204,7.220143291950111,8.091097087160719,8.652798232832234,8.794814645956153,78.99810129555775,89945,212,441,1875,0.12857142857142856,0.8999999999999999,0.00189870444225448,0.80991899999999994,72,2,0
80,40098893634.23305,14791400983.829216,25307492650.403816,442,1823,8.414614580709568,8.750784535194247,7.890226712684343,8.940095443250256,8.433032167956672,8.805007636800275,8.389105168575403,8.687572580288618,5.4788890405098485,8.106534287460104,8.669157923272602,8.467718785637427,8.61966649450993,79.99798079855069,89872,226,442,1823,0.13249344604252208,0.9274541222976548,0.00201920144931477,0.8341986103006255,72,3,0
81,26290816756.199036,16550930813.93434,9739885942.264706,444,1770,7.992485542387026,8.072566240279837,7.929985830803112,8.076588561106432,8.084140555145428,7.95801948635856,7.9237172604074235,6.278202581447321,7.857117659655965,7.64948729201785,7.954157140082306,7.868248330413841,8.028665987855838,80.98093312811005,89812,238,444,1770,0.13653510301062108,0.9557457210743476,0.01906687188994738,0.8589477944439378,72,4,0
82,32465376609.986397,14165975496.264214,18299401113.722137,452,1737,8.203440023331996,7.70367397426282,8.444369340053031,8.312476397308208,8.12110151671889,8.588001477033908,10.673119307684669,8.355631700019364,7.769205579043997,7.626539960184316,8.493954144589319,8.941263572974634,8.20154041395623,81.98967461024947,89768,219,452,1737,0.14070004902837266,0.9849003431986086,0.01032538975053398,0.8845586962335344,72,5,0
83,24081362415.73886,15587556485.269781,8493805930.469054,425,1706,7.9047040345132125,7.820367262561427,8.799111353563687,7.4201263311120185,7.225877163883956,7.432031211386266,8.419664413275353,8.501206577602147,7.689752779342103,8.102365335382245,7.719637725196686,8.040721512483014,8.187615912152467,82.99922334697973,89712,230,425,1706,0.14499204497649593,1.0149443148354715,7.766530202673039e-4,0.911095212541506,72,6,0
84,30113717929.378567,15741884176.91859,14371833752.460001,418,1677,8.128246650043035,8.811112802254389,6.541239307932845,8.15771173155751,8.930956028330726,8.334630599996,8.344779199541914,7.904099802945349,8.308189008582715,7.961129002443751,6.956138795433857,8.229783827335865,8.19714551328599,83.99780045331275,89654,225,418,1677,0.14941496645979788,1.045904765218585,0.00219954668725108,0.9383020829728972,72,7,0
85,30726398404.52833,20850596574.93891,9875801829.589443,432,1647,8.148388004935729,8.734275624889635,8.842617345235523,8.456441559658028,8.54191922627851,8.342159806812345,9.431144116743626,9.2516308481399,8.063299103683285,8.212550402533905,8.75610096270587,8.752537968447326,8.690620104805856,84.99876908256017,89582,226,432,1647,0.1539728073067837,1.077809651147486,0.00123091743982683,0.9662994646397672,72,8,1
86,30830210461.703976,15776988270.796553,15053222190.907404,419,1605,8.151760905344165,7.773265163422268,7.810372524487113,8.493747976100966,7.267704863552647,7.4882772892143254,7.818120516475768,7.9480651091437124,8.004818141555594,8.6582288963927585,8.503762796579965,8.069277787916599,8.083987213171529,85.99621104944222,89521,236,419,1605,0.15866968317602106,1.1106877822321477,0.00378895055777661,0.9949763290792024,72,9,1
87,54491825660.062965,34167804066.052338,20324021594.010662,417,1584,8.721316539477549,8.863288848696962,9.0104899146245,8.91819126945326,9.465874300920222,9.257085006758826,8.195876978904325,8.394147962449518,8.63457749668088,8.39294549500687,8.506940847691588,8.84141203319897,8.93251151185176,86.99372187706005,89464,238,417,1584,0.16350983527251506,1.1445688469076054,0.00627812293994622,1.0246294774401574,72,10,1
88,30106585085.910664,10513380184.787392,19593204901.123287,418,1555,8.128009758392079,8.685820853865453,7.9298550461915385,8.227597086677093,8.553183922595599,7.926206333469756,8.217440090479624,8.193615380745074,8.20689346707491,7.837359741940501,7.230226408005183,8.168921280488249,8.330080160370771,87.9953096588203,89398,239,418,1555,0.16849763417744945,1.1794834392421465,0.00469034117969613,1.0552130640835935,72,11,1
89,59426565910.37399,31716115697.624653,27710450212.74934,409,1534,8.80800720088249,8.395025568932809,8.646573755998379,9.375083231430878,8.600246873984366,8.897130491721004,9.54130291623205,9.627631498231054,8.35203603713251,8.628799551133884,8.667972643312947,8.979603896073678,8.895927061692372,88.99907455042685,89330,248,409,1534,0.173637583794753,1.215463086563271,9.254495731454426e-4,1.086599690125833,72,12,1
90,23962888228.762062,13819112100.408117,10143776128.35395,430,1504,7.899772146700215,7.876161702804553,7.99381682059215,7.0850842843467206,8.258358641958509,8.140582008547133,8.149628183951819,7.610347680622348,9.881620549044465,8.13918837842031,8.258041545050745,8.442774838138005,7.72464561916433,89.99683481702232,89246,262,430,1504,0.1789343254180534,1.252540277926374,0.00316518297768197,1.1188942302716298,72,13,1
91,20428996511.99723,9890944075.959854,10538052436.037355,446,1480,7.740221126214102,8.037803466632013,8.700791660605962,9.313250748027041,7.880006780288132,7.859433336484452,8.48138002147255,8.41457278192488,7.934373117074608,7.281450471679461,7.372349877323913,8.308786930385967,8.814201276390152,90.990650413240445,89183,265,446,1480,0.1843926419216929,1.2907484934518505,0.00934958675955499,1.1519414004660384,72,14,1
92,21991664775.239773,10216787214.39097,11774877560.84882,447,1462,7.813929344661158,8.08390886197059,8.107722331392614,7.687156532719019,7.88991005337265,8.024474714581487,8.315962864310624,7.034997297033497,6.869225347625898,7.416861354204951,7.877508510223332,7.8222318236892106,7.977288233433666,91.99476419264155,89100,280,447,1462,0.1900174620795882,1.3301222345571175,0.00523580735843154,1.1862429124450742,72,15,2
93,44314560288.76155,32543972075.26819,11770588213.493359,444,1460,8.514579134685686,9.483837326132345,8.500371396615042,8.402922391123687,8.867282278672867,8.255132091366981,8.343836748598308,8.513625316522571,7.65811653310479,7.998289744949212,9.628606938583028,8.747332483546636,8.923644918656933,92.9967899155498,89027,286,444,1460,0.19581386501583592,1.3706970551108515,0.00321008445020254,1.2212910761037687,72,16,2
94,62581498389.408165,29825273501.247498,32756224888.160633,454,1445,8.859735518483248,8.308499210990327,7.1745406894888735,8.971536749249696,9.376086893928779,8.959639177439474,8.538345718750362,8.562037354736477,9.001204620359042,8.518583614585628,8.253249193577362,8.701530468858316,8.392360871002547,93.9953384789235,88933,304,454,1445,0.2017870847910817,1.412509593537572,0.00466152107649975,1.2575149158386942,72,17,2
95,28621077468.665993,16662188665.295267,11958888803.37071,478,1414,8.077409257768796,8.230356503168816,7.117549908831289,8.31209627042474,8.20966552294874,8.493657752479725,8.029988996162714,9.85903456114136,8.19118099785231,8.04201426717804,7.22214613601397,8.474470275263277,8.0129500858781455,94.99669180599828,88837,317,478,1414,0.2079425151287945,1.4555976059015616,0.00330819400171833,1.2945066188564358,72,18,2
96,71132555166.95328,57740074704.56447,13392480462.388884,496,1417,8.987810947540005,8.897323462220859,9.275369560247414,9.037702531915187,8.349586539955762,8.644254816027258,9.18615176676945,8.688153467324412,9.342299494010655,9.193117531928808,8.82671927234141,8.987841110692187,9.082457763323283,95.99765372691802,88739,324,496,1417,0.21428571428571427,1.5,0.00234627308198298,1.332555,72,19,2
97,38919206242.061516,20353845908.834286,18565360333.227226,524,1405,8.384753699453508,8.723300544573883,8.356435741675135,8.04366953480796,7.3638444783986525,8.13758983899223,8.492060448891028,6.60023736215665,8.467477365667573,8.627244100989072,8.254176252218127,8.250841523732287,8.4130125532418365,96.99863032744678,88642,331,524,1405,0.22082241007087017,1.5457568704960911,0.00136967255322417,1.3716891893095264,72,20,2
98,60629765132.71646,45238270930.17443,15391494202.542002,552,1394,8.828051783242511,10.3729667397589,8.952487858615186,9.81485457312904,8.969600182528001,9.432513099844043,8.846496578436675,9.413336269445422,8.477616459967289,8.898564459697676,8.373211600379285,9.341543163901072,9.869826354425648,97.99929895488246,88558,321,552,1394,0.22755850501770175,1.5929095351239124,7.010451175375465e-4,1.4119868701245386,72,21,2
99,41727248405.43319,25060255855.42503,16666992550.008076,552,1371,8.454420191332087,8.92118963122215,8.804406318569528,8.152272767913848,8.584604247481451,8.609794696294703,8.792375191262567,8.743943564969753,8.971479267332057,9.089150560537638,8.85694419846117,8.780647878175598,8.678392890947265,98.99517989306284,88443,364,552,1371,0.23450008171395448,1.6415005719976814,0.00482010693714585,1.4536800765497069,72,22,3
100,69834429613.86417,24512139761.837265,45322289852.02702,562,1383,8.969392986045161,9.05871880329118,8.874004396545171,7.4679661174786975,8.803862666725959,7.377044830472316,9.220550696297716,9.601068342352995,10.951240402730452,7.611310427673825,9.955068563416418,9.478337382062572,8.670658279420262,99.99886101593748,88334,378,562,1383,0.24165340829415993,1.6915738580591195,0.00113898406252133,1.496078667283227,72,23,3
101,53793788475.61067,38668997025.86151,15124791449.749205,578,1384,8.708423841604944,8.793996488994305,9.394892351006883,9.137510427819338,9.021626665942415,8.554095070089414,10.261503793756019,9.023026599756092,9.11022637118499,8.62707239567715,8.122435449690505,9.172493090382499,9.13844754180018,100.99397874042256,88180,423,578,1384,0.2490249440996631,1.7431746086976418,0.00602125957743737,1.539815858846975,72,24,3
102,43944203667.01935,16761711856.536192,27182491810.483124,607,1376,8.506186567670586,9.19063524163702,8.53136389540949,8.6816427920904,8.805157718283178,8.07609543112218,7.8318905073222265,9.190483045048474,9.843133807947417,10.164531031176248,8.185872435898228,9.120004357528213,8.84265051892291,101.99699603388348,88034,451,607,1376,0.25662134551130616,1.796349418579143,0.00300396611652331,1.5840209173030886,72,25,3
103,60501897126.71642,38423559876.6237,22078337250.092728,645,1389,8.82594055895796,5.58075140181877,8.254190481540977,9.041783622454242,10.620262276047605,9.03610464408001,8.904822166208847,9.218147272639932,8.374599206017654,8.931380454641795,9.04745891518678,9.207928344937423,8.339485222031,102.9986052788432,87889,472,645,1389,0.26444947196003515,1.8511463037202465,0.00139472115681371,1.6296381370170816,72,26,3
104,91246341631.50275,58825101475.88706,32421240155.615776,681,1403,9.23682873689576,8.837847718076674,8.7585245325301,8.71056620136093,9.187878163536613,8.787175464402807,9.4385118818818,9.230180105835398,8.17049968030083,9.767627752925089,8.854446871293819,9.064301301378912,8.770363387666416,103.9975250824572,87734,487,681,1403,0.27251639212085843,1.907614744846009,0.0024749175428127,1.6765835230977089,72,27,3
105,41574028839.89709,26255590530.900723,15318438308.996435,705,1432,8.45074150251979,8.542136459593092,8.711762996743094,8.586695753657438,8.768972212016006,8.530721459222638,7.60323529298319,8.634962940871937,6.233912076528697,8.702728269501119,8.685399233760828,8.479165540354398,8.616139190175488,104.99659892911896,87590,507,705,1432,0.28082939029574916,1.965805732070244,0.0034010708810257,1.724680000974508,72,28,3
106,97656000202.47705,51137033474.2637,46518966728.2133,754,1437,9.30471693838728,9.626214714413543,9.864311836149428,8.831717717715659,9.836201177583327,9.21451551895569,10.026496202715816,9.950260976736784,10.50266091507305,9.422315221335616,12.024532193746122,10.401601496645107,9.5284698874784,105.99667099579072,87417,536,754,1437,0.289395972991255,2.0257718109387852,0.00332900420929149,1.774373529201282,72,29,4
107,90772254008.23799,69654788758.4979,21117465249.74016,764,1459,9.23161950326034,9.26742512602922,9.696195156903057,10.191485583174831,9.113846534041947,9.596791747596312,9.077546217690344,10.260683438088776,9.408969408603474,9.47760586129191,8.79356237554713,9.592273699707393,9.789164552273904,106.99929565774217,87247,579,764,1459,0.2982238756967557,2.0875671298772898,7.043422578334457e-4,1.8248885579248304,72,30,4
108,178806553308.84854,30289131625.46547,148517421683.3831,777,1514,9.909570350629654,10.086533321525906,9.970795772709732,11.780550113243024,10.362195361368176,10.28095586135176,10.01610921464673,10.138507264874642,10.155851398701161,10.00404740596569,9.628518077697674,10.456336736202767,10.980169686048585,107.9986010455271,87062,626,777,1514,0.30732106986948815,2.1512474890864173,0.00139895447290427,1.8768988968032263,72,31,4
109,153796323088.8664,84742033587.02818,69054289501.83809,807,1549,9.758894986637678,9.258046907623907,10.040077882367742,10.386043079278211,10.535390542058828,10.449589113801052,10.358946702094535,9.917113843676564,10.1934082798497,9.662232063441646,9.797097899999228,10.127458694030782,9.996066561153201,108.99838077642372,86859,683,807,1549,0.316695770132647,2.2168703909285292,0.0016192235762702001,1.930051699750196,72,32,4
110,143054341085.61572,117985920136.81207,25068420948.803696,843,1575,9.686490402613437,9.4985488258926285,8.7803913907255,9.720765183573418,10.076152452318805,9.501923402634317,9.628615165723183,9.389056456247324,10.953199603657055,10.030863784337448,9.446312762328983,9.869546039869718,9.406613162820074,109.99549588593902,86618,767,843,1575,0.32635644169305994,2.2844950918514195,0.00450411406097828,1.9842895918312244,72,33,4
111,76395367035.68135,48546255325.861404,27849111709.820015,907,1616,9.059187890385928,9.562137049230884,8.748368957988296,9.602607863670576,8.940429114923134,9.762822348168616,8.97652948359142,8.78134384194403,8.897404783511021,9.199745300856977,8.95159519716654,9.207180605582954,9.373590506531533,110.99946371483378,86333,855,907,1616,0.33631180798513616,2.3541826558959533,5.362851662198409e-4,2.039145932883957,72,34,4
112,97541859753.64761,64010258028.91181,33531601724.735825,1005,1644,9.303547453620755,9.748212915345178,9.119861875206052,5.284110239197943,8.824667214734458,9.573407512875923,8.664240754096811,9.292559850030804,9.159992586003161,9.907460467725448,7.065549012967258,9.1594836495891,9.084615327803146,111.9985216131178,86036,923,1005,1644,0.3465708585479909,2.425996009835937,0.00147838688219792,2.094435135171659,72,35,4
113,110308550173.83594,73901275824.25735,36407274349.5789,1114,1714,9.426547277643394,8.655115478709106,13.651822950522222,9.195512018498794,8.936612116229748,9.423707002398652,9.939927762088619,8.207811044968867,8.667493071730325,9.366625789311536,9.440554343223402,11.45007742878569,12.571409321960461,112.999878222325,85700,1001,1114,1714,0.3571428571428571,2.5,1.2177767499110814e-4,2.1509,72,36,5
114,104622703996.32974,61942469847.78835,42680234148.5414,1195,1778,9.373626420438356,9.15319552337135,8.916195773838757,9.074721869463943,8.881679645227704,8.952692825956913,11.052760956736844,9.599812456818272,9.204869328402,10.114878343917562,9.402964361438542,9.712406740029655,9.052829146919224,113.99702124481033,85358,1096,1195,1778,0.3571428571428571,2.5,0.00297875518967316,2.1425,72,37,5
115,152530771593.8033,75841052732.78516,76689718861.01825,1324,1838,9.750632193581815,9.215084732078243,8.831673602013504,10.116545582341093,9.822973906023204,9.972920563199319,9.190856304465575,7.268456693942593,10.222098724695831,8.688109848895182,8.562774378144418,9.483767249709242,9.538310451106739,114.99909457848126,84959,1210,1324,1838,0.3571428571428571,2.5,9.054215187376258e-4,2.13395,72,38,5
116,129332954663.93817,90090040977.09087,39242913686.84711,1444,1952,9.58565596004114,9.289975040389727,8.583985508020264,10.556039377374951,8.34220792015374,10.038809880852037,12.311262181059364,8.607777839993762,9.144027141884342,9.971601138819162,10.035406619782073,10.499366888568465,9.808865191850948,115.99996470115056,84531,1300,1444,1952,0.3571428571428571,2.5,3.529884942565786e-5,2.123975,72,39,5
117,145616573703.47513,100965694599.82187,44650879103.65299,1559,2056,9.704242796611823,9.833286528255625,10.04944107339921,10.287484810635199,9.820387214045702,9.389321507870225,9.673053496400984,10.211851889798155,9.59205843097159,11.178742524020743,8.651130263373306,10.071454700217433,10.073930567114866,116.99649381182476,84068,1429,1559,2056,0.3571428571428571,2.5,0.00350618817523695,2.113275,72,40,5
118,216777788723.83377,91949073274.99619,124828715448.83734,1684,2171,10.102138650727667,10.9892855043501,9.748362055422271,9.604233463849413,9.472975518601888,10.476022772155387,10.299539190368625,11.060708397823408,11.063459239108125,8.64216112920085,9.903299824096273,10.381110353446182,10.322084058470526,117.99985730059257,83585,1554,1684,2171,0.3571428571428571,2.5,1.4269940743361076e-4,2.1017,72,41,5
119,278857081377.23535,198408588651.5598,80448492725.67601,1828,2278,10.353965234393133,10.308646424670364,9.494373990088626,10.704567891666759,10.694425038396993,10.350059945006963,10.150092082172959,10.533052657176311,11.423393127277379,9.89989484038007,9.915557979378665,10.485532927296651,10.284597597843774,118.9991809982499,83023,1724,1828,2278,0.3571428571428571,2.5,8.190017501021885e-4,2.089625,72,42,5
120,218240123910.73215,148972835028.95053,69267288881.78185,1959,2424,10.10886177937413,10.435426538600463,9.811760957048238,10.801876117103816,10.541843061693616,10.445063879192727,9.114298208475825,9.40201293712842,9.955749341226761,9.494275881812781,9.149924184234635,10.080014606769325,10.428260869237496,119.9982400118096,82479,1863,1959,2424,0.3571428571428571,2.5,0.00175998819041467,2.075575,72,43,6
121,201884553773.20663,95726831523.46153,106157722249.74467,2189,2579,10.030961854995887,9.947053492779649,10.29913534928987,7.539426931639005,9.645016210372471,10.02658507606663,9.85949465780207,10.012515503346894,9.944646175965886,10.344209547155133,11.845909395333823,10.384107327125323,9.769541805916724,120.99898004642068,81893,1938,2189,2579,0.3571428571428571,2.5,0.00101995357933049,2.061975,72,44,6
122,1056250328923.5399,937658246024.6693,118592082898.87012,2359,2765,11.685746327024649,12.11192065769589,11.588730012952638,10.667309569385564,11.519642072156744,12.433909922093145,11.949555210851672,12.140508635848052,10.884536782825197,12.011718463805773,11.521144173335164,11.809752948810111,11.61678488301509,121.99937346990838,81236,2090,2359,2765,0.3571428571428571,2.5,6.265300916226124e-4,2.047325,72,45,6
123,383220771455.2177,277253278788.6926,105967492666.5257,2548,3002,10.671877086832982,11.03676749478043,10.456012760604441,11.861300278451532,10.419081299935836,10.615600772123717,10.939672275509261,11.112092392999852,10.392888973379648,10.670234233937489,10.892687642328843,10.943079593869118,11.283703307852345,122.99976846580492,80541,2209,2548,3002,0.3571428571428571,2.5,2.3153419506627415e-4,2.0309,72,46,6
124,301163512630.55914,188692000531.99173,112471512098.5665,2750,3196,10.430919185529323,11.746407928926041,9.704625867127152,10.077611740553717,10.257543170480218,12.658413789973217,13.779504265571683,10.281502259679993,10.398351475158744,13.608641784907034,10.277466482001556,12.379275505232155,10.924116680486048,123.99992934799133,79709,2459,2750,3196,0.3571428571428571,2.5,7.065200867373278e-5,2.013525,72,47,6
125,364348807983.4605,255012584675.90155,109336223307.55829,2988,3417,10.621377509432431,11.820103419339498,10.122461608244306,10.680067048854225,10.390743630558472,11.572874837480013,11.182720687914957,10.62386369276505,10.63518478203035,11.170842123907512,11.52431569730186,11.11214666150687,11.128902493412122,124.99997746847296,78945,2582,2988,3417,0.3571428571428571,2.5,2.253152703701744e-5,1.992725,72,48,6
126,348515114891.5811,190519113022.22037,157996001869.36105,3254,3630,10.57694743748792,9.874647717335991,10.55236563279959,8.757666088036602,10.822271976897115,8.989780954783875,10.698712714614015,10.482953863639349,10.574530584621042,10.282579661631138,11.041884239708512,10.413266025988237,9.968940539853268,125.99956094797746,78087,2737,3254,3630,0.3571428571428571,2.5,4.390520225427963e-4,1.973625,72,49,6
127,418856829299.6188,276804806900.23114,142052022399.38684,3467,3904,10.760795002294813,10.451895285888567,11.088468509884883,10.16482689026321,11.315495722468592,10.559659504725968,10.679873145966075,11.162161203521638,10.506454459962635,11.362691155290321,11.288252478553124,10.93843841677511,10.645391282450131,126.99994538660302,77172,2968,3467,3904,0.3571428571428571,2.5,5.4613396983427265e-5,1.952175,72,50,7
128,447514546966.627,315846290734.8215,131668256231.80455,3695,4211,10.826974881320968,11.336983583126651,12.300708275226121,10.080514007219314,10.914750682846075,10.649254186431055,10.71827487029876,10.285195302134294,11.034032906802752,10.387489256983589,10.854549498883319,11.074995305037586,11.600910624010053,127.99987277170476,76169,3220,3695,4211,0.3571428571428571,2.5,1.2722829522715529e-4,1.9293,72,51,7
