time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9991217285012798,99743,207,215,34,0.25,1.75,1,8.782714987202178e-4,1.7465
1.997797273145735,99686,205,239,68,0.25,1.75,2,0.0022027268542650358,1.7455025
2.9835395066249855,99633,216,246,101,0.25,1.75,3,0.01646049337501454,1.744505
3.995020798058834,99555,242,257,134,0.25,1.75,4,0.004979201941166078,1.7435775
4.996456282865887,99497,234,283,164,0.25,1.75,5,0.0035437171341126117,1.7422125
5.993279117350343,99420,242,318,187,0.25,1.75,6,0.0067208826496569785,1.7411975
6.985799477161026,99345,257,340,210,0.25,1.75,7,0.014200522838973662,1.73985
7.998035834220243,99265,256,357,266,0.25,1.75,8,0.00196416577975711,1.7385375
8.989267807898306,99179,272,381,291,0.25,1.75,9,0.010732192101693627,1.7371375
9.998658639215146,99078,304,399,330,0.25,1.75,10,0.0013413607848544729,1.7356325
10.991867358893094,98990,319,411,373,0.25,1.75,11,0.008132641106906036,1.733865
11.999629420490974,98907,327,421,421,0.25,1.75,12,3.70579509025859e-4,1.732325
12.998853266300348,98817,324,455,457,0.25,1.75,13,0.001146733699652458,1.7308725
13.99964495729223,98710,336,488,499,0.25,1.75,14,3.550427077705365e-4,1.7292975
14.998858149061423,98561,387,507,535,0.25,1.75,15,0.0011418509385769937,1.727425
15.999007624204909,98438,410,542,572,0.25,1.75,16,9.923757950911494e-4,1.7248175
16.998363919564248,98305,443,559,629,0.25,1.75,17,0.0016360804357518077,1.722665
17.99694588997245,98177,462,598,663,0.25,1.75,18,0.003054110027548518,1.7203375
18.998933580794898,98031,475,640,713,0.25,1.75,19,0.0010664192051024202,1.7180975
19.999847983545617,97847,514,671,782,0.25,1.75,20,1.520164543826752e-4,1.7155425
20.995368013339117,97687,539,712,833,0.25,1.75,21,0.004631986660882603,1.7123225
21.99790407071522,97528,563,744,879,0.25,1.75,22,0.002095929284781306,1.7095225
22.999802711242545,97354,604,770,935,0.25,1.75,23,1.9728875745528285e-4,1.70674
23.99992380691959,97152,654,787,1024,0.25,1.75,24,7.619308041029171e-5,1.703695
24.998563017621798,96955,674,862,1062,0.25,1.75,25,0.0014369823782018898,1.70016
25.993956780359525,96763,699,904,1140,0.25,1.75,26,0.006043219640474717,1.6967125
26.9994529812766,96564,722,933,1220,0.25,1.75,27,5.470187233989066e-4,1.6933525
27.987982487219263,96326,769,980,1302,0.25,1.75,28,0.01201751278073715,1.68987
28.999871770470612,96074,816,1047,1359,0.25,1.75,29,1.2822952938762455e-4,1.685705
29.99702919763288,95792,899,1104,1427,0.25,1.75,30,0.0029708023671197736,1.681295
30.994269843973942,95562,901,1164,1509,0.25,1.75,31,0.005730156026057642,1.67636
31.998722460362053,95281,938,1270,1547,0.25,1.75,32,0.0012775396379467452,1.672335
32.99748777724254,94992,979,1327,1658,0.25,1.75,33,0.002512222757459881,1.6674175
33.99904457150738,94639,1073,1401,1741,0.25,1.75,34,9.554284926167611e-4,1.66236
34.999635529941294,94316,1138,1423,1865,0.25,1.75,35,3.6447005870599014e-4,1.6561825
35.99987604453224,93969,1184,1512,1976,0.25,1.75,36,1.2395546775678667e-4,1.65053
36.997124086796084,93822,1041,1564,2110,0.09999999999999999,0.7,37,0.002875913203915559,0.657783
37.99886414900647,93670,980,1556,2217,0.09999999999999999,0.7,38,0.0011358509935277539,0.656754
38.99938402299836,93521,887,1576,2303,0.09999999999999999,0.7,39,6.159770016367361e-4,0.65569
39.99692311969438,93376,829,1557,2396,0.09999999999999999,0.7,40,0.0030768803056204774,0.654647
40.99854091568797,93222,789,1549,2478,0.09999999999999999,0.7,41,0.0014590843120316777,0.653632
41.99974477540139,93092,719,1503,2585,0.09999999999999999,0.7,42,2.5522459861093694e-4,0.652554
42.99898446697881,92949,698,1435,2672,0.09999999999999999,0.7,43,0.0010155330211887303,0.6516439999999999
43.999068058871615,92809,682,1373,2746,0.09999999999999999,0.7,44,9.319411283854606e-4,0.650643
44.9999969303153,92691,638,1365,2774,0.09999999999999999,0.7,45,3.069684701983988e-6,0.649663
45.999319646504105,92558,622,1324,2820,0.09999999999999999,0.7,46,6.803534958947921e-4,0.648837
