time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,59541146546.90549,32246109378.67545,27295037168.2301,462,2067,77.9960949379034,89336,211,462,2067,0.12857142857142856,0.8999999999999999,0.00390506209660657,0.804519,44
79,48332207977.45691,31583947771.01867,16748260206.438261,454,2019,78.98718016301602,89278,214,454,2019,0.12857142857142856,0.8999999999999999,0.01281983698397937,0.804024,44
80,53966141992.56866,41907296992.57006,12058844999.998562,451,1973,79.99959576727954,89230,205,451,1973,0.13249344604252208,0.9274541222976548,4.04232720455866e-4,0.8280124913049002,44
81,29396657742.489555,17084918665.203327,12311739077.286253,428,1937,80.99496885337035,89182,201,428,1937,0.13653510301062108,0.9557457210743476,0.00503114662964776,0.8528119069146404,44
82,30272301348.654675,12782182818.105648,17490118530.54901,415,1892,81.99767593052192,89124,215,415,1892,0.14070004902837266,0.9849003431986086,0.00232406947807817,0.8783538240713832,44
83,44423045975.10543,15712075199.517958,28710970775.58745,405,1851,82.9981437417847,89065,225,405,1851,0.14499204497649593,1.0149443148354715,0.00185625821529811,0.9045589711539656,44
84,32243993593.531982,14849865294.353777,17394128299.178196,410,1814,83.99854908015142,89010,223,410,1814,0.14941496645979788,1.045904765218585,0.0014509198485797,0.9315350791419328,44
85,89207059204.91771,74301404868.52399,14905654336.393684,423,1748,84.99837093094398,88946,230,423,1748,0.1539728073067837,1.077809651147486,0.00162906905602255,0.9593583704863772,44
86,39805876109.77532,30401583934.173378,9404292175.60193,414,1703,85.99948985062998,88893,232,414,1703,0.15866968317602106,1.1106877822321477,5.10149370015256e-4,0.987912354784206,44
87,26558881816.960148,13790150799.513624,12768731017.44652,410,1656,86.9970405635283,88828,245,410,1656,0.16350983527251506,1.1445688469076054,0.00295943647169849,1.0174415850815777,44
88,28118146826.325027,20991585415.665398,7126561410.659637,415,1626,87.99884588686871,88757,253,415,1626,0.16849763417744945,1.1794834392421465,0.00115411313129243,1.0477115494100138,44
89,45361584716.383484,13518319037.345804,31843265679.037632,418,1561,88.99923875826735,88706,245,418,1561,0.173637583794753,1.215463086563271,7.612417326470222e-4,1.0788085717409623,44
90,25484737946.47562,13760727707.744764,11724010238.730831,394,1557,89.99789094134795,88647,257,394,1557,0.1789343254180534,1.252540277926374,0.0021090586520529,1.1110783789373693,44
