time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99921223040944,89236,225,544,2180,0.12369524712582224,0.8658667298807557,76,7.877695905591509e-4,0.7731670377797221,46,1
