time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,25049599247.841145,16042995967.90987,9006603279.931305,478,2224,77.99973668078087,88705,247,478,2224,0.12857142857142856,0.8999999999999999,2.6331921912969847e-4,0.7988579999999998,15
79,32258612642.83641,12611336512.622969,19647276130.213425,468,2163,78.99996414144869,88646,246,468,2163,0.12857142857142856,0.8999999999999999,3.585855131404969e-5,0.7983449999999999,15
80,35352952285.81018,18878749761.968636,16474202523.84153,469,2108,79.99872606038448,88593,246,469,2108,0.13249344604252208,0.9274541222976548,0.00127393961551547,0.8221509812519789,15
81,44354199296.87295,17760788990.72485,26593410306.14802,448,2054,80.99931647108957,88541,251,448,2054,0.13653510301062108,0.9557457210743476,6.835289104287767e-4,0.8467238066713968,15
82,55782309874.18652,42406811865.3927,13375498008.793875,447,2013,81.99362163973312,88478,256,447,2013,0.14070004902837266,0.9849003431986086,0.00637836026687921,0.8720406128714802,15
83,37601182610.71706,31281495023.966442,6319687586.75064,451,1982,82.99689975480882,88416,246,451,1982,0.14499204497649593,1.0149443148354715,0.00310024519117746,0.8980024308801285,15
84,48400962970.58329,37643880780.71749,10757082189.865847,435,1905,83.9996724180632,88357,259,435,1905,0.14941496645979788,1.045904765218585,3.275819368013799e-4,0.924747157215664,15
85,29238150410.78509,19145981221.532654,10092169189.252481,435,1851,84.99884798528973,88295,255,435,1851,0.1539728073067837,1.077809651147486,0.00115201471027148,0.9523202734643842,15
86,33700363037.581383,22877766715.512215,10822596322.069174,422,1807,85.99295940384751,88247,252,422,1807,0.15866968317602106,1.1106877822321477,0.00704059615249264,0.9806817773218748,15
87,37519746718.71001,29892837373.88649,7626909344.823557,404,1766,86.9993550204369,88184,264,404,1766,0.16350983527251506,1.1445688469076054,6.449795631056077e-4,1.0100476703305543,15
88,21741358840.437572,10835699822.99394,10905659017.443659,391,1742,87.99775942985832,88127,264,391,1742,0.16849763417744945,1.1794834392421465,0.0022405701416801,1.0401156760612942,15
89,32244968103.81504,10365409557.703037,21879558546.112003,402,1694,88.9868156436862,88064,264,402,1694,0.173637583794753,1.215463086563271,0.01318435631380055,1.0711511542956138,15
90,115141882997.79893,91585151113.52992,23556731884.269005,414,1658,89.99282614692802,88003,256,414,1658,0.1789343254180534,1.252540277926374,0.0071738530719756,1.1030370703530818,15
91,28215304198.194485,15774163020.709448,12441141177.48505,421,1617,90.99768791415764,87946,249,421,1617,0.1843926419216929,1.2907484934518505,0.00231208584234821,1.135897396692432,15
92,34552421414.42369,17383287411.499107,17169134002.924585,435,1583,91.99592897635064,87861,263,435,1583,0.1900174620795882,1.3301222345571175,0.00407102364935951,1.1697893004036026,15
93,26969044625.851536,13650971850.544577,13318072775.306946,441,1565,92.99571165973718,87783,265,441,1565,0.19581386501583592,1.3706970551108515,0.00428834026281776,1.2043081395909452,15
94,43828457054.94817,26831672427.049747,16996784627.898424,459,1536,93.99501850137804,87690,285,459,1536,0.2017870847910817,1.412509593537572,0.00498149862195873,1.239943296495087,15
95,53584451522.96496,34191602102.829872,19392849420.135117,441,1535,94.99283917391912,87617,286,441,1535,0.2079425151287945,1.4555976059015616,0.00716082608087731,1.2764135406150794,15
96,43238023361.11701,23136618124.48649,20101405236.63049,446,1505,95.99894562775452,87519,325,446,1505,0.21428571428571427,1.5,0.00105437224547699,1.314255,15
97,82457887205.94908,24319358440.717285,58138528765.23185,453,1487,96.99991080325762,87429,338,453,1487,0.22082241007087017,1.5457568704960911,8.919674237972686e-5,1.352830955489474,15
98,30945263657.553356,16398527489.547297,14546736168.006071,459,1472,97.99842890130655,87324,373,459,1472,0.22755850501770175,1.5929095351239124,0.0015710986934323,1.3926648774634856,15
99,49342325797.33641,34350044619.763546,14992281177.572872,488,1438,98.9957851746719,87238,374,488,1438,0.23450008171395448,1.6415005719976814,0.00421482532810557,1.4334239594912552,15
100,51854328849.17213,39376604130.35316,12477724718.81899,501,1426,99.9987821531634,87145,384,501,1426,0.24165340829415993,1.6915738580591195,0.00121784683659598,1.4756952022936145,15
101,51046910121.43907,31428050734.85105,19618859386.587963,529,1416,100.99283448665189,87025,403,529,1416,0.2490249440996631,1.7431746086976418,0.0071655133481272,1.5190895127495598,15
102,61458900889.52427,27846520272.14086,33612380617.383442,530,1429,101.9978967452516,86902,442,530,1429,0.25662134551130616,1.796349418579143,0.00210325474840544,1.5632730815184996,15
103,71002174949.69058,47273462821.36597,23728712128.324707,566,1426,102.99963914056757,86760,481,566,1426,0.26444947196003515,1.8511463037202465,3.608594324333581e-4,1.6086831608589682,15
104,54609168153.65849,28151933391.37047,26457234762.288063,588,1439,103.99802309590773,86623,514,588,1439,0.27251639212085843,1.907614744846009,0.00197690409228812,1.6550465526283975,15
105,47239746851.08371,30116612547.603455,17123134303.480257,651,1439,104.99614971930797,86469,522,651,1439,0.28082939029574916,1.965805732070244,0.00385028069203485,1.7028398992912075,15
106,45677197541.783554,29980601993.482864,15696595548.300667,689,1460,105.99914366782806,86325,536,689,1460,0.289395972991255,2.0257718109387852,8.56332171935037e-4,1.7516646272006582,15
107,67706411957.7943,48266800512.39012,19439611445.40414,718,1489,106.9954519123688,86144,575,718,1489,0.2982238756967557,2.0875671298772898,0.00454808763120695,1.8020923248665703,15
108,98091747075.94438,51979783857.199585,46111963218.744705,766,1515,107.99964861277978,85946,614,766,1515,0.30732106986948815,2.1512474890864173,3.513872202205448e-4,1.8531706369986032,15
109,80176857206.79747,37137889136.05487,43038968070.74253,826,1525,108.99864671230436,85729,666,826,1525,0.316695770132647,2.2168703909285292,0.00135328769563614,1.9053114261874335,15
110,78612822996.32588,50243472588.07984,28369350408.246025,847,1569,109.99969514358622,85491,754,847,1569,0.32635644169305994,2.2844950918514195,3.0485641377708816e-4,1.9584747972933032,15
111,166257580144.31543,142607797737.5125,23649782406.80305,940,1605,110.99966392858386,85239,794,940,1605,0.33631180798513616,2.3541826558959533,3.360714161431133e-4,2.0126142943520096,15
112,131222837794.39851,93535235886.99187,37687601907.406746,1012,1651,111.99923149694912,84928,895,1012,1651,0.3465708585479909,2.425996009835937,7.685030508781665e-4,2.0678947388240543,15
113,102421811645.06102,43800330850.896164,58621480794.16482,1106,1708,112.99921056937828,84569,1007,1106,1708,0.3571428571428571,2.5,7.894306217224312e-4,2.1232,15
114,151832998715.9613,117697024152.10149,34135974563.860035,1195,1760,113.99539692789192,84183,1147,1195,1760,0.3571428571428571,2.5,0.00460307210806831,2.114225,15
115,184690572039.8089,100765223947.27214,83925348092.53706,1268,1872,114.99982553174289,83816,1237,1268,1872,0.3571428571428571,2.5,1.7446825711431302e-4,2.104575,15
116,136624001278.91908,100434168540.41208,36189832738.50698,1383,1975,115.9999154874598,83433,1307,1383,1975,0.3571428571428571,2.5,8.451254021224486e-5,2.0954,15
117,231948584260.81912,103256935089.90746,128691649170.91164,1509,2081,116.99805442574912,83032,1360,1509,2081,0.3571428571428571,2.5,0.00194557425088248,2.085825,15
118,219518387837.67874,180423898230.1906,39094489607.48787,1635,2189,117.99995430477183,82556,1480,1635,2189,0.3571428571428571,2.5,4.569522816666449e-5,2.0758,15
119,205304341293.09863,141202379106.37387,64101962186.72438,1750,2338,118.99990773770354,82049,1612,1750,2338,0.3571428571428571,2.5,9.226229646230875e-5,2.0639,15
120,186763591882.05298,114536965043.74683,72226626838.30643,1889,2472,119.9983925037826,81510,1740,1889,2472,0.3571428571428571,2.5,0.00160749621740308,2.051225,15
121,250048040909.58963,126482298979.80457,123565741929.7856,2060,2612,120.99963692071412,80926,1877,2060,2612,0.3571428571428571,2.5,3.6307928588996674e-4,2.03775,15
122,286219572181.87524,173978369810.7922,112241202371.08319,2243,2746,121.99984467354604,80319,2003,2243,2746,0.3571428571428571,2.5,1.553264539495558e-4,2.02315,15
123,492696099290.659,230197778601.7825,262498320688.87692,2400,2920,122.99957051950182,79628,2189,2400,2920,0.3571428571428571,2.5,4.2948049818392064e-4,2.007975,15
124,377235061218.03503,203190163590.2759,174044897627.76047,2587,3105,123.99928583269036,78918,2351,2587,3105,0.3571428571428571,2.5,7.141673096526802e-4,1.9907,15
125,329417006559.05225,223804160933.9282,105612845625.12442,2791,3300,124.99930944243648,78162,2515,2791,3300,0.3571428571428571,2.5,6.90557563530092e-4,1.97295,15
126,491418263503.8054,219998628094.0183,271419635409.78687,3015,3568,125.99945592199218,77353,2665,3015,3568,0.3571428571428571,2.5,5.440780078203034e-4,1.95405,15
127,314626251142.2414,226874289526.60214,87751961615.63934,3263,3845,126.99991417263446,76467,2832,3263,3845,0.3571428571428571,2.5,8.582736553819359e-5,1.933825,15
128,504486646943.22,297334852485.5896,207151794457.62973,3482,4122,127.99940765002388,75600,2983,3482,4122,0.3571428571428571,2.5,5.923499761308904e-4,1.911675,15
129,615705390596.2935,474462420636.59424,141242969959.6981,3735,4353,128.99993831978185,74659,3188,3735,4353,0.3571428571428571,2.5,6.168021815255997e-5,1.89,15
130,644204687047.4937,484468228606.55383,159736458440.93954,4015,4633,129.9997390636785,73577,3434,4015,4633,0.3571428571428571,2.5,2.6093632149581936e-4,1.866475,15
131,519056542225.73645,334934343828.96515,184122198396.77148,4362,4925,130.99984947380884,72511,3606,4362,4925,0.3571428571428571,2.5,1.5052619116318056e-4,1.839425,15
132,478564841205.22595,317868254687.3475,160696586517.87677,4616,5312,131.99952619424116,71392,3804,4616,5312,0.3571428571428571,2.5,4.7380575884403697e-4,1.812775,15
133,1010198211262.1609,573982188535.955,436216022726.2067,4900,5673,132.9997737937555,70219,4009,4900,5673,0.3571428571428571,2.5,2.2620624449132265e-4,1.7848,15
134,508689542562.0998,326117854441.66815,182571688120.43286,5249,6064,133.99952335441805,68942,4238,5249,6064,0.3571428571428571,2.5,4.7664558195492646e-4,1.755475,15
135,740597222063.392,448428827126.15894,292168394937.23425,5540,6453,134.99977668917978,67635,4495,5540,6453,0.3571428571428571,2.5,2.2331082021764817e-4,1.72355,15
136,705442182640.9576,339067119546.67035,366375063094.2846,5839,6921,135.9992499906011,66269,4723,5839,6921,0.3571428571428571,2.5,7.500093988994649e-4,1.690875,15
137,906862809471.7609,456687821893.7548,450174987578.0075,6141,7384,136.9999846905197,64887,4950,6141,7384,0.3571428571428571,2.5,1.5309480289715793e-5,1.656725,15
138,718067036270.8066,418344647671.4362,299722388599.36847,6482,7879,137.9997648833432,63440,5140,6482,7879,0.3571428571428571,2.5,2.351166567962082e-4,1.622175,15
139,790475943696.8569,496730903167.8674,293745040528.98755,6885,8375,138.99992306499053,61974,5272,6885,8375,0.3571428571428571,2.5,7.693500947425491e-5,1.586,15
140,825358004491.8695,563366664110.2391,261991340381.63107,7203,8860,139.99992376884555,60482,5455,7203,8860,0.3571428571428571,2.5,7.623115445198891e-5,1.54935,15
141,840374485778.4288,469694255006.76495,370680230771.66833,7555,9417,140.9997816829947,58837,5682,7555,9417,0.3571428571428571,2.5,2.183170053342565e-4,1.51205,15
142,901510215615.8002,520928523106.5679,380581692509.2294,7903,9981,141.9997450445937,57221,5842,7903,9981,0.3571428571428571,2.5,2.549554062909465e-4,1.470925,15
143,871096141103.5388,576317493130.3661,294778647973.1717,8187,10542,142.99993047106656,55578,6057,8187,10542,0.3571428571428571,2.5,6.952893343736832e-5,1.430525,15
144,884323731646.1123,585285771621.0162,299037960025.0962,8511,11101,143.99991666462333,53919,6212,8511,11101,0.3571428571428571,2.5,8.333537667226665e-5,1.38945,15
145,925222175936.8032,554494220829.6881,370727955107.1136,8835,11704,144.99983072740707,52322,6200,8835,11704,0.3571428571428571,2.5,1.6927259292742747e-4,1.347975,15
