time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,37831369176.11592,16882102733.178875,20949266442.9371,494,2198,77.99550135020588,88670,249,494,2198,0.12857142857142856,0.8999999999999999,0.00449864979411529,0.7986149999999999,47
79,48767129145.48621,15637493676.212763,33129635469.273487,479,2147,78.99995725676943,88612,257,479,2147,0.12857142857142856,0.8999999999999999,4.2743230565633894e-5,0.7980299999999999,47
80,44396455087.24182,19828111372.94033,24568343714.3015,476,2085,79.99870628921857,88553,260,476,2085,0.13249344604252208,0.9274541222976548,0.00129371078142526,0.8218356468503978,47
81,41068960348.392654,24219151359.1822,16849808989.210459,473,2043,80.99817539999825,88502,243,473,2043,0.13653510301062108,0.9557457210743476,0.0018246000017541,0.846341508382967,47
82,34020140127.368755,13324783559.54604,20695356567.822704,459,1994,81.99256142565096,88437,253,459,1994,0.14070004902837266,0.9849003431986086,0.00743857434903816,0.8716565017376326,47
83,25854306597.73343,14178874042.671926,11675432555.061523,447,1963,82.99811210596735,88379,249,447,1963,0.14499204497649593,1.0149443148354715,0.00188789403264877,0.8975863037110459,47
84,40914516971.56518,28884038103.970104,12030478867.595055,427,1927,83.9966270301256,88321,255,427,1927,0.14941496645979788,1.045904765218585,0.00337296987440538,0.9243601724525332,47
85,22048822768.732044,11533799359.495588,10515023409.236456,436,1869,84.99947202418213,88253,264,436,1869,0.1539728073067837,1.077809651147486,5.279758178744487e-4,0.951932261989971,47
86,71049390166.03792,62652525281.29664,8396864884.741267,441,1838,85.99811381246273,88188,264,441,1838,0.15866968317602106,1.1106877822321477,0.00188618753726643,0.9802152884533372,47
87,43323671070.42722,36284764175.785164,7038906894.642089,437,1801,86.9939377239,88135,254,437,1801,0.16350983527251506,1.1445688469076054,0.00606227609999621,1.0093723747108791,47
88,68096370727.67766,45897172739.4371,22199197988.24057,429,1758,87.98488765896084,88070,274,429,1758,0.16849763417744945,1.1794834392421465,0.01511234103915626,1.0395377291760657,47
89,26624881822.773357,18753989745.578903,7870892077.19445,452,1709,88.99767669162304,88015,260,452,1709,0.173637583794753,1.215463086563271,0.00232330837695826,1.0704583403362726,47
90,41662730013.96953,21012057948.23832,20650672065.73116,473,1653,89.98680424854832,87937,269,473,1653,0.1789343254180534,1.252540277926374,0.01319575145167562,1.1024233256168978,47
91,60308909965.87935,17615845716.916126,42693064248.96322,473,1628,90.9928123966164,87851,283,473,1628,0.1843926419216929,1.2907484934518505,0.00718760338361335,1.135045502686754,47
92,40598891706.42844,22461031721.335262,18137859985.09314,479,1595,91.99615007434544,87767,301,479,1595,0.1900174620795882,1.3301222345571175,0.00384992565456343,1.1685256842807732,47
93,33553664699.042717,20641475822.475445,12912188876.567274,484,1559,92.9946438080206,87667,325,484,1559,0.19581386501583592,1.3706970551108515,0.00535619197938785,1.2030196843591412,47
94,45621384787.97993,33502483140.19966,12118901647.780352,504,1532,93.99002446443342,87596,304,504,1532,0.2017870847910817,1.412509593537572,0.00997553556658203,1.2383047853665832,47
95,42022165176.29591,15955635416.395575,26066529759.900387,510,1531,94.99860392097288,87504,309,510,1531,0.2079425151287945,1.4555976059015616,0.00139607902711702,1.275045278865532,47
96,66661703483.63792,31574342581.608925,35087360902.02897,522,1516,95.98857461588966,87419,320,522,1516,0.21428571428571427,1.5,0.01142538411033911,1.31256,47
97,43753979285.85609,27474820746.18112,16279158539.674967,543,1497,96.9962567027393,87323,326,543,1497,0.22082241007087017,1.5457568704960911,0.00374329726069788,1.351285198618978,47
98,57050547879.50517,44840708663.64044,12209839215.86474,570,1486,97.99388000313763,87214,346,570,1486,0.22755850501770175,1.5929095351239124,0.00611999686236686,1.390976393356254,47
99,42735098360.49336,25826567414.563038,16908530945.930292,583,1488,98.99963884444264,87089,369,583,1488,0.23450008171395448,1.6415005719976814,3.6115555737126215e-4,1.4316183088620578,47
100,44161859143.22095,30307578431.11795,13854280712.102934,596,1475,99.99986000219904,86951,408,596,1475,0.24165340829415993,1.6915738580591195,1.399978009573033e-4,1.4731747572451068,47
101,65507913154.20369,38844957543.70516,26662955610.498455,599,1497,100.99926719536472,86831,420,599,1497,0.2490249440996631,1.7431746086976418,7.328046352910178e-4,1.5157077540086863,47
102,58623942073.099106,39815294094.49956,18808647978.59951,611,1510,101.99930676058432,86708,439,611,1510,0.25662134551130616,1.796349418579143,6.93239415682001e-4,1.559788163646456,47
103,56496378177.08996,43774716846.78415,12721661330.305815,627,1507,102.99952151965265,86580,463,627,1507,0.26444947196003515,1.8511463037202465,4.7848034736830414e-4,1.6050919370297512,47
104,51433178797.152275,25738846165.93152,25694332631.220753,645,1534,103.9992126676433,86434,497,645,1534,0.27251639212085843,1.907614744846009,7.873323566940371e-4,1.6516128460876744,47
105,40629406820.8987,24955964086.524075,15673442734.37459,695,1529,104.9950553358894,86272,523,695,1529,0.28082939029574916,1.965805732070244,0.0049446641105959,1.6991245264575947,47
106,211178773513.23325,191842741979.25967,19336031533.973618,733,1514,105.99901332539208,86090,573,733,1514,0.289395972991255,2.0257718109387852,9.86674607915461e-4,1.7476738567331087,47
107,122269209632.1291,94885173386.47632,27384036245.652863,730,1556,106.99830043261352,85904,633,730,1556,0.2982238756967557,2.0875671298772898,0.00169956738646703,1.7971865421113586,47
108,72965929350.96774,22144984204.285656,50820945146.682175,775,1589,107.99962024302305,85694,692,775,1589,0.30732106986948815,2.1512474890864173,3.7975697695458166e-4,1.848007643024796,47
109,125850570989.01645,97825028275.76866,28025542713.247784,832,1617,108.99999344652232,85481,729,832,1617,0.316695770132647,2.2168703909285292,6.553477675197428e-6,1.899724912802294,47
110,80279029088.21965,52080141211.23942,28198887876.980286,908,1656,109.99926334344562,85230,775,908,1656,0.32635644169305994,2.2844950918514195,7.366565543804882e-4,1.952809249465512,47
