time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99966348646302,88158,251,559,2480,0.12369524712582224,0.8658667298807557,76,3.3651353697905506e-4,0.763807018429711,36,1
