time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,112014407688.54036,88418911873.24255,23595495815.297848,506,2355,77.99906978346945,88059,235,506,2355,0.12857142857142856,0.8999999999999999,9.302165305484776e-4,0.7929899999999999,36
79,27808316112.664986,11586777620.292028,16221538492.372946,481,2329,78.99930271819268,88004,235,481,2329,0.12857142857142856,0.8999999999999999,6.972818073194276e-4,0.7925309999999999,36
80,62091756408.413994,33660210000.741688,28431546407.67231,473,2264,79.99915390310186,87938,240,473,2264,0.13249344604252208,0.9274541222976548,8.460968981438555e-4,0.816196725786828,36
81,33147386098.966747,22562701871.078697,10584684227.88805,471,2184,80.9993021857184,87874,248,471,2184,0.13653510301062108,0.9557457210743476,6.978142815938781e-4,0.8404636721983598,36
82,129452605274.7825,80011056117.52438,49441549157.2581,467,2132,81.99276076986578,87813,246,467,2132,0.14070004902837266,0.9849003431986086,0.00723923013421767,0.8654713275823454,36
83,264285322937.5963,246443562991.84442,17841759945.751873,458,2067,82.99924135645819,87763,240,458,2067,0.14499204497649593,1.0149443148354715,7.58643541814763e-4,0.8912530511864726,36
84,24251596315.544617,13664701438.98232,10586894876.562256,440,2024,83.99793308728744,87702,245,440,2024,0.14941496645979788,1.045904765218585,0.00206691271256431,0.9179173990987868,36
85,61582480244.242935,50159815218.63041,11422665025.612503,446,1985,84.99577276096068,87637,239,446,1985,0.1539728073067837,1.077809651147486,0.00422723903932364,0.945260620249368,36
86,34815540037.74254,14508265344.322676,20307274693.41986,441,1953,85.98996755168821,87591,225,441,1953,0.15866968317602106,1.1106877822321477,0.01003244831179017,0.9733734517147872,36
87,42840481328.74732,31767789791.485046,11072691537.262257,435,1887,86.99832168128175,87523,240,435,1887,0.16350983527251506,1.1445688469076054,0.0016783187182483,1.0025392986948407,36
88,52385469186.78682,42625590313.68118,9759878873.10557,433,1825,87.98995201548495,87460,256,433,1825,0.16849763417744945,1.1794834392421465,0.0100479845150545,1.0323192905279035,36
89,29855978518.466785,19279362866.722446,10576615651.74434,433,1781,88.99955032937713,87397,258,433,1781,0.173637583794753,1.215463086563271,4.496706228707126e-4,1.0630440155082368,36
