time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,70973360849.9076,32724214400.72533,38249146449.182304,517,2196,77.997901341601235,89106,257,517,2196,0.12857142857142856,0.8999999999999999,0.00209865839876499,0.802449,1
79,28790523387.239735,14419475050.261312,14371048336.978432,489,2172,78.99269657865965,89043,266,489,2172,0.12857142857142856,0.8999999999999999,0.00730342134035311,0.801954,1
80,89353296710.67139,79702618962.53142,9650677748.13997,486,2090,79.99598178285457,88990,261,486,2090,0.13249344604252208,0.9274541222976548,0.00401821714542904,0.8258329741175007,1
81,33343189061.060524,20886765181.264496,12456423879.79603,482,2028,80.98483825027077,88940,248,482,2028,0.13653510301062108,0.9557457210743476,0.01516174972923067,0.850518117184062,1
82,25757486351.82671,15875198593.482874,9882287758.343807,459,1974,81.99558851078197,88884,251,459,1974,0.14070004902837266,0.9849003431986086,0.00441148921802891,0.8759703652408425,1
83,69618443358.87573,56396394612.35016,13222048746.525484,450,1934,82.99537786682406,88827,246,450,1934,0.14499204497649593,1.0149443148354715,0.00462213317594262,0.9021231047983606,1
84,36255350203.95996,25969106508.443768,10286243695.516235,440,1906,83.99565472855033,88774,242,440,1906,0.14941496645979788,1.045904765218585,0.00434527144966523,0.9290458258007126,1
85,30868009791.095425,17587131359.41355,13280878431.681896,436,1865,84.99792774380715,88712,246,436,1865,0.1539728073067837,1.077809651147486,0.00207225619284656,0.9568147397096692,1
86,49254990774.15982,39235566666.147415,10019424108.012407,429,1832,85.98989431127514,88657,247,429,1832,0.15866968317602106,1.1106877822321477,0.01010568872486317,0.9853133453737828,1
87,32704049954.34063,20754292918.204643,11949757036.135977,439,1797,86.99646664691713,88587,250,439,1797,0.16350983527251506,1.1445688469076054,0.00353335308287228,1.0147404026028757,1
88,31107345125.775166,23274510073.503777,7832835052.271386,446,1766,87.99418561988001,88523,238,446,1766,0.16849763417744945,1.1794834392421465,0.00581438011998614,1.0448689943214402,1
89,51785274510.209724,39488032044.00474,12297242466.205017,437,1743,88.99713279108371,88442,257,437,1743,0.173637583794753,1.215463086563271,0.00286720891628533,1.0759643881184042,1
90,35510976339.01667,15798730522.288649,19712245816.728043,437,1710,89.99899312217158,88378,254,437,1710,0.1789343254180534,1.252540277926374,0.00100687782841646,1.1077716726036435,1
91,32627515854.55853,20161910119.96825,12465605734.590252,432,1690,90.9967243138654,88299,269,432,1690,0.1843926419216929,1.2907484934518505,0.00327568613461437,1.1407377035428763,1
92,46500872320.572174,21040181922.606037,25460690397.966133,439,1663,91.99726703747989,88233,274,439,1663,0.1900174620795882,1.3301222345571175,0.00273296252011334,1.1744846318915891,1
93,36234244332.44701,26111369430.567944,10122874901.879059,429,1638,92.9975120000062,88167,283,429,1638,0.19581386501583592,1.3706970551108515,0.00248799999378945,1.2094071326359574,1
