time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9998895270364299,99763,188,220,28,0.25,1.75,1,1.1047296357014069e-4,1.7465
1.9928002655506134,99716,189,236,54,0.25,1.75,2,0.007199734449386597,1.7458525
2.993479820161462,99658,201,246,87,0.25,1.75,3,0.006520179838537921,1.74503
3.9980200906166026,99587,214,268,121,0.25,1.75,4,0.001979909383397427,1.744015
4.986026231012938,99513,245,270,152,0.25,1.75,5,0.013973768987061597,1.7427725
5.973535569976065,99442,248,300,183,0.25,1.75,6,0.026464430023935392,1.7414775
6.996515301470242,99367,260,312,219,0.25,1.75,7,0.003484698529757857,1.740235
7.999100537380822,99291,272,334,249,0.25,1.75,8,8.994626191780597e-4,1.7389225
8.981141331164064,99217,288,352,275,0.25,1.75,9,0.018858668835935788,1.7375925
9.997008678935797,99134,305,367,310,0.25,1.75,10,0.0029913210642025234,1.7362975
10.999965733922412,99057,299,403,328,0.25,1.75,11,3.426607758783007e-5,1.734845
11.999336709823538,98944,330,423,369,0.25,1.75,12,6.632901764618282e-4,1.7334975
12.995506649793219,98852,352,424,415,0.25,1.75,13,0.004493350206780988,1.73152
13.995741233726259,98751,358,455,449,0.25,1.75,14,0.004258766273741443,1.72991
14.994344738682742,98647,378,469,479,0.25,1.75,15,0.005655261317258464,1.7281425
15.999041736921253,98532,393,494,524,0.25,1.75,16,9.582630787470237e-4,1.7263225
16.99997339885539,98425,407,506,574,0.25,1.75,17,2.6601144611504424e-5,1.72431
17.993380326719286,98286,448,525,635,0.25,1.75,18,0.006619673280713556,1.7224375
18.997126714390813,98162,445,582,673,0.25,1.75,19,0.002873285609187093,1.720005
19.999906655778705,98023,465,620,705,0.25,1.75,20,9.334422129469999e-5,1.717835
20.999966367694334,97860,500,653,753,0.25,1.75,21,3.363230566577613e-5,1.7154025
21.99499565197129,97708,524,675,818,0.25,1.75,22,0.0050043480287094155,1.71255
22.9997466281569,97533,558,711,879,0.25,1.75,23,2.5337184310103567e-4,1.70989
23.996226775915353,97350,596,758,934,0.25,1.75,24,0.0037732240846466425,1.7068275
24.99974704640879,97128,667,796,1000,0.25,1.75,25,2.529535912110248e-4,1.703625
25.998912152773563,96932,687,847,1071,0.25,1.75,26,0.0010878472264366223,1.69974
26.997388799415656,96724,718,898,1127,0.25,1.75,27,0.0026112005843437203,1.69631
27.99929398158257,96491,749,982,1174,0.25,1.75,28,7.060184174285666e-4,1.69267
28.998519317583153,96248,794,1051,1241,0.25,1.75,29,0.0014806824168474009,1.6885925
29.99974267453593,95974,841,1134,1314,0.25,1.75,30,2.5732546406942447e-4,1.68434
30.999930486827672,95707,877,1187,1419,0.25,1.75,31,6.951317232761767e-5,1.679545
31.999557287154115,95423,949,1237,1497,0.25,1.75,32,4.4271284588504045e-4,1.6748725
32.99888915136151,95134,983,1316,1590,0.25,1.75,33,0.0011108486384898697,1.6699025
33.99870249469063,94803,1056,1359,1708,0.25,1.75,34,0.0012975053093668976,1.664845
34.99903300368739,94445,1137,1423,1821,0.25,1.75,35,9.669963126128778e-4,1.6590525
35.999980875541596,94061,1209,1527,1924,0.25,1.75,36,1.912445840446253e-5,1.6527875
