time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,24000350650.587204,13422168820.675774,10578181829.911436,479,2020,7.901334277628759,7.210479687421049,7.704328132336993,7.872426448422978,7.90322842667203,8.334834618398185,7.312133464624294,8.137510801486679,7.466447719753267,7.495806471809215,6.748997888008537,7.713728240522749,7.632948910121991,77.99888345304547,89429,224,479,2020,0.12857142857142856,0.8999999999999999,0.00111654695453466,0.8053469999999999,3,1,0
79,38497193580.89527,21241165702.799988,17256027878.095352,488,1958,8.373851181580534,8.596321664175647,9.560647460116147,8.397946736588358,8.402074562152732,7.659314081518627,7.216369513144528,8.690409565028443,8.690959784811444,8.429661879303236,8.318595464652619,8.567081660437633,8.989057417143256,78.99397454757475,89370,225,488,1958,0.12857142857142856,0.8999999999999999,0.00602545242524854,0.8048609999999999,3,2,0
80,43964961512.78065,25488310425.940395,18476651086.840237,483,1918,8.506658824371119,8.524363305281794,7.814831090674817,8.780516802826734,8.82422936504368,8.69080902226234,9.04223854269145,7.982068631002685,8.12518125526909,8.876171193706796,9.417275530169398,8.715744398408575,8.449576991047655,79.9938502681326,89314,221,483,1918,0.13249344604252208,0.9274541222976548,0.00614973186739575,0.828865749097414,3,3,0
81,95369895806.1733,19272521961.12327,76097373845.05008,490,1892,9.281028808014597,11.040103115929663,8.644768925837997,11.38874005289556,10.331709240372293,8.732802658800528,9.435628529717842,10.033937725051928,10.335220239429034,9.787159881054704,9.614078177379461,10.28229913505651,10.861086811866862,80.99755097794963,89250,213,490,1892,0.13653510301062108,0.9557457210743476,0.00244902205037078,0.8536147333203428,3,4,0
82,85252993792.85263,29958102532.980312,55294891259.87229,462,1882,9.168889070298146,8.835184030675679,9.569619408778168,9.500903755871978,9.006396888410912,8.92900815697825,9.060329808547166,9.571578982282935,9.978930754889795,9.46621090702986,9.71685528294653,9.427912968098607,9.35203056034993,81.99803490045878,89189,213,462,1882,0.14070004902837266,0.9849003431986086,0.00196509954122348,0.8790235563047583,3,5,0
83,29591487517.63686,19200088938.296688,10391398579.340202,483,1836,8.110752573052636,7.245517505246814,8.964270603819195,7.061895972778186,8.089898568175572,6.937716227764435,8.438363155600062,8.231113868609992,8.171499363607785,6.937861963207709,8.240770043113052,8.052537786944718,8.149711387221574,82.99365077484511,89128,201,483,1836,0.14499204497649593,1.0149443148354715,0.00634922515489222,0.9052186849586088,3,6,0
84,31136951836.231815,22629571225.46369,8507380610.768098,464,1801,8.161661112762545,7.297006731113422,8.236718950472708,7.7409465359635,8.407724518952415,8.053165065550145,8.696863454613341,7.910255843510172,7.979761143510828,8.408337080817002,7.473947504287715,8.10334938825151,7.831174096356388,83.9965768157295,89058,220,464,1801,0.14941496645979788,1.045904765218585,0.00342318427050258,0.9321939991440203,3,7,0
85,38500488962.76663,21038679011.50163,17461809951.26496,458,1762,8.373936778491103,7.730730683920505,9.286890320277765,8.90182903310365,8.47892110997345,9.627618303158489,8.132728945184146,8.919352895756852,7.705510172350395,8.371698693962315,7.811839659899047,8.704522866471441,8.825570771702168,84.99709627761183,89014,212,458,1762,0.1539728073067837,1.077809651147486,0.00290372238816871,0.959875719118928,3,8,1
86,46477987820.39228,17346755255.510555,29131232564.881783,445,1728,8.562244657253324,8.018752730062113,8.182205377781026,7.660433656501401,8.747172059919308,9.032116550716685,8.380191563711746,8.129011161776297,8.380906270342459,8.594682399130258,9.849506143531517,8.697234037996742,7.976686784417153,85.99688897588142,88962,212,445,1728,0.15866968317602106,1.1106877822321477,0.00311102411858144,0.9886676224761238,3,9,1
87,26690130603.795883,13944361295.133705,12745769308.662191,434,1715,8.007559693711528,7.7895072681055675,8.430295696978863,8.291217754545118,6.717084727790905,7.8435699911727825,8.617270982261429,7.274351264176665,7.145610338351578,8.254709497990262,8.302126456083954,8.022212134322327,8.205916824105334,86.99466245403029,88892,229,434,1715,0.16350983527251506,1.1445688469076054,0.00533754596970936,1.018231337585944,3,10,1
