time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,45261124881.0742,35744500824.03387,9516624057.040377,501,1788,77.99927971167467,90835,202,501,1788,0.12857142857142856,0.8999999999999999,7.202883253256687e-4,0.8181179999999999,100
79,42976184291.44071,22400767240.72212,20575417050.718582,472,1766,78.99705140344393,90773,219,472,1766,0.12857142857142856,0.8999999999999999,0.00294859655606671,0.8175149999999999,100
80,27111209618.93035,11460651485.489403,15650558133.440945,483,1723,79.99931635260185,90711,216,483,1723,0.13249344604252208,0.9274541222976548,6.836473981479685e-4,0.84187793043325,100
81,25638121591.694252,14809223403.10251,10828898188.591724,465,1697,80.99849450118415,90661,219,465,1697,0.13653510301062108,0.9557457210743476,0.00150549881584538,0.8669665010437515,100
82,66669492870.75179,33756178421.146767,32913314449.604984,454,1689,81.99185307495978,90592,220,454,1689,0.14070004902837266,0.9849003431986086,0.00814692504022218,0.8929205001472906,100
83,38197051487.4646,25626782483.211308,12570269004.253279,438,1657,82.99877191598854,90534,233,438,1657,0.14499204497649593,1.0149443148354715,0.00122808401145846,0.9194583536957504,100
84,42970821620.68612,18368886290.366955,24601935330.319214,428,1620,83.99763486657965,90473,239,428,1620,0.14941496645979788,1.045904765218585,0.00236513342035493,0.946899420142994,100
85,23293428003.914234,12522771346.374517,10770656657.539673,419,1606,84.99713077222899,90419,239,419,1606,0.1539728073067837,1.077809651147486,0.00286922777101494,0.975126725682665,100
86,21540716535.60952,11510256050.132765,10030460485.47675,406,1591,85.99912568556965,90361,236,406,1591,0.15866968317602106,1.1106877822321477,8.743144303480221e-4,1.0042727858164855,100
87,17161084822.363554,8118620000.645009,9042464821.718554,398,1559,86.9964434291721,90288,250,398,1559,0.16350983527251506,1.1445688469076054,0.00355657082789662,1.034243855754181,100
88,30556886817.361584,18760416748.534405,11796470068.827175,397,1533,87.9995617835189,90233,252,397,1533,0.16849763417744945,1.1794834392421465,4.382164811005396e-4,1.064932007622949,100
89,27626144421.000324,15692477491.65392,11933666929.346405,396,1521,88.99905567194446,90168,248,396,1521,0.173637583794753,1.215463086563271,9.4432805553879e-4,1.0967488068986362,100
90,51331936332.32429,44184190104.2904,7147746228.033914,422,1499,89.99713209157198,90105,232,422,1499,0.1789343254180534,1.252540277926374,0.00286790842801565,1.129390517800653,100
91,25313238135.463856,9083734252.528454,16229503882.935415,437,1481,90.99874775918818,90029,234,437,1481,0.1843926419216929,1.2907484934518505,0.00125224081182295,1.1630289300247898,100
92,36206381480.36204,22161215920.17138,14045165560.190634,438,1458,91.99420107356272,89941,259,438,1458,0.1900174620795882,1.3301222345571175,0.0057989264372793,1.1974957465494274,100
93,47207606186.660225,17120462098.093523,30087144088.56668,424,1441,92.99892976057124,89860,286,424,1441,0.19581386501583592,1.3706970551108515,0.00107023942877049,1.2328186383372508,100
94,34617834592.703255,23309745986.742134,11308088605.961063,434,1431,93.99306752203464,89794,276,434,1431,0.2017870847910817,1.412509593537572,0.0069324779653499,1.2692811207528625,100
95,45027951873.84415,21347326689.530083,23680625184.31403,443,1416,94.996806312948,89721,274,443,1416,0.2079425151287945,1.4555976059015616,0.00319368705198996,1.3070393142432482,100
96,95261746520.92868,83083365075.05176,12178381445.876902,458,1404,95.99921079218764,89627,287,458,1404,0.21428571428571427,1.5,7.892078123461488e-4,1.345815,100
97,31691986339.570026,17821185021.75929,13870801317.810753,450,1401,96.9939846798962,89546,304,450,1401,0.22082241007087017,1.5457568704960911,0.00601532010379912,1.3854155103195316,100
