time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.9994617289118,89391,272,537,2246,0.12369524712582224,0.8658667298807557,76,5.382710882031461e-4,0.7746823045570134,62,1
