time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,37316509049.800934,19284083986.173912,18032425063.627018,450,1929,77.99628434799115,89991,220,450,1929,0.12857142857142856,0.8999999999999999,0.00371565200885015,0.810441,72
79,60827067006.60408,27625570366.21564,33201496640.38844,441,1875,78.99810129555775,89945,212,441,1875,0.12857142857142856,0.8999999999999999,0.00189870444225448,0.80991899999999994,72
80,40098893634.23305,14791400983.829216,25307492650.403816,442,1823,79.99798079855069,89872,226,442,1823,0.13249344604252208,0.9274541222976548,0.00201920144931477,0.8341986103006255,72
81,26290816756.199036,16550930813.93434,9739885942.264706,444,1770,80.98093312811005,89812,238,444,1770,0.13653510301062108,0.9557457210743476,0.01906687188994738,0.8589477944439378,72
82,32465376609.986397,14165975496.264214,18299401113.722137,452,1737,81.98967461024947,89768,219,452,1737,0.14070004902837266,0.9849003431986086,0.01032538975053398,0.8845586962335344,72
83,24081362415.73886,15587556485.269781,8493805930.469054,425,1706,82.99922334697973,89712,230,425,1706,0.14499204497649593,1.0149443148354715,7.766530202673039e-4,0.911095212541506,72
84,30113717929.378567,15741884176.91859,14371833752.460001,418,1677,83.99780045331275,89654,225,418,1677,0.14941496645979788,1.045904765218585,0.00219954668725108,0.9383020829728972,72
85,30726398404.52833,20850596574.93891,9875801829.589443,432,1647,84.99876908256017,89582,226,432,1647,0.1539728073067837,1.077809651147486,0.00123091743982683,0.9662994646397672,72
86,30830210461.703976,15776988270.796553,15053222190.907404,419,1605,85.99621104944222,89521,236,419,1605,0.15866968317602106,1.1106877822321477,0.00378895055777661,0.9949763290792024,72
87,54491825660.062965,34167804066.052338,20324021594.010662,417,1584,86.99372187706005,89464,238,417,1584,0.16350983527251506,1.1445688469076054,0.00627812293994622,1.0246294774401574,72
88,30106585085.910664,10513380184.787392,19593204901.123287,418,1555,87.9953096588203,89398,239,418,1555,0.16849763417744945,1.1794834392421465,0.00469034117969613,1.0552130640835935,72
