time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99904784510963,89651,262,502,2173,0.12369524712582224,0.8658667298807557,76,9.521548903705934e-4,0.7767517260414284,59,1
