time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99932661787813,89418,243,493,2227,0.12369524712582224,0.8658667298807557,76,6.733821218745106e-4,0.7748554779029895,75,1
