time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9987344024165596,99729,219,214,38,0.25,1.75,1,0.0012655975834403588,1.7465
1.994760397799937,99668,224,245,61,0.25,1.75,2,0.0052396022000629205,1.7452575
2.993236727295289,99619,212,268,95,0.25,1.75,3,0.00676327270471111,1.74419
3.9998070306482774,99544,227,284,135,0.25,1.75,4,1.929693517226383e-4,1.7433325
4.999104018277921,99481,236,293,169,0.25,1.75,5,8.959817220786093e-4,1.74202
5.9992419331968465,99414,229,334,192,0.25,1.75,6,7.580668031534898e-4,1.7409175
6.995731704009783,99323,263,333,237,0.25,1.75,7,0.0042682959902169415,1.739745
7.999120228995184,99239,284,354,262,0.25,1.75,8,8.797710048158436e-4,1.7381525
8.997162621164165,99138,300,382,304,0.25,1.75,9,0.002837378835835125,1.7366825
9.994583546650114,99013,342,410,337,0.25,1.75,10,0.005416453349885941,1.734915
10.998284403854647,98894,373,431,388,0.25,1.75,11,0.0017155961453525492,1.7327275
11.99716074947602,98774,405,459,429,0.25,1.75,12,0.0028392505239800414,1.730645
12.996385228833848,98639,428,510,472,0.25,1.75,13,0.003614771166152053,1.728545
13.999962629972668,98494,459,559,514,0.25,1.75,14,3.7370027332173095e-5,1.7261825
14.996913693316234,98368,467,585,576,0.25,1.75,15,0.0030863066837660824,1.723645
15.998537861686273,98192,506,636,626,0.25,1.75,16,0.0014621383137267685,1.72144
16.998574487824655,98048,523,646,707,0.25,1.75,17,0.001425512175345034,1.71836
17.99911262534554,97913,525,661,790,0.25,1.75,18,8.873746544608707e-4,1.71584
18.995648276196647,97757,548,688,847,0.25,1.75,19,0.004351723803353025,1.7134775
19.999685119184825,97585,569,735,909,0.25,1.75,20,3.1488081517494493e-4,1.7107475
20.999032577838697,97412,591,780,959,0.25,1.75,21,9.674221613025225e-4,1.7077375
21.99753296432717,97236,636,796,1014,0.25,1.75,22,0.002467035672829354,1.70471
22.995442094884368,97034,682,828,1074,0.25,1.75,23,0.004557905115632366,1.70163
23.99895871902247,96810,752,866,1146,0.25,1.75,24,0.0010412809775317555,1.698095
24.99834006475492,96593,754,940,1230,0.25,1.75,25,0.00165993524507968,1.694175
25.999685473430773,96338,807,981,1336,0.25,1.75,26,3.14526569226814e-4,1.6903775
26.99856501247522,96085,852,1033,1411,0.25,1.75,27,0.0014349875247816613,1.685915
27.999408714880914,95832,867,1131,1492,0.25,1.75,28,5.912851190856827e-4,1.6814875
28.99642469745308,95564,925,1198,1554,0.25,1.75,29,0.0035753025469205113,1.67706
29.994278609573904,95264,990,1267,1624,0.25,1.75,30,0.005721390426096207,1.67237
30.99897133144107,94958,1049,1311,1736,0.25,1.75,31,0.0010286685589306899,1.66712
31.995829408205477,94641,1088,1375,1835,0.25,1.75,32,0.004170591794522949,1.661765
32.99572861578663,94318,1119,1472,1906,0.25,1.75,33,0.004271384213367924,1.6562175
33.999495134152305,93948,1201,1537,2029,0.25,1.75,34,5.048658476951573e-4,1.650565
34.99875637325001,93584,1306,1585,2126,0.25,1.75,35,0.001243626749989346,1.64409
35.99921138379812,93189,1372,1680,2244,0.25,1.75,36,7.886162018806431e-4,1.63772
36.99997881445554,93012,1225,1800,2323,0.09999999999999999,0.7,37,2.118554446184362e-5,0.652323
37.99989459351886,92846,1091,1849,2429,0.09999999999999999,0.7,38,1.0540648113988027e-4,0.651084
38.99958732515228,92658,1002,1848,2568,0.09999999999999999,0.7,39,4.1267484772333773e-4,0.649922
39.998438883750126,92506,926,1784,2718,0.09999999999999999,0.7,40,0.001561116249874317,0.648606
40.99958731736617,92362,864,1728,2821,0.09999999999999999,0.7,41,4.126826338293199e-4,0.647542
41.99995307351307,92203,805,1680,2938,0.09999999999999999,0.7,42,4.69264869309427e-5,0.6465339999999999
42.998699918385654,92039,787,1640,3008,0.09999999999999999,0.7,43,0.001300081614346027,0.645421
43.99617518851989,91883,742,1589,3089,0.09999999999999999,0.7,44,0.003824811480107826,0.644273
44.99608133499801,91737,707,1567,3115,0.09999999999999999,0.7,45,0.003918665001990007,0.643181
45.99844319974304,91599,681,1509,3162,0.09999999999999999,0.7,46,0.001556800256956592,0.6421589999999999
46.997897281313165,91452,642,1471,3206,0.09999999999999999,0.7,47,0.0021027186868352032,0.6411929999999999
47.99770332161828,91330,609,1440,3226,0.09999999999999999,0.7,48,0.002296678381718209,0.640164
48.99928548772039,91193,571,1406,3247,0.09999999999999999,0.7,49,7.145122796075043e-4,0.6393099999999999
49.9984466759366,91073,551,1359,3234,0.09999999999999999,0.7,50,0.0015533240634013623,0.638351
50.999368984130655,90967,519,1308,3243,0.09999999999999999,0.7,51,6.310158693452195e-4,0.6375109999999999
51.99685525117976,90853,513,1248,3232,0.09999999999999999,0.7,52,0.003144748820240295,0.6367689999999999
52.99969124790592,90735,502,1199,3204,0.09999999999999999,0.7,53,3.087520940781019e-4,0.635971
53.99778318434243,90624,500,1154,3198,0.09999999999999999,0.7,54,0.002216815657568816,0.635145
54.99973959121445,90527,480,1112,3184,0.09999999999999999,0.7,55,2.6040878555022573e-4,0.6343679999999999
55.99943991050881,90454,429,1077,3179,0.09999999999999999,0.7,56,5.600894911879095e-4,0.633689
56.99682558623595,90349,430,1026,3144,0.09999999999999999,0.7,57,0.0031744137640501435,0.6331779999999999
57.9994971943106,90262,393,1013,3120,0.09999999999999999,0.7,58,5.028056894005317e-4,0.632443
58.99809239965307,90191,368,975,3058,0.09999999999999999,0.7,59,0.00190760034693227,0.6318339999999999
59.99951932667431,90098,367,935,3028,0.09999999999999999,0.7,60,4.806733256899065e-4,0.6313369999999999
60.999883755554094,90032,361,874,2979,0.09999999999999999,0.7,61,1.162444459055223e-4,0.630686
61.99923184193116,89961,354,821,2946,0.09999999999999999,0.7,62,7.681580688370104e-4,0.6302239999999999
62.99862638526117,89884,347,803,2916,0.09999999999999999,0.7,63,0.0013736147388314635,0.6297269999999999
63.999942619744374,89809,343,783,2851,0.09999999999999999,0.7,64,5.738025562607163e-5,0.629188
64.99988760892957,89743,340,733,2812,0.09999999999999999,0.7,65,1.1239107043081731e-4,0.628663
65.99855438909347,89691,312,706,2765,0.10195199498386377,0.7136639648870464,66,0.0014456109065292821,0.6404634520085821
