time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99909751860213,89422,229,527,2319,0.12369524712582224,0.8658667298807557,76,9.024813978726344e-4,0.7747515738954038,68,1
