time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,29811206412.130783,14331664961.972755,15479541450.158045,459,1860,77.9946300425702,90240,252,459,1860,0.12857142857142856,0.8999999999999999,0.0053699574298065,0.8127089999999999,34
79,37137836224.10108,26521712088.773933,10616124135.327127,464,1817,78.99877658242092,90196,224,464,1817,0.12857142857142856,0.8999999999999999,0.00122341757908372,0.8121599999999999,34
80,101379487092.57567,28149079226.18203,73230407866.3937,448,1785,79.9912575536767,90146,220,448,1785,0.13249344604252208,0.9274541222976548,0.00874244632329634,0.8365265201475927,34
81,45623038197.447105,36366311796.1712,9256726401.275925,440,1743,80.99904883407115,90099,216,440,1743,0.13653510301062108,0.9557457210743476,9.511659288534702e-4,0.8615665377196814,34
82,239571652243.136,21940594669.1662,217631057573.96973,436,1694,81.99922417802925,90038,228,436,1694,0.14070004902837266,0.9849003431986086,7.758219707483249e-4,0.8873853602185144,34
83,20911523747.710377,7924474546.621808,12987049201.088558,434,1663,82.99406625333998,89972,234,434,1663,0.14499204497649593,1.0149443148354715,0.00593374666001977,0.913835562191562,34
84,43800306567.99123,32830053622.2876,10970252945.70365,445,1642,83.9909913184862,89915,230,445,1642,0.14941496645979788,1.045904765218585,0.00900868151380507,0.9410214353624654,34
85,21191637885.318565,15002458764.930605,6189179120.387946,449,1608,84.99445070611266,89845,238,449,1608,0.1539728073067837,1.077809651147486,0.00554929388734137,0.969112547829262,34
86,29393041511.254505,16900802674.800411,12492238836.454092,430,1601,85.99692011376166,89775,253,430,1601,0.15866968317602106,1.1106877822321477,0.00307988623833921,0.9978974379464728,34
87,43641009611.30772,17495903209.938717,26145106401.369003,441,1576,86.99821514861982,89708,252,441,1576,0.16350983527251506,1.1445688469076054,0.00178485138017947,1.0275366823113028,34
88,42297007811.52622,23050754077.664948,19246253733.86134,436,1533,87.98962285341655,89638,268,436,1533,0.16849763417744945,1.1794834392421465,0.01037714658345123,1.0580910036753446,34
89,31425205574.706768,21017488669.456223,10407716905.250526,447,1495,88.99734955360289,89562,275,447,1495,0.173637583794753,1.215463086563271,0.0026504463971122,1.0895168015335848,34
90,35913203697.28369,25880015391.16138,10033188306.12226,431,1488,89.99891082231204,89492,285,431,1488,0.1789343254180534,1.252540277926374,0.0010891776879589,1.121800123716419,34
91,38612591769.61788,27302668284.93314,11309923484.68473,431,1466,90.99784706939047,89425,286,431,1466,0.1843926419216929,1.2907484934518505,0.00215293060951182,1.15511664175993,34
92,22031280299.77175,13311642369.980894,8719637929.7908535,439,1435,91.99832493251316,89341,303,439,1435,0.1900174620795882,1.3301222345571175,0.00167506748684331,1.1894618082527024,34
93,18095223949.858803,12242301517.073679,5852922432.785107,461,1429,92.99662425552256,89252,303,461,1429,0.19581386501583592,1.3706970551108515,0.00337574447743804,1.2245944560065858,34
94,39687969433.55779,15470469937.534138,24217499496.023685,470,1423,93.99979478046842,89163,315,470,1423,0.2017870847910817,1.412509593537572,2.0521953157981443e-4,1.2606930624241537,34
95,52038597938.28001,41794620362.23618,10243977576.043837,472,1439,94.997992043229,89076,333,472,1439,0.2079425151287945,1.4555976059015616,0.00200795677099563,1.2978544933500094,34
96,69086433142.3689,39437745041.09971,29648688101.269115,490,1439,95.99942690020728,88959,362,490,1439,0.21428571428571427,1.5,5.730997927173576e-4,1.33614,34
97,64741068373.3116,36684420162.96396,28056648210.347633,514,1403,96.9992025881276,88860,375,514,1403,0.22082241007087017,1.5457568704960911,7.974118724121126e-4,1.3750898544246175,34
98,33475008126.333042,21268003098.786198,12207005027.546862,545,1396,97.99873450615031,88744,386,545,1396,0.22755850501770175,1.5929095351239124,0.00126549384968654,1.4154594129111084,34
99,47503822636.819695,25032079864.304813,22471742772.51492,553,1393,98.9995342633407,88648,396,553,1393,0.23450008171395448,1.6415005719976814,4.657366592937251e-4,1.4567332676136222,34
100,72046272442.3108,55151888343.08138,16894384099.22938,577,1392,99.99869204806552,88562,376,577,1392,0.24165340829415993,1.6915738580591195,0.00130795193447852,1.4995463936922484,34
101,46066505930.81764,30912658177.256004,15153847753.561579,584,1401,100.9999410276204,88454,395,584,1401,0.2490249440996631,1.7431746086976418,5.8972379605393144e-5,1.5437902969548056,34
102,69302982346.72,43764065817.28339,25538916529.43663,604,1421,101.99972616546891,88299,442,604,1421,0.25662134551130616,1.796349418579143,2.738345310859813e-4,1.5889429147099954,34
103,67710954261.15988,48758987317.65001,18951966943.509808,642,1412,102.99818337760966,88146,472,642,1412,0.26444947196003515,1.8511463037202465,0.00181662239033641,1.6345436747219402,34
104,111328607550.7945,50470995448.13426,60857612102.660255,688,1425,103.99830629368545,88010,483,688,1425,0.27251639212085843,1.907614744846009,0.00169370631456899,1.681486092991963,34
105,62946589637.70662,38848234512.88288,24098355124.823654,699,1442,104.99914499871645,87865,507,699,1442,0.28082939029574916,1.965805732070244,8.55001283554202e-4,1.730105624795022,34
106,47954921862.656555,32508730833.151028,15446191029.505556,721,1464,105.99821688914476,87688,555,721,1464,0.289395972991255,2.0257718109387852,0.00178311085522864,1.7799444016813637,34
107,68141653728.41531,50767693280.7991,17373960447.616207,784,1468,106.99995317217876,87463,626,784,1468,0.2982238756967557,2.0875671298772898,4.682782125087215e-5,1.8305458648467976,34
108,88884418995.53989,56767091085.06838,32117327910.471478,821,1496,107.9987220130612,87246,690,821,1496,0.30732106986948815,2.1512474890864173,0.00127798693880265,1.8815455913796533,34
109,88499208119.35164,52345131508.00245,36154076611.349106,864,1534,108.99812457612622,87019,755,864,1534,0.316695770132647,2.2168703909285292,0.00187542387378414,1.9341307412695048,34
110,87059929702.37502,44046840776.83592,43013088925.539,953,1554,109.9998680942011,86782,782,953,1554,0.32635644169305994,2.2844950918514195,1.3190579889510445e-4,1.987944783978187,34
111,93370330160.85309,62989861641.545494,30380468519.307655,1033,1620,110.99938897158005,86496,838,1033,1620,0.33631180798513616,2.3541826558959533,6.110284199536409e-4,2.0430067924396265,34
112,133692906098.42914,86160370807.07155,47532535291.3578,1145,1665,111.99840579349876,86176,907,1145,1665,0.3465708585479909,2.425996009835937,0.0015942065012382,2.0983895086676916,34
113,133925772053.52356,93241977616.12505,40683794437.39865,1197,1757,112.9985570850728,85832,1022,1197,1757,0.3571428571428571,2.5,0.00144291492721038,2.1544,34
114,212130364384.67526,140309364187.44052,71821000197.23483,1284,1834,113.9994527643971,85435,1159,1284,1834,0.3571428571428571,2.5,5.472356028946024e-4,2.1458,34
115,127912372220.39407,66602891702.0582,61309480518.335724,1408,1895,114.9995459108455,85019,1267,1408,1895,0.3571428571428571,2.5,4.540891545019576e-4,2.135875,34
116,179713461312.66293,103505713660.29959,76207747652.36325,1510,1989,115.99921612717831,84573,1402,1510,1989,0.3571428571428571,2.5,7.838728216853497e-4,2.125475,34
117,218017966008.6918,119326515055.22118,98691450953.47057,1652,2086,116.99994913764526,84084,1542,1652,2086,0.3571428571428571,2.5,5.086235474038858e-5,2.114325,34
118,150915950300.31802,94873008260.4536,56042942039.86414,1794,2186,117.99883893078965,83594,1663,1794,2186,0.3571428571428571,2.5,0.00116106921035452,2.1021,34
119,226487628006.19528,165314018942.4526,61173609063.742805,1932,2322,118.99725395159352,83065,1782,1932,2322,0.3571428571428571,2.5,0.00274604840647896,2.08985,34
120,205238436186.75284,149763728314.8052,55474707871.94764,2095,2478,119.99967647773254,82450,1930,2095,2478,0.3571428571428571,2.5,3.2352226746468205e-4,2.076625,34
121,214682919567.25208,137382060809.22809,77300858758.02483,2289,2678,120.99973009087464,81777,2091,2289,2678,0.3571428571428571,2.5,2.699091253646202e-4,2.06125,34
122,323558176605.6613,167775136494.38132,155783040111.28076,2456,2860,121.99940016825629,81106,2245,2456,2860,0.3571428571428571,2.5,5.998317437274636e-4,2.044425,34
