time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,24000350650.587204,13422168820.675774,10578181829.911436,479,2020,77.99888345304547,89429,224,479,2020,0.12857142857142856,0.8999999999999999,0.00111654695453466,0.8053469999999999,3
79,38497193580.89527,21241165702.799988,17256027878.095352,488,1958,78.99397454757475,89370,225,488,1958,0.12857142857142856,0.8999999999999999,0.00602545242524854,0.8048609999999999,3
80,43964961512.78065,25488310425.940395,18476651086.840237,483,1918,79.9938502681326,89314,221,483,1918,0.13249344604252208,0.9274541222976548,0.00614973186739575,0.828865749097414,3
81,95369895806.1733,19272521961.12327,76097373845.05008,490,1892,80.99755097794963,89250,213,490,1892,0.13653510301062108,0.9557457210743476,0.00244902205037078,0.8536147333203428,3
82,85252993792.85263,29958102532.980312,55294891259.87229,462,1882,81.99803490045878,89189,213,462,1882,0.14070004902837266,0.9849003431986086,0.00196509954122348,0.8790235563047583,3
83,29591487517.63686,19200088938.296688,10391398579.340202,483,1836,82.99365077484511,89128,201,483,1836,0.14499204497649593,1.0149443148354715,0.00634922515489222,0.9052186849586088,3
84,31136951836.231815,22629571225.46369,8507380610.768098,464,1801,83.9965768157295,89058,220,464,1801,0.14941496645979788,1.045904765218585,0.00342318427050258,0.9321939991440203,3
85,38500488962.76663,21038679011.50163,17461809951.26496,458,1762,84.99709627761183,89014,212,458,1762,0.1539728073067837,1.077809651147486,0.00290372238816871,0.959875719118928,3
86,46477987820.39228,17346755255.510555,29131232564.881783,445,1728,85.99688897588142,88962,212,445,1728,0.15866968317602106,1.1106877822321477,0.00311102411858144,0.9886676224761238,3
87,26690130603.795883,13944361295.133705,12745769308.662191,434,1715,86.99466245403029,88892,229,434,1715,0.16350983527251506,1.1445688469076054,0.00533754596970936,1.018231337585944,3
88,43242582932.3887,18830748378.397797,24411834553.99093,428,1680,87.99967422639492,88823,247,428,1680,0.16849763417744945,1.1794834392421465,3.257736050841231e-4,1.0484664188111288,3
89,37176686593.15984,15332299102.971666,21844387490.188202,439,1638,88.99834795982177,88744,261,439,1638,0.173637583794753,1.215463086563271,0.00165204017822873,1.0796107773780943,3
90,54792768769.6475,35834959820.61658,18957808949.030907,452,1623,89.99428475312074,88668,268,452,1623,0.1789343254180534,1.252540277926374,0.00571524687926228,1.1115543442429814,3
91,36900156745.12688,21968139850.507812,14932016894.619043,457,1597,90.99690298676433,88586,277,457,1597,0.1843926419216929,1.2907484934518505,0.00309701323568845,1.1444808741738868,3
92,65341452297.16171,48357715252.291046,16983737044.870707,453,1572,91.9982509759126,88493,303,453,1572,0.1900174620795882,1.3301222345571175,0.0017490240873883,1.178302082704768,3
93,58541066235.99469,36810728687.380554,21730337548.614082,466,1546,92.99805641224246,88409,311,466,1546,0.19581386501583592,1.3706970551108515,0.00194358775753755,1.2129709449792458,3
94,41855812190.929726,19363495803.875553,22492316387.054165,475,1517,93.99944347332384,88320,328,475,1517,0.2017870847910817,1.412509593537572,5.565266761493604e-4,1.248785606550632,3
95,35382693699.9003,22577514932.21634,12805178767.683956,491,1499,94.99925231784412,88227,337,491,1499,0.2079425151287945,1.4555976059015616,7.476821558896063e-4,1.2855838055322593,3
96,509373580283.21515,48864129933.562805,460509450349.6524,491,1489,95.99749028321835,88137,354,491,1489,0.21428571428571427,1.5,0.00250971678164546,1.323405,3
97,55676294123.18427,34063020687.766617,21613273435.417645,511,1474,96.9988631869548,88037,374,511,1474,0.22082241007087017,1.5457568704960911,0.00113681304519275,1.36238373294914,3
98,58555423381.789696,33615477144.287903,24939946237.50173,519,1476,97.99950509875178,87924,398,519,1476,0.22755850501770175,1.5929095351239124,4.949012482171611e-4,1.4023497674370389,3
99,24340327210.99765,15160819846.918703,9179507364.078972,543,1466,98.99973028378322,87800,423,543,1466,0.23450008171395448,1.6415005719976814,2.6971621677773783e-4,1.4432729629232417,3
100,70119067915.34094,42808861502.925095,27310206412.415894,580,1460,99.99940189933784,87671,434,580,1460,0.24165340829415993,1.6915738580591195,5.981006621453844e-4,1.485201847375907,3
101,36222193735.568405,24967975234.687855,11254218500.88057,603,1461,100.99510198685952,87553,454,603,1461,0.2490249440996631,1.7431746086976418,0.00489801314049032,1.5282586111913097,3
102,95082094922.69043,42299139509.301994,52782955413.38849,612,1492,101.99978041897266,87414,494,612,1492,0.25662134551130616,1.796349418579143,2.195810273377674e-4,1.5727578064485974,3
103,60564184296.78238,36965537859.460754,23598646437.32164,659,1503,102.99914834924722,87266,505,659,1503,0.26444947196003515,1.8511463037202465,8.516507527787098e-4,1.618161029934016,3
104,62720608376.057465,42579072557.45189,20141535818.6056,686,1529,103.99295878440584,87112,528,686,1529,0.27251639212085843,1.907614744846009,0.00704121559417103,1.6646990832373183,3
105,104985299176.81334,73982995192.36165,31002303984.451717,729,1535,104.9998051033165,86937,565,729,1535,0.28082939029574916,1.965805732070244,1.9489668349592648e-4,1.7124526893210312,3
106,94199501652.59694,55477663671.738914,38721837980.8582,770,1547,105.99854013891289,86740,621,770,1547,0.289395972991255,2.0257718109387852,0.00145986108712747,1.7611452392758515,3
107,97978048083.8583,58752628973.43424,39225419110.42413,825,1564,106.99937376300018,86523,672,825,1564,0.2982238756967557,2.0875671298772898,6.26236999821117e-4,1.810755728455561,3
108,145167588023.7175,38637768637.16308,106529819386.55415,867,1573,107.99600714908595,86305,737,867,1573,0.30732106986948815,2.1512474890864173,0.00399285091403101,1.8613238649822408,3
109,87824352823.40259,50233235244.24963,37591117579.1529,934,1613,108.99803025333848,86039,808,934,1613,0.316695770132647,2.2168703909285292,0.00196974666152982,1.9132699908908672,3
110,123966629046.87071,100912411413.61781,23054217633.252914,1006,1677,109.9999312455812,85753,882,1006,1677,0.32635644169305994,2.2844950918514195,6.875441879117261e-5,1.965556732078043,3
111,94028494741.7441,63658172691.57485,30370322050.16933,1074,1727,110.99783159874052,85483,934,1074,1727,0.33631180798513616,2.3541826558959533,0.00216840125948181,2.018782252910457,3
112,205336175980.17456,128820826065.76526,76515349914.4097,1155,1779,111.99908200123714,85161,1018,1155,1779,0.3465708585479909,2.425996009835937,9.17998762858474e-4,2.073814169088054,3
113,138113127650.07227,100904374451.31848,37208753198.75364,1250,1835,112.99981701864984,84769,1136,1250,1835,0.3571428571428571,2.5,1.829813501501576e-4,2.129025,3
114,155903143103.07364,103056346468.72136,52846796634.35239,1354,1901,113.99901362744568,84354,1261,1354,1901,0.3571428571428571,2.5,9.863725543226565e-4,2.119225,3
115,149082216941.2919,82514441285.87794,66567775655.41394,1488,1991,114.99941468592398,83937,1351,1488,1991,0.3571428571428571,2.5,5.853140760194719e-4,2.10885,3
116,173353572535.61255,115778690036.35626,57574882499.25614,1624,2122,115.99976954426916,83477,1453,1624,2122,0.3571428571428571,2.5,2.3045573082924875e-4,2.098425,3
117,243620364364.06952,186775411461.46216,56844952902.607285,1769,2207,116.9999021523887,83000,1579,1769,2207,0.3571428571428571,2.5,9.784761130049446e-5,2.086925,3
118,285748632196.68646,156260750194.50272,129487882002.18347,1886,2410,117.99946663097371,82438,1719,1886,2410,0.3571428571428571,2.5,5.333690262858681e-4,2.075,3
119,400962784078.68805,255212281204.93076,145750502873.75723,2091,2558,118.99977357326274,81867,1810,2091,2558,0.3571428571428571,2.5,2.2642673725670193e-4,2.06095,3
120,210404610669.92462,138406955291.26355,71997655378.66139,2287,2691,119.99860356420936,81234,1964,2287,2691,0.3571428571428571,2.5,0.00139643579065307,2.046675,3
121,225949280390.35724,144432356197.51498,81516924192.84265,2447,2903,120.99946501083612,80552,2133,2447,2903,0.3571428571428571,2.5,5.349891638815052e-4,2.03085,3
122,358797091083.5531,239194099632.9278,119602991450.62468,2702,3061,121.99950623341932,79818,2266,2702,3061,0.3571428571428571,2.5,4.937665806892255e-4,2.0138,3
123,361674600116.1285,221385338759.54272,140289261356.58548,2875,3283,122.99979906853196,79006,2499,2875,3283,0.3571428571428571,2.5,2.009314680293528e-4,1.99545,3
124,319206394585.31964,177180757980.5176,142025636604.80237,3065,3544,123.9997185979514,78199,2671,3065,3544,0.3571428571428571,2.5,2.814020486141544e-4,1.97515,3
125,343714979933.03357,242099649287.9223,101615330645.11052,3308,3772,124.99964021599818,77328,2860,3308,3772,0.3571428571428571,2.5,3.597840018159104e-4,1.954975,3
126,385864287749.79803,235571168045.4858,150293119704.31213,3585,4029,125.99959347306752,76387,3064,3585,4029,0.3571428571428571,2.5,4.065269324797782e-4,1.9332,3
127,444025165340.0907,289096813828.9389,154928351511.15097,3833,4332,126.9995137060716,75418,3261,3833,4332,0.3571428571428571,2.5,4.8629392838961394e-4,1.909675,3
128,473078121798.0528,320501578430.2876,152576543367.7647,4075,4635,127.99957536431651,74353,3536,4075,4635,0.3571428571428571,2.5,4.246356834727294e-4,1.88545,3
129,460232282706.72925,306750162545.84686,153482120160.882,4383,5019,128.99941226246952,73218,3731,4383,5019,0.3571428571428571,2.5,5.87737530480581e-4,1.858825,3
130,651187970981.2784,484421672704.5244,166766298276.75418,4744,5380,129.99840292529868,72028,3917,4744,5380,0.3571428571428571,2.5,0.00159707470132275,1.83045,3
131,586228199577.743,334988505022.53406,251239694555.20886,5064,5829,130.9997154121736,70808,4094,5064,5829,0.3571428571428571,2.5,2.8458782639972924e-4,1.8007,3
132,565417160696.5656,374906391925.1246,190510768771.44055,5358,6196,131.99999188617,69539,4346,5358,6196,0.3571428571428571,2.5,8.113830006095668e-6,1.7702,3
133,624715380164.1359,394174217875.58746,230541162288.55264,5645,6595,132.9998619699343,68250,4552,5645,6595,0.3571428571428571,2.5,1.38030065699013e-4,1.738475,3
134,751691183939.0575,485806588373.2077,265884595565.84555,6018,7047,133.99969652401563,66819,4780,6018,7047,0.3571428571428571,2.5,3.0347598436719636e-4,1.70625,3
135,802714577826.8914,503756365954.2189,298958211872.6711,6382,7490,134.99977478731472,65334,5040,6382,7490,0.3571428571428571,2.5,2.2521268527953e-4,1.670475,3
136,644393132497.5004,431788841491.463,212604291006.03952,6721,7978,135.99969446649715,63897,5191,6721,7978,0.3571428571428571,2.5,3.0553350285345005e-4,1.63335,3
137,772644459260.2798,462582271396.31714,310062187863.9612,7080,8481,136.9997843134193,62364,5388,7080,8481,0.3571428571428571,2.5,2.156865807023678e-4,1.597425,3
138,887501350928.212,609017058285.8108,278484292642.40265,7457,9029,137.9998416140961,60651,5686,7457,9029,0.3571428571428571,2.5,1.583859038873925e-4,1.5591,3
139,979442767787.9996,653917846409.4945,325524921378.50275,7820,9555,138.99983639662443,59013,5886,7820,9555,0.3571428571428571,2.5,1.6360337556875493e-4,1.516275,3
140,1031866314298.5316,596470016200.3816,435396298098.1511,8186,10118,139.9999522375049,57421,5998,8186,10118,0.3571428571428571,2.5,4.7762495086089984e-5,1.475325,3
