time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,53920059109.793434,30602113005.795807,23317946103.997566,500,2159,77.99999096374019,88658,223,500,2159,0.12857142857142856,0.8999999999999999,9.03625981152345e-6,0.798462,40
79,101956912922.40417,88857971868.29974,13098941054.104446,480,2118,78.99874499867954,88610,217,480,2118,0.12857142857142856,0.8999999999999999,0.00125500132045885,0.797922,40
80,40007938657.57228,18317126129.006435,21690812528.56584,470,2038,79.99382951775736,88552,228,470,2038,0.13249344604252208,0.9274541222976548,0.00617048224263783,0.8218170977679518,40
81,37297580328.64016,25294828463.931614,12002751864.708557,470,1983,80.99474841979972,88504,215,470,1983,0.13653510301062108,0.9557457210743476,0.00525158020028015,0.8463319509257562,40
82,22958590128.233093,11860243635.906149,11098346492.326942,450,1940,81.99180300772795,88447,219,450,1940,0.14070004902837266,0.9849003431986086,0.00819699227204751,0.8716761997444965,40
83,23207506813.5327,12182545450.962168,11024961362.570543,450,1905,82.99473391809032,88393,208,450,1905,0.14499204497649593,1.0149443148354715,0.00526608190968147,0.8976877981425295,40
84,21105258585.107754,12601479721.294807,8503778863.812935,436,1858,83.99805212064285,88338,208,436,1858,0.14941496645979788,1.045904765218585,0.00194787935714657,0.924506599119664,40
85,25539932650.374958,12545593038.42071,12994339611.954262,419,1821,84.99829013615287,88283,214,419,1821,0.1539728073067837,1.077809651147486,0.00170986384712534,0.9521154896306662,40
86,26678267835.93255,11763953123.71319,14914314712.219324,407,1791,85.99886121311216,88225,210,407,1791,0.15866968317602106,1.1106877822321477,0.00113878688783586,0.9805484947880068,40
87,101917047867.24417,86244388009.58199,15672659857.662165,410,1733,86.99656432143054,88177,194,410,1733,0.16350983527251506,1.1445688469076054,0.00343567856945981,1.009795865184235,40
88,44239798433.98803,13423697852.190329,30816100581.79771,403,1702,87.9986469355649,88119,204,403,1702,0.16849763417744945,1.1794834392421465,0.00135306443509364,1.0400331122205473,40
89,45576504730.20847,34934795733.39247,10641708996.816034,393,1678,88.99713188326706,88059,220,393,1678,0.173637583794753,1.215463086563271,0.00286811673294096,1.0710539172486886,40
90,31784180458.225895,23699821211.7417,8084359246.4842,400,1633,89.99693949132666,88004,219,400,1633,0.1789343254180534,1.252540277926374,0.00306050867334306,1.1029744433391857,40
91,59632167334.621704,48917762015.954834,10714405318.66687,398,1595,90.994435012976,87949,215,398,1595,0.1843926419216929,1.2907484934518505,0.00556498702398755,1.1359103041773664,40
92,32078408743.405228,14538057357.529198,17540351385.87601,403,1554,91.9990513899044,87903,206,403,1554,0.1900174620795882,1.3301222345571175,9.48610095591107e-4,1.1698292040706393,40
93,56860226951.49119,17783531210.451694,39076695741.03944,388,1533,92.99569993121705,87840,221,388,1533,0.19581386501583592,1.3706970551108515,0.0043000687829533,1.2048838323540918,40
94,43568767584.64657,31963902012.7631,11604865571.883484,400,1477,93.99512989471006,87774,225,400,1477,0.2017870847910817,1.412509593537572,0.00487010528993892,1.2407484269634033,40
95,133253914507.17836,122243783192.82878,11010131314.34959,390,1479,94.99991217262097,87695,248,390,1479,0.2079425151287945,1.4555976059015616,8.782737904766691e-5,1.2776362426040366,40
96,47386821976.47632,38838469702.41311,8548352274.063151,403,1447,95.99697676779132,87613,262,403,1447,0.21428571428571427,1.5,0.00302323220867606,1.315425,40
97,31023692652.904293,19238060789.715317,11785631863.18899,405,1415,96.99682426681878,87536,276,405,1415,0.22082241007087017,1.5457568704960911,0.00317573318122299,1.3542839669477404,40
98,30659356470.070984,16402487081.648376,14256869388.422628,419,1387,97.99959032706884,87444,304,419,1387,0.22755850501770175,1.5929095351239124,4.0967293116978e-4,1.394369290666068,40
99,25554549241.25412,10726595604.074333,14827953637.179789,437,1382,98.99921992644563,87343,322,437,1382,0.23450008171395448,1.6415005719976814,7.800735543526116e-4,1.4353937601776523,40
100,40849934654.72374,27986204244.106117,12863730410.61762,452,1373,99.99842353457704,87229,366,452,1373,0.24165340829415993,1.6915738580591195,0.00157646542297129,1.4774713548445768,40
101,25825535335.674637,14868466957.903584,10957068377.771059,474,1341,100.99827136006766,87117,394,474,1341,0.2490249440996631,1.7431746086976418,0.00172863993233818,1.520553779420866,40
102,59078766798.29005,42380862198.864914,16697904599.425144,507,1336,101.99534725933796,87022,392,507,1336,0.25662134551130616,1.796349418579143,0.00465274066203846,1.5649257229835924,40
103,99261169732.59515,82657272906.25705,16603896826.338093,558,1332,102.99945839038396,86897,396,558,1332,0.26444947196003515,1.8511463037202465,5.416096160359984e-4,1.610904536423433,40
104,126642364555.9028,44046402920.94301,82595961634.9598,579,1339,103.9989044698433,86762,429,579,1339,0.27251639212085843,1.907614744846009,0.00109553015670371,1.6576599848288365,40
105,52839629016.63391,35065534737.05416,17774094279.57981,592,1349,104.9995177925807,86610,489,592,1349,0.28082939029574916,1.965805732070244,4.8220741929583255e-4,1.7055723692587854,40
106,59911672357.597855,44123490107.45851,15788182250.13938,623,1379,105.99896890477824,86468,494,623,1379,0.289395972991255,2.0257718109387852,0.00103109522176225,1.754520965454082,40
107,86408093041.03409,24013762462.901897,62394330578.13217,667,1409,106.99973206831704,86288,532,667,1409,0.2982238756967557,2.0875671298772898,2.6793168295569103e-4,1.8050775458622947,40
108,72321705096.43452,52159859336.27597,20161845760.15868,718,1421,107.99914769450707,86096,587,718,1421,0.30732106986948815,2.1512474890864173,8.523054929128193e-4,1.856268433382888,40
109,92409062815.28127,57057821938.12292,35351240877.15829,759,1443,108.99935086138784,85892,659,759,1443,0.316695770132647,2.2168703909285292,6.491386121467713e-4,1.9086367317738264,40
110,66202081853.46896,39113591889.300224,27088489964.168686,838,1462,109.9970745201194,85685,680,838,1462,0.32635644169305994,2.2844950918514195,0.002925479880588,1.962198524293021,40
111,161502633416.83795,113912940548.6774,47589692868.16077,900,1501,110.99888002580316,85416,771,900,1501,0.33631180798513616,2.3541826558959533,0.00111997419685394,2.0171814087044475,40
112,114127531386.02374,81349469967.2692,32778061418.754475,976,1557,111.99895777244008,85149,826,976,1557,0.3465708585479909,2.425996009835937,0.00104222755992111,2.072188751761463,40
113,100854610450.27122,59029281532.218834,41825328918.052284,1048,1616,112.99957927901968,84835,918,1048,1616,0.3571428571428571,2.5,4.2072098032974736e-4,2.128725,40
114,219313075804.227,175459410283.224,43853665521.00289,1136,1677,113.99651748138731,84460,1056,1136,1677,0.3571428571428571,2.5,0.00348251861268522,2.120875,40
115,148773249972.41956,81729680962.60977,67043569009.809555,1262,1738,114.99918440668768,84085,1146,1262,1738,0.3571428571428571,2.5,8.155933123106252e-4,2.1115,40
116,154042463948.3205,115430840917.53688,38611623030.783325,1407,1817,115.9996256019182,83686,1233,1407,1817,0.3571428571428571,2.5,3.743980818029513e-4,2.102125,40
117,132566364848.41359,77210525164.57063,55355839683.84314,1518,1908,116.99967732487866,83254,1348,1518,1908,0.3571428571428571,2.5,3.226751213389889e-4,2.09215,40
118,211802547404.47064,170502113048.49826,41300434355.972084,1668,1996,117.99999365408546,82787,1464,1668,1996,0.3571428571428571,2.5,6.34591454229394e-6,2.08135,40
119,197692236766.9682,105359989328.42021,92332247438.548,1795,2123,118.9992121304417,82280,1597,1795,2123,0.3571428571428571,2.5,7.878695582945738e-4,2.069675,40
120,193193124993.15784,115022414815.21121,78170710177.94669,1946,2267,119.99953915083935,81726,1733,1946,2267,0.3571428571428571,2.5,4.608491606319376e-4,2.057,40
121,245756129283.10684,144477857805.01447,101278271478.09306,2088,2394,120.99921986286844,81141,1906,2088,2394,0.3571428571428571,2.5,7.801371315565575e-4,2.04315,40
122,220242609317.80566,143089290273.62527,77153319044.18109,2305,2553,121.99857025524165,80508,2028,2305,2553,0.3571428571428571,2.5,0.00142974475835444,2.028525,40
123,291068117297.7792,168159211828.30106,122908905469.47812,2460,2757,122.99893128189696,79826,2204,2460,2757,0.3571428571428571,2.5,0.00106871810302777,2.0127,40
124,477620616742.22565,379766338883.0473,97854277859.17854,2663,2953,123.99955163664228,79098,2361,2663,2953,0.3571428571428571,2.5,4.4836335771947233e-4,1.99565,40
125,268641854177.3269,161560769397.9273,107081084779.39926,2842,3189,124.99996884295555,78311,2554,2842,3189,0.3571428571428571,2.5,3.115704443246159e-5,1.97745,40
126,406868256213.4632,335046355133.9239,71821901079.53883,3086,3419,125.99982356656083,77451,2762,3086,3419,0.3571428571428571,2.5,1.764334391509692e-4,1.957775,40
