time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,24062185705.84064,15264864905.906593,8797320799.934055,448,1943,77.99809621885898,90198,180,448,1943,0.12857142857142856,0.8999999999999999,0.00190378114102429,0.8121419999999999,43
79,25302612635.436584,14653293825.078949,10649318810.357653,433,1904,78.99986872799492,90146,178,433,1904,0.12857142857142856,0.8999999999999999,1.312720050776761e-4,0.811782,43
80,37000390778.917404,14932400084.296354,22067990694.621063,423,1862,79.99977539988349,90107,171,423,1862,0.13249344604252208,0.9274541222976548,2.2460011651048717e-4,0.8360627930864437,43
81,57258017039.96521,40666535377.19836,16591481662.766829,411,1826,80.99100827989098,90047,185,411,1826,0.13653510301062108,0.9557457210743476,0.00899172010902305,0.8611937968884624,43
82,39776832853.183014,9891442763.866907,29885390089.316135,398,1807,81.99767115115584,89993,193,398,1807,0.14070004902837266,0.9849003431986086,0.00232884884415796,0.8868732120400511,43
83,25637445210.378468,17713600732.853523,7923844477.524979,395,1792,82.99753025479015,89946,176,395,1792,0.14499204497649593,1.0149443148354715,0.00246974520985077,0.913378837249886,43
84,49900019645.33967,18142306428.411007,31757713216.928715,397,1739,83.98953370277994,89880,187,397,1739,0.14941496645979788,1.045904765218585,0.01046629722006287,0.9407495001235088,43
85,25935380318.497498,14995868951.374296,10939511367.123236,388,1702,84.99962635080956,89814,206,388,1702,0.1539728073067837,1.077809651147486,3.736491904362538e-4,0.9687353144513604,43
86,32607823855.57423,12187110799.120672,20420713056.453545,388,1671,85.99623581871683,89766,202,388,1671,0.15866968317602106,1.1106877822321477,0.00376418128317368,0.997553124733981,43
87,23228479027.35532,16638680683.43527,6589798343.920036,380,1629,86.99771544822654,89709,215,380,1629,0.16350983527251506,1.1445688469076054,0.00228455177345665,1.027433671115081,43
88,34843194784.881386,20739928032.06497,14103266752.81639,376,1586,87.99575655639619,89637,239,376,1586,0.16849763417744945,1.1794834392421465,0.00424344360381212,1.058102798509737,43
89,24452410265.94151,14139762896.032793,10312647369.908728,382,1558,88.99974312333384,89570,243,382,1558,0.173637583794753,1.215463086563271,2.5687666615681337e-4,1.0895046469027192,43
90,29979128545.35802,22858275084.27292,7120853461.0850935,384,1513,89.99374543370187,89495,267,384,1513,0.1789343254180534,1.252540277926374,0.00625456629812504,1.1219003269386532,43
91,36650219088.98107,17322271884.30154,19327947204.679516,380,1480,90.99317779510883,89444,269,380,1480,0.1843926419216929,1.2907484934518505,0.00682220489116502,1.1551553642147336,43
92,50640814159.106544,35241742931.912674,15399071227.193872,378,1469,91.99954208035724,89383,267,378,1469,0.1900174620795882,1.3301222345571175,4.579196427556554e-4,1.189714531477268,43
93,40704410381.59932,33947847188.152252,6756563193.447054,390,1452,92.99620933371592,89308,276,390,1452,0.19581386501583592,1.3706970551108515,0.00379066628407542,1.2251701487697324,43
94,25214497722.26527,12205029625.606802,13009468096.658472,398,1419,93.99019647120473,89234,282,398,1419,0.2017870847910817,1.412509593537572,0.00980352879528823,1.2614840677965349,43
95,31826874152.41297,24396004447.613094,7430869704.799862,422,1402,94.992894637013407,89157,282,422,1402,0.2079425151287945,1.4555976059015616,0.00710536298660713,1.2988879676501994,43
96,66966560851.94844,55389263092.65129,11577297759.29714,416,1414,95.99837634608916,89082,277,416,1414,0.21428571428571427,1.5,0.00162365391085472,1.337355,43
97,45707064944.81832,26786738302.40043,18920326642.41791,432,1405,96.993802595221,89004,279,432,1405,0.22082241007087017,1.5457568704960911,0.00619740477898744,1.376991135375328,43
98,32012249607.595646,17139231213.944355,14873018393.651247,424,1390,97.99980191359754,88928,299,424,1390,0.22755850501770175,1.5929095351239124,1.980864024631046e-4,1.417753202641687,43
99,61172632301.8561,49872709692.64401,11299922609.212093,444,1364,98.99559845744538,88844,304,444,1364,0.23450008171395448,1.6415005719976814,0.00440154255461777,1.459753628666098,43
100,35187217803.34162,17870683359.717094,17316534443.624557,448,1361,99.99017013205224,88753,321,448,1361,0.24165340829415993,1.6915738580591195,0.00982986794775797,1.502861878454044,43
101,41866344921.722084,28434567459.55951,13431777462.16256,468,1364,100.99871905799512,88652,336,468,1364,0.2490249440996631,1.7431746086976418,0.00128094200486827,1.547119760457418,43
102,38348850372.08202,17924162117.82759,20424688254.254444,505,1350,101.99694996883154,88545,349,505,1350,0.25662134551130616,1.796349418579143,0.00305003116845625,1.5924996865587822,43
103,51668297775.2662,28872640453.903957,22795657321.362194,515,1355,102.99892360541824,88429,374,515,1355,0.26444947196003515,1.8511463037202465,0.00107639458175867,1.6390974946290922,43
104,56832949582.93565,39289723503.03126,17543226079.90438,529,1363,103.99908320342811,88308,396,529,1363,0.27251639212085843,1.907614744846009,9.16796571871714e-4,1.6868846427198774,43
105,53877101346.74755,33565065806.730038,20312035540.0175,547,1383,104.99412143741384,88178,421,547,1383,0.28082939029574916,1.965805732070244,0.00587856258614749,1.7359637258765914,43
106,50587790508.39466,20753757158.552868,29834033349.841805,595,1373,105.99475379399702,88023,463,595,1373,0.289395972991255,2.0257718109387852,0.00524620600297964,1.786285067449602,43
107,46733751151.416534,26944040243.23326,19789710908.183197,609,1393,106.99631204166316,87875,496,609,1393,0.2982238756967557,2.0875671298772898,0.00368795833682611,1.8375392147318867,43
108,55861254834.56355,38452753939.89958,17408500894.663914,650,1400,107.99949340970667,87720,524,650,1400,0.30732106986948815,2.1512474890864173,5.065902933125699e-4,1.890408731034689,43
109,61465091527.21388,44546115469.242966,16918976057.97088,681,1399,108.9975324521698,87552,567,681,1399,0.316695770132647,2.2168703909285292,0.00246754783019298,1.9446387069225055,43
110,71579423652.22424,41126048977.2978,30453374674.926365,730,1430,109.99640083132128,87349,625,730,1430,0.32635644169305994,2.2844950918514195,0.00359916867873266,2.000121142817755,43
111,97844952270.95612,80145484089.65753,17699468181.2986,753,1475,110.99945553208168,87141,687,753,1475,0.33631180798513616,2.3541826558959533,5.444679183312928e-4,2.056355008098556,43
112,79533002001.56624,45654885640.21972,33878116361.346794,819,1504,111.9968492718416,86883,764,819,1504,0.3465708585479909,2.425996009835937,0.00315072815838846,2.1140371829311335,43
113,83241146110.61542,53150130672.46238,30091015438.15316,902,1515,112.99816221092216,86588,864,902,1515,0.3571428571428571,2.5,0.00183778907782539,2.172075,43
114,189565345307.9737,126488631990.00774,63076713317.965805,1025,1561,113.99851155044696,86309,900,1025,1561,0.3571428571428571,2.5,0.00148844955305094,2.1647,43
115,114256602737.60281,49671949106.02715,64584653631.57547,1117,1614,114.9980558264445,85965,1005,1117,1614,0.3571428571428571,2.5,0.00194417355550058,2.157725,43
116,275880651380.3356,131350112652.0955,144530538728.24005,1245,1668,115.99979410418896,85607,1088,1245,1668,0.3571428571428571,2.5,2.0589581104957233e-4,2.149125,43
117,148811511319.5276,95262250248.37355,53549261071.154274,1340,1791,116.99962595428352,85228,1172,1340,1791,0.3571428571428571,2.5,3.7404571648380625e-4,2.140175,43
118,146408455532.80148,99399689068.38536,47008766464.41614,1437,1902,117.9990648484446,84818,1277,1437,1902,0.3571428571428571,2.5,9.351515553959188e-4,2.1307,43
119,145170635470.71405,102596934886.83336,42573700583.880775,1549,2000,118.99795934484936,84406,1361,1549,2000,0.3571428571428571,2.5,0.0020406551506511,2.12045,43
120,214703910870.4652,134049096465.96054,80654814404.50507,1677,2126,119.99988999810904,83929,1474,1677,2126,0.3571428571428571,2.5,1.1000189097387648e-4,2.11015,43
121,177062085736.844,106725369980.23634,70336715756.60793,1812,2250,120.99964365018184,83417,1613,1812,2250,0.3571428571428571,2.5,3.563498181478053e-4,2.098225,43
122,255960029891.2177,101809693116.06839,154150336775.14923,1987,2382,121.9990457985794,82846,1752,1987,2382,0.3571428571428571,2.5,9.542014206118664e-4,2.085425,43
123,484984591573.9745,412166977541.5266,72817614032.44727,2145,2527,122.99930035877946,82310,1848,2145,2527,0.3571428571428571,2.5,6.996412205353408e-4,2.07115,43
124,502783402456.1118,176970160433.94302,325813242022.1672,2335,2697,123.9995753935544,81633,2014,2335,2697,0.3571428571428571,2.5,4.2460644559128e-4,2.05775,43
125,362476514715.0121,189002904640.1135,173473610074.8981,2515,2895,124.99991335340653,80946,2168,2515,2895,0.3571428571428571,2.5,8.664659348767145e-5,2.040825,43
126,414534526452.69073,176362947704.52618,238171578748.1659,2667,3125,125.99921936463376,80163,2413,2667,3125,0.3571428571428571,2.5,7.806353662545007e-4,2.02365,43
127,465489048937.79913,322185754512.7868,143303294425.0131,2820,3353,126.99909011212148,79340,2657,2820,3353,0.3571428571428571,2.5,9.098878785209764e-4,2.004075,43
128,411297177852.56085,235748505323.02814,175548672529.5314,3111,3586,127.99954345611008,78476,2824,3111,3586,0.3571428571428571,2.5,4.565438899248875e-4,1.9835,43
129,421335360981.5374,281996556706.1898,139338804275.3475,3372,3825,128.99997482769123,77591,3006,3372,3825,0.3571428571428571,2.5,2.5172308767196228e-5,1.9619,43
