time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99921583337901,89549,229,489,2125,0.12369524712582224,0.8658667298807557,76,7.841666209884579e-4,0.7757906139712607,3,1
