time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9880491215735674,99740,205,217,38,0.25,1.75,1,0.01195087842643261,1.7465
1.9935829936517317,99668,225,241,63,0.25,1.75,2,0.0064170063482682504,1.74545
2.999015277251601,99587,244,268,93,0.25,1.75,3,9.847227483987808e-4,1.74419
3.995665160872764,99511,261,289,125,0.25,1.75,4,0.004334839127236201,1.7427725
4.997407160181448,99426,269,321,159,0.25,1.75,5,0.002592839818552406,1.7414425
5.9996608230060176,99325,298,344,199,0.25,1.75,6,3.391769939824485e-4,1.739955
6.999513910789276,99234,319,367,239,0.25,1.75,7,4.860892107236836e-4,1.7381875
7.997911598485524,99142,316,421,264,0.25,1.75,8,0.0020884015144764234,1.7365950000000001
8.99820019204234,99048,316,440,328,0.25,1.75,9,0.0017998079576599935,1.734985
9.990591621320839,98954,328,462,370,0.25,1.75,10,0.009408378679161444,1.73334
10.997925028333437,98816,371,482,425,0.25,1.75,11,0.002074971666562675,1.731695
11.990741229715251,98677,413,505,477,0.25,1.75,12,0.009258770284748863,1.72928
12.999921697879945,98558,431,536,508,0.25,1.75,13,7.830212005544013e-5,1.7268475
13.998471863023157,98421,445,589,533,0.25,1.75,14,0.001528136976842731,1.724765
14.996122504614856,98265,476,606,613,0.25,1.75,15,0.0038774953851437033,1.7223675
15.995774159698884,98139,471,651,660,0.25,1.75,16,0.004225840301115724,1.7196375
16.99968278469835,97954,518,692,715,0.25,1.75,17,3.1721530164929845e-4,1.7174325
17.998672358575327,97804,532,719,774,0.25,1.75,18,0.0013276414246732315,1.714195
18.999557075459943,97636,555,754,844,0.25,1.75,19,4.4292454005656623e-4,1.71157
19.99967431669173,97457,578,803,906,0.25,1.75,20,3.256833082687649e-4,1.70863
20.999324951688408,97261,635,830,962,0.25,1.75,21,6.750483115922634e-4,1.7054975000000001
21.99978894828428,97069,649,868,1045,0.25,1.75,22,2.110517157198899e-4,1.7020675
22.995089539293495,96826,726,915,1094,0.25,1.75,23,0.0049104607065046935,1.6987075
23.998750390441003,96621,754,949,1162,0.25,1.75,24,0.0012496095589966671,1.694455
24.997205310862668,96365,814,993,1242,0.25,1.75,25,0.0027946891373318294,1.6908675
25.999813405968254,96085,862,1075,1323,0.25,1.75,26,1.8659403174581257e-4,1.6863875
26.99908887026793,95825,922,1116,1412,0.25,1.75,27,9.111297320707479e-4,1.6814875
27.998195710306227,95539,981,1183,1496,0.25,1.75,28,0.001804289693772887,1.6769375
28.999735362857006,95233,1043,1255,1582,0.25,1.75,29,2.64637142993962e-4,1.6719325
29.997596445617305,94952,1058,1316,1696,0.25,1.75,30,0.002403554382695461,1.6665775
30.999691450754998,94606,1105,1402,1808,0.25,1.75,31,3.0854924500189895e-4,1.66166
31.999512808076805,94301,1150,1432,1937,0.25,1.75,32,4.871919231952404e-4,1.655605
32.99984780075934,93980,1189,1510,2039,0.25,1.75,33,1.5219924065945634e-4,1.6502675
33.99838750566183,93583,1298,1570,2164,0.25,1.75,34,0.0016124943381683465,1.64465
34.99953835833494,93258,1289,1671,2274,0.25,1.75,35,4.616416650620181e-4,1.6377025
35.998458213121864,92872,1350,1730,2402,0.25,1.75,36,0.0015417868781355537,1.632015
36.9984063743992,92719,1196,1798,2492,0.09999999999999999,0.7,37,0.0015936256007975658,0.6501039999999999
37.99853135010528,92568,1058,1804,2646,0.09999999999999999,0.7,38,0.00146864989471851,0.649033
38.99852101901629,92387,988,1800,2751,0.09999999999999999,0.7,39,0.0014789809837125745,0.647976
39.99929352867836,92229,890,1800,2850,0.09999999999999999,0.7,40,7.064713216422547e-4,0.646709
40.99918032384882,92053,841,1757,2962,0.09999999999999999,0.7,41,8.196761511811701e-4,0.6456029999999999
41.99949974100151,91888,814,1700,3023,0.09999999999999999,0.7,42,5.002589984925976e-4,0.644371
42.999622753686516,91742,779,1647,3079,0.09999999999999999,0.7,43,3.772463134836812e-4,0.643216
43.99965892968651,91607,722,1609,3134,0.09999999999999999,0.7,44,3.410703134889559e-4,0.6421939999999999
44.99861498190586,91456,701,1562,3169,0.09999999999999999,0.7,45,0.0013850180941403778,0.641249
45.998463518697136,91316,659,1558,3162,0.09999999999999999,0.7,46,0.00153648130286399,0.640192
46.99881317058522,91174,642,1521,3198,0.09999999999999999,0.7,47,0.001186829414777435,0.639212
47.99950668184856,91062,574,1479,3257,0.09999999999999999,0.7,48,4.933181514417129e-4,0.638218
48.999659056313135,90930,571,1410,3271,0.09999999999999999,0.7,49,3.409436868651028e-4,0.637434
49.99863244778508,90782,578,1358,3276,0.09999999999999999,0.7,50,0.0013675522149227959,0.6365099999999999
50.997693066055426,90659,544,1336,3287,0.09999999999999999,0.7,51,0.002306933944574041,0.635474
51.99936896908627,90549,534,1280,3288,0.09999999999999999,0.7,52,6.310309137305126e-4,0.634613
52.9995834460486,90436,528,1213,3301,0.09999999999999999,0.7,53,4.165539514033867e-4,0.6338429999999999
53.999789666322215,90322,503,1165,3294,0.09999999999999999,0.7,54,2.1033367778500178e-4,0.633052
54.99660957503125,90225,480,1136,3245,0.09999999999999999,0.7,55,0.003390424968749528,0.632254
55.99921228435724,90145,443,1086,3245,0.09999999999999999,0.7,56,7.877156427582577e-4,0.6315749999999999
56.99846947683045,90050,426,1043,3233,0.09999999999999999,0.7,57,0.0015305231695492694,0.6310149999999999
57.998255685515915,89973,395,1018,3186,0.09999999999999999,0.7,58,0.0017443144840854075,0.63035
58.99939752880485,89896,372,963,3163,0.09999999999999999,0.7,59,6.024711951511108e-4,0.629811
59.99879837033444,89806,363,926,3125,0.09999999999999999,0.7,60,0.0012016296655588121,0.6292719999999999
60.997609658604574,89742,350,876,3109,0.09999999999999999,0.7,61,0.0023903413954258212,0.6286419999999999
61.99915239519906,89662,366,829,3032,0.09999999999999999,0.7,62,8.47604800938484e-4,0.6281939999999999
62.9988103664009,89591,352,797,2993,0.09999999999999999,0.7,63,0.001189633599096851,0.6276339999999999
63.99989979714075,89517,341,765,2969,0.09999999999999999,0.7,64,1.0020285925094186e-4,0.62713699999999994
64.99794481804061,89458,322,742,2915,0.09999999999999999,0.7,65,0.0020551819593919163,0.6266189999999999
65.99958197972529,89384,314,721,2868,0.10195199498386377,0.7136639648870464,66,4.18020274707942e-4,0.638429509708654
66.99387109788246,89317,300,692,2818,0.10394209281189784,0.7275946496832849,67,0.0061289021175383596,0.6503532016729073
67.99862723886972,89249,296,675,2743,0.1059710372497091,0.7417972607479638,68,0.0013727611302840614,0.6625510593822588
68.99970347884694,89171,304,652,2679,0.10803958658117185,0.756277106068203,69,2.965211530607803e-4,0.6749697543948104
69.99792220226381,89113,283,633,2621,0.11014851389182348,0.7710395972427644,70,0.0020777977361916555,0.6875437192573454
70.99525089166447,89053,270,619,2543,0.11229860735779236,0.7860902515045466,71,0.004749108335531105,0.7005086058232466
71.99682928785305,88993,268,592,2506,0.11449067054036535,0.8014346937825575,72,0.003170712146953747,0.7137016378541808
72.99998914638961,88928,269,580,2421,0.11672552268630529,0.8170786588041371,73,1.085361039088184e-5,0.7271428108295657
73.99940907026196,88882,250,559,2375,0.11900399903403074,0.8330279932382152,74,5.90929738038426e-4,0.74079513382688
74.99913310489059,88822,239,552,2314,0.12132695112577233,0.8492886578804063,75,8.668951094108479e-4,0.7548647448972627
75.99955369846187,88769,233,526,2263,0.12369524712582225,0.8658667298807557,76,4.46301538133298e-4,0.7690801468146848
76.99933402846358,88718,214,516,2220,0.1261097721449962,0.8827684050149733,77,6.659715364207841e-4,0.7836246854477417
77.99999096374019,88658,223,500,2159,0.12857142857142856,0.8999999999999999,78,9.03625981152345e-6,0.798462
78.99874499867954,88610,217,480,2118,0.12857142857142856,0.8999999999999999,79,0.0012550013204588595,0.797922
79.99382951775736,88552,228,470,2038,0.13249344604252208,0.9274541222976547,80,0.006170482242637831,0.8218170977679518
