time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.9997040047545,88956,254,577,2328,0.12369524712582224,0.8658667298807557,76,2.9599524549439593e-4,0.770872490945538,69,1
