time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99902942366323,89275,266,580,2312,0.12369524712582224,0.8658667298807557,76,9.705763367691134e-4,0.7734960671370767,10,1
