time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9925817829460976,99738,214,217,29,0.25,1.75,1,0.007418217053902443,1.7465
1.9939993341178763,99674,219,245,60,0.25,1.75,2,0.006000665882123668,1.745415
2.993047668132931,99594,240,265,96,0.25,1.75,3,0.006952331867069006,1.744295
3.997255149222289,99529,254,278,124,0.25,1.75,4,0.0027448507777108055,1.742895
4.997925476457187,99438,270,309,158,0.25,1.75,5,0.0020745235428130115,1.7417575
5.996950556356062,99324,316,324,202,0.25,1.75,6,0.003049443643938332,1.740165
6.9982960985409735,99244,322,354,234,0.25,1.75,7,0.0017039014590265467,1.73817
7.994976968870399,99142,337,387,272,0.25,1.75,8,0.005023031129600675,1.73677
8.998672320883793,99051,337,423,308,0.25,1.75,9,0.0013276791162066814,1.734985
9.999804910533701,98923,375,464,337,0.25,1.75,10,1.9508946629898105e-4,1.7333925
10.998405517142999,98790,414,479,395,0.25,1.75,11,0.001594482857001367,1.7311525
11.997285942995044,98676,412,517,454,0.25,1.75,12,0.002714057004956416,1.728825
12.998886538236839,98546,416,553,511,0.25,1.75,13,0.0011134617631611832,1.72683
13.9976811509176,98414,445,571,567,0.25,1.75,14,0.0023188490823997654,1.724555
14.99697340502182,98281,490,572,616,0.25,1.75,15,0.0030265949781806967,1.722245
15.999761431637355,98148,498,621,650,0.25,1.75,16,2.3856836264535275e-4,1.7199175
16.998027655590683,97992,532,647,708,0.25,1.75,17,0.0019723444093173725,1.71759
17.999199019061347,97827,549,697,770,0.25,1.75,18,8.009809386528843e-4,1.71486
18.994492666270514,97655,568,744,831,0.25,1.75,19,0.005507333729486419,1.7119725
19.995936790586704,97464,629,746,908,0.25,1.75,20,0.004063209413295965,1.7089625
20.998610656398373,97288,647,788,969,0.25,1.75,21,0.0013893436016267913,1.70562
21.996299571474466,97095,674,829,1026,0.25,1.75,22,0.003700428525533539,1.70254
22.99957628071815,96898,707,870,1100,0.25,1.75,23,4.2371928185147567e-4,1.6991625
23.99955504658111,96694,729,926,1173,0.25,1.75,24,4.4495341888861617e-4,1.695715
24.998249686848563,96475,752,978,1249,0.25,1.75,25,0.0017503131514366999,1.692145
25.99742645812875,96228,803,1029,1322,0.25,1.75,26,0.002573541871250029,1.6883125
26.998470258731476,95976,838,1104,1385,0.25,1.75,27,0.0015297412685235656,1.68399
27.998613283960236,95722,886,1136,1489,0.25,1.75,28,0.0013867160397644795,1.67958
28.99660216063404,95403,964,1220,1564,0.25,1.75,29,0.0033978393659594985,1.675135
29.99856609421671,95073,1014,1317,1650,0.25,1.75,30,0.0014339057832906121,1.6695525
30.999842011629717,94751,1074,1376,1750,0.25,1.75,31,1.5798837028313528e-4,1.6637775
31.997707382921284,94439,1127,1420,1870,0.25,1.75,32,0.002292617078715864,1.6581425
32.997836093464166,94076,1201,1501,1971,0.25,1.75,33,0.0021639065358343146,1.6526825
