time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9869617056101561,99740,207,222,30,0.25,1.75,1,0.01303829438984394,1.7465
1.9924425230075797,99694,201,243,56,0.25,1.75,2,0.0075574769924202645,1.74545
2.998620466164377,99624,206,270,88,0.25,1.75,3,0.001379533835622837,1.744645
3.9988884928759156,99547,234,267,136,0.25,1.75,4,0.0011115071240843655,1.74342
4.998191492632031,99471,228,311,165,0.25,1.75,5,0.0018085073679685593,1.7420725
5.995715883614745,99377,250,345,191,0.25,1.75,6,0.004284116385255388,1.7407425
6.998188345901672,99298,269,359,223,0.25,1.75,7,0.0018116540983283969,1.7390975
7.983917442009242,99215,296,367,259,0.25,1.75,8,0.016082557990758417,1.737715
8.998767792277622,99120,322,388,293,0.25,1.75,9,0.001232207722377865,1.7362625
9.992271819610494,99025,339,408,332,0.25,1.75,10,0.0077281803895061785,1.7346
10.987171935861646,98922,340,465,360,0.25,1.75,11,0.012828064138354023,1.7329375
11.997620956918896,98804,366,490,412,0.25,1.75,12,0.0023790430811043706,1.731135
12.995510956951353,98675,399,514,462,0.25,1.75,13,0.004489043048646835,1.72907
13.99942605397349,98527,447,523,530,0.25,1.75,14,5.739460265097307e-4,1.7268125
14.993632237129404,98390,470,551,588,0.25,1.75,15,0.006367762870596039,1.7242225
15.965212201345128,98266,480,594,629,0.25,1.75,16,0.03478779865487169,1.721825
16.995084561499084,98102,511,646,682,0.25,1.75,17,0.004915438500916025,1.719655
17.996576384223925,97952,532,661,756,0.25,1.75,18,0.003423615776075195,1.716785
18.9997748875792,97772,579,701,807,0.25,1.75,19,2.2511242080014426e-4,1.71416
19.999785253934032,97586,603,762,863,0.25,1.75,20,2.147460659678302e-4,1.71101
20.99963671291033,97382,635,819,923,0.25,1.75,21,3.63287089669484e-4,1.707755
21.996369815776976,97180,690,849,980,0.25,1.75,22,0.003630184223023747,1.704185
22.99945846078581,96991,713,870,1076,0.25,1.75,23,5.415392141898678e-4,1.70065
23.99882009390177,96787,741,905,1165,0.25,1.75,24,0.0011799060982298215,1.6973425
24.99951770443476,96569,770,977,1216,0.25,1.75,25,4.822955652414862e-4,1.6937725
25.997579104301092,96329,808,1025,1295,0.25,1.75,26,0.002420895698907799,1.6899575
26.999704624755896,96088,835,1085,1375,0.25,1.75,27,2.9537524410372384e-4,1.6857575
27.99847796559427,95795,910,1159,1433,0.25,1.75,28,0.0015220344057311763,1.68154
28.998774573956183,95509,974,1225,1506,0.25,1.75,29,0.001225426043816924,1.6764125
29.999784657648036,95211,1037,1283,1585,0.25,1.75,30,2.1534235196440932e-4,1.6714075
30.997810778453225,94907,1087,1356,1682,0.25,1.75,31,0.002189221546775144,1.6661925
31.998890555867398,94600,1131,1383,1820,0.25,1.75,32,0.0011094441326022775,1.6608725
32.99806283009988,94263,1161,1480,1924,0.25,1.75,33,0.0019371699001169418,1.6555
33.99979656988929,93852,1268,1604,1995,0.25,1.75,34,2.0343011070877992e-4,1.6496025
34.99906913861292,93508,1288,1727,2083,0.25,1.75,35,9.308613870828708e-4,1.64241
35.99911003094015,93127,1343,1781,2232,0.25,1.75,36,8.899690598482835e-4,1.63639
36.9996833110609,92942,1225,1830,2360,0.09999999999999999,0.7,37,3.166889391010841e-4,0.6518889999999999
37.99681606500389,92779,1107,1861,2473,0.09999999999999999,0.7,38,0.003183934996108917,0.6505939999999999
38.999464278154015,92584,994,1882,2613,0.09999999999999999,0.7,39,5.357218459849378e-4,0.649453
39.99979780308213,92420,899,1867,2726,0.09999999999999999,0.7,40,2.0219691786849125e-4,0.648088
40.99933824739122,92236,860,1827,2847,0.09999999999999999,0.7,41,6.617526087779879e-4,0.64694
41.999824397524314,92067,824,1740,2978,0.09999999999999999,0.7,42,1.75602475685821e-4,0.645652
42.99996943714445,91883,818,1680,3058,0.09999999999999999,0.7,43,3.056285554947635e-5,0.644469
43.99937781240422,91723,782,1649,3100,0.09999999999999999,0.7,44,6.221875957805878e-4,0.643181
44.99630607426701,91584,715,1579,3203,0.09999999999999999,0.7,45,0.0036939257329891007,0.642061
45.99947143478831,91439,695,1539,3231,0.09999999999999999,0.7,46,5.285652116882034e-4,0.641088
46.99767368428074,91279,673,1490,3279,0.09999999999999999,0.7,47,0.002326315719258787,0.640073
47.997828533526565,91160,628,1436,3319,0.09999999999999999,0.7,48,0.002171466473434691,0.638953
48.999368659756676,91042,598,1388,3335,0.09999999999999999,0.7,49,6.313402433235638e-4,0.6381199999999999
49.99907820004073,90912,570,1362,3317,0.09999999999999999,0.7,50,9.217999592721071e-4,0.6372939999999999
50.99999727589153,90783,573,1312,3318,0.09999999999999999,0.7,51,2.7241084694651363e-6,0.636384
51.99989376070682,90659,570,1262,3326,0.09999999999999999,0.7,52,1.0623929318143155e-4,0.635481
52.998365525241496,90562,557,1200,3306,0.09999999999999999,0.7,53,0.0016344747585037567,0.634613
53.999525445960806,90464,519,1167,3287,0.09999999999999999,0.7,54,4.7455403919371975e-4,0.6339339999999999
