time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99976101149969,90292,191,476,2029,0.12369524712582224,0.8658667298807557,76,2.38988500314008e-4,0.7822066864396772,43,1
