time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,70748536932.35643,14300240909.176102,56448296023.180336,500,1946,77.99359773814975,90463,212,500,1946,0.12857142857142856,0.8999999999999999,0.00640226185025483,0.8146079999999999,85
79,41397952862.19598,29770470775.491207,11627482086.704798,492,1924,78.99778238805435,90405,196,492,1924,0.12857142857142856,0.8999999999999999,0.00221761194565317,0.814167,85
80,43770533945.87864,12386960756.310022,31383573189.568607,467,1890,79.99944091397077,90348,200,467,1890,0.13249344604252208,0.9274541222976548,5.590860292272737e-4,0.8384648992631947,85
81,39949494178.0577,29836456502.51681,10113037675.540878,459,1823,80.99928775710937,90290,209,459,1823,0.13653510301062108,0.9557457210743476,7.12242890628545e-4,0.8634971440762516,85
82,37773015763.97009,26531167598.05593,11241848165.91417,428,1795,81.99978639138537,90233,220,428,1795,0.14070004902837266,0.9849003431986086,2.136086146293792e-4,0.8892665198740238,85
83,79468250260.45851,17787417942.420006,61680832318.038506,427,1756,82.9989328193954,90170,226,427,1756,0.14499204497649593,1.0149443148354715,0.00106718060459343,0.9158147036054912,85
84,45675972596.446205,17647433364.321922,28028539232.12422,409,1714,83.99390976733623,90121,228,409,1714,0.14941496645979788,1.045904765218585,0.00609023266376596,0.9430923267975982,85
85,37773277508.474525,29267544214.169815,8505733294.304734,420,1657,84.99953681567096,90074,213,420,1657,0.1539728073067837,1.077809651147486,4.631843290354709e-4,0.9713328357106258,85
86,55717544271.835846,45084446002.65374,10633098269.18211,425,1633,85.99975045326802,90001,223,425,1633,0.15866968317602106,1.1106877822321477,2.495467319789668e-4,1.0004409129677845,85
87,60773430577.686,13763204405.608952,47010226172.07709,424,1595,86.99191623992147,89932,230,424,1595,0.16350983527251506,1.1445688469076054,0.00808376007853439,1.030123407905314,85
88,106932821806.9953,18064042138.265064,88868779668.73022,420,1564,87.99308865116308,89862,248,420,1564,0.16849763417744945,1.1794834392421465,0.00691134883692257,1.060733046579247,85
