time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99991425148828,90176,232,499,2069,0.12369524712582224,0.8658667298807557,76,8.574851172227227e-5,0.7812282570349118,95,1
