time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,25464178103.82259,11893405673.521309,13570772430.301294,518,2319,77.99824496797369,88688,237,518,2319,0.12857142857142856,0.8999999999999999,0.00175503202630977,0.798804,45
79,85769428880.01413,68647548534.26233,17121880345.751774,495,2259,78.99946502499452,88634,227,495,2259,0.12857142857142856,0.8999999999999999,5.349750054790547e-4,0.798192,45
80,56286846499.432526,41002131117.32692,15284715382.105612,465,2214,79.99636108058274,88583,231,465,2214,0.13249344604252208,0.9274541222976548,0.00363891941725569,0.8220396867573033,45
81,39841765121.12872,18135286404.17763,21706478716.95107,452,2167,80.99879638968285,88518,249,452,2167,0.13653510301062108,0.9557457210743476,0.00120361031714821,0.8466282320992893,45
82,77460155920.4534,59513316736.23808,17946839184.215168,459,2115,81.99182666930035,88455,241,459,2115,0.14070004902837266,0.9849003431986086,0.00817333069964831,0.8718140857925444,45
83,32836556281.64872,14925586111.930502,17910970169.7182,470,2049,82.99811405924999,88406,227,470,2049,0.14499204497649593,1.0149443148354715,0.00188594075001446,0.8977689936877162,45
84,27121742606.53566,19869303217.889534,7252439388.6461,459,2000,83.99924358745714,88336,238,459,2000,0.14941496645979788,1.045904765218585,7.564125428558555e-4,0.9246425667391424,45
85,36101939083.412766,18643022911.28117,17458916172.13155,467,1944,84.99973496510229,88257,246,467,1944,0.1539728073067837,1.077809651147486,2.6503489770846045e-4,0.9520939334376431,45
86,49952950082.67632,23153836218.881824,26799113863.79446,473,1920,85.99798780866077,88203,233,473,1920,0.15866968317602106,1.1106877822321477,0.00201219133923302,0.9802597159646264,45
87,33880070950.147366,23512359683.148373,10367711266.999039,459,1887,86.99800043583465,88140,239,459,1887,0.16350983527251506,1.1445688469076054,0.00199956416534519,1.009544060037915,45
88,60344423029.83365,45662549880.81163,14681873149.02197,456,1867,87.99687860463212,88070,244,456,1867,0.16849763417744945,1.1794834392421465,0.00312139536788436,1.0395967033480276,45
89,137417480223.96503,13193516699.743198,124223963524.22191,466,1835,88.99492911027339,87993,252,466,1835,0.173637583794753,1.215463086563271,0.00507088972661051,1.0704583403362726,45
90,35671643158.8786,13984238946.141632,21687404212.737,438,1817,89.99793237686141,87924,266,438,1817,0.1789343254180534,1.252540277926374,0.00206762313858632,1.1021477667557542,45
91,25577128759.40569,10625428301.281755,14951700458.123959,426,1806,90.99688780815396,87849,270,426,1806,0.1843926419216929,1.2907484934518505,0.00311219184602862,1.1348777053826051,45
92,143203804629.4211,62802833502.355965,80400971127.0652,438,1757,91.99551132735806,87782,270,438,1757,0.1900174620795882,1.3301222345571175,0.00448867264194063,1.168499081836082,45
93,52444307714.38196,40714947141.65846,11729360572.723444,432,1728,92.9996739836116,87707,280,432,1728,0.19581386501583592,1.3706970551108515,3.260163884135636e-4,1.2032252889174075,45
94,27574072605.3816,16843577936.76598,10730494668.615585,469,1686,93.9990041033433,87645,259,469,1686,0.2017870847910817,1.412509593537572,9.95896656704076e-4,1.2388697892039982,45
95,39943084584.11697,25191869389.710705,14751215194.406265,466,1642,94.999290076289725,87566,281,466,1642,0.2079425151287945,1.4555976059015616,7.099237102750067e-4,1.2757585216924237,45
96,55467898359.33807,38745893856.924255,16722004502.413805,466,1604,95.99964295916068,87473,305,466,1604,0.21428571428571427,1.5,3.5704083933296715e-4,1.31349,45
97,41453635159.97435,15777014166.666101,25676620993.308235,457,1592,96.99495280016126,87395,313,457,1592,0.22082241007087017,1.5457568704960911,0.00504719983874224,1.3521199073290455,45
98,33032301363.75074,21631190224.437885,11401111139.312881,463,1574,97.99914778373773,87309,330,463,1574,0.22755850501770175,1.5929095351239124,8.522162622881524e-4,1.3921232882215433,45
99,28780098050.170235,13690272466.492899,15089825583.677338,481,1553,98.99923948574488,87203,342,481,1553,0.23450008171395448,1.6415005719976814,7.60514255134126e-4,1.4331777344054557,45
100,38902551606.17085,25071269529.728382,13831282076.442451,500,1549,99.99949644708953,87109,346,500,1549,0.24165340829415993,1.6915738580591195,5.035529104873149e-4,1.475103151443294,45
101,56597547969.97396,31720007490.54264,24877540479.4313,531,1517,100.995982696852,87008,362,531,1517,0.2490249440996631,1.7431746086976418,0.00401730314798953,1.518461969890429,45
102,44309310224.11646,31115703108.272682,13193607115.843771,547,1509,101.99545911857072,86896,377,547,1509,0.25662134551130616,1.796349418579143,0.00454088142927844,1.5629677021173412,45
103,70592388040.8368,35536532658.96659,35055855381.870155,567,1511,102.9986740547639,86776,405,567,1511,0.26444947196003515,1.8511463037202465,0.00132594523610407,1.6085720920807451,45
104,40484435443.26398,19429379167.45761,21055056275.806396,594,1516,103.9996663651002,86646,422,594,1516,0.27251639212085843,1.907614744846009,3.3363489978910366e-4,1.6553517709875727,45
105,53217821716.88085,39224686185.89304,13993135530.987833,632,1527,104.9992033448394,86491,458,632,1527,0.28082939029574916,1.965805732070244,7.966551605989025e-4,1.703292034609584,45
