time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,41186546157.439575,29201824416.37322,11984721741.066408,483,2074,8.44137749039626,7.031019789921514,7.449659055602601,8.632478515887035,8.48634047140312,9.131319143614286,7.868515119197584,8.58763414864947,8.175274797515703,8.129330666701808,8.150599484818603,8.317236875174759,7.944660987194945,77.99540530689113,89190,246,483,2074,0.12857142857142856,0.8999999999999999,0.00459469310887072,0.803232,83,1,0
79,29121161497.717194,19843456387.08748,9277705110.629723,474,2040,8.09473094607688,8.0630483886782,8.418179837976936,9.050099350669074,7.466610360646325,7.880366620725896,9.967042455871365,8.223658136459061,7.954351023802064,8.247190800916208,7.695405331249145,8.603738347657485,8.595572439174854,78.99976069652017,89121,258,474,2040,0.12857142857142856,0.8999999999999999,2.3930347983025513e-4,0.8027099999999998,83,2,0
80,39817881054.12203,21036225705.17991,18781655348.94215,454,2008,8.407581921060668,9.758921065794002,6.558451754734288,8.581498396714323,6.86077734246582,7.6803871088275395,8.019937491077599,7.756809345318366,10.872265580765824,8.83320485740501,8.503563951751795,9.172931400853125,8.959535056087654,79.99974796117662,89064,256,454,2008,0.13249344604252208,0.9274541222976548,2.5203882337621053e-4,0.8265563883328928,83,3,0
81,32148724910.810806,17471097895.59795,14677627015.212881,472,1953,8.193638626215566,11.636524643129993,8.49399494904593,7.606104723963318,8.499454555128025,7.379310271148046,7.8367618739947735,7.528754528593488,9.598016392883663,6.200074928087503,8.96392420886865,9.642146346367117,10.59706795593927,80.99941505252713,89019,228,472,1953,0.13653510301062108,0.9557457210743476,5.849474728734094e-4,0.8512253690176569,83,4,0
82,88305315561.49147,15988600145.53444,72316715415.95703,464,1907,9.204066141628832,9.568092382900819,9.211943461409689,8.703455746969892,8.275996732459546,9.213283530628392,9.717103856406338,8.680458718108001,10.247212387962715,9.24544676208404,8.56836814589656,9.311164864036261,9.221637836129426,81.9993851013616,88958,233,464,1907,0.14070004902837266,0.9849003431986086,6.148986384033606e-4,0.8767484365119694,83,5,0
83,53278725625.1272,36741996085.799416,16536729539.327757,453,1869,8.69880294444518,8.299960881842402,9.131885588714418,8.777926065711283,8.972090998534199,8.772748624505851,8.7078344444801,9.52882554105637,8.368936941318832,8.645440872539348,8.47461359742962,8.834655388158104,8.792729716292982,82.99267403318584,88899,240,453,1869,0.14499204497649593,1.0149443148354715,0.00732596681416453,0.9028741635913388,83,6,0
84,63230686341.403366,49242516192.68182,13988170148.721472,446,1831,8.870055563637816,8.898802557722146,8.375402800791193,9.091719791673293,8.791432993234547,8.686796016914093,9.124349664383525,8.407250459802365,9.451944744978832,9.164980744566304,8.786854644963453,8.929805826841674,8.831695466576246,83.99930696218063,88828,245,446,1831,0.14941496645979788,1.045904765218585,6.930378193743536e-4,0.92979887723167,83,7,0
85,70550951378.4446,13727642047.863144,56823309330.58149,437,1803,8.979601000320073,12.606266803991137,8.778193691194325,8.684363531767662,7.290850258353183,9.429943016615994,9.261676126518063,8.137561466330727,8.834615115920762,9.421422522998709,10.379261056487973,10.571565550656604,11.548369165451124,84.99942886673007,88761,239,437,1803,0.1539728073067837,1.077809651147486,5.711332699291916e-4,0.9573967569212888,83,8,1
86,50819513529.3949,41429055014.76598,9390458514.628914,444,1764,8.65154624236827,7.198810743826241,7.33637133161155,8.934123025375182,8.780856638379552,8.311648123487297,8.346607491874986,8.48329984696045,8.828911465741381,9.305206158761186,8.817128701350047,8.606320034125376,8.156648916897272,85.98977263279524,88697,239,444,1764,0.15866968317602106,1.1106877822321477,0.01022736720476302,0.9858575823870764,83,9,1
87,265595828602.71805,255233809876.67157,10362018726.04651,444,1704,10.3052415488633,10.27333626854491,11.157457780991232,10.145818844636214,10.395535268488171,10.366433393408807,11.122891817010077,9.573016450621141,10.496056805524912,10.66185467823267,10.297279860734355,10.544295328145541,10.633602884582988,86.99835471401106,88650,227,444,1704,0.16350983527251506,1.1445688469076054,0.00164528598894264,1.015198230141639,83,10,1
88,34782007394.029594,21539091448.536816,13242915945.492771,438,1678,8.27236606111411,8.757630777897269,7.895013067616356,9.503979205800857,8.19494690810047,8.219443409346283,7.276124353215094,7.441059478489395,8.049053002783236,8.285719817944646,7.201628877083909,8.327970591504629,8.920695764235823,87.99517618368792,88572,245,438,1678,0.16849763417744945,1.1794834392421465,0.00482381631208284,1.0456120688881627,83,11,1
89,41825277310.36258,13884007855.560293,27941269454.80232,443,1651,8.456766714051057,9.012548248317234,8.81496902141703,7.168116140010795,8.716758531371378,7.966233453671778,8.551072418829897,9.241976798850486,9.858171555472667,8.455579932733114,8.223967509360389,8.828517175315852,8.596441823185128,88.98520337281278,88507,244,443,1651,0.173637583794753,1.215463086563271,0.01479662718722352,1.0765599650308204,83,12,1
90,33940265986.468727,21543659679.458252,12396606307.01045,456,1617,8.247867933683146,8.80658254247479,7.397676926384531,8.27744885231454,8.476560612028674,8.132311023547876,9.256758629469385,10.279991407915325,9.423155934365223,8.20816467268381,7.921420753618498,8.972904541793385,8.314210990479044,89.98819955115127,88442,238,456,1617,0.1789343254180534,1.252540277926374,0.01180044884873154,1.1085858237842958,83,13,1
91,40602503404.750046,30757525461.567177,9844977943.182922,438,1601,8.427095561868704,7.5067656944784655,7.098746002183909,9.290819423965411,8.916189876647037,8.180705134394021,9.352892967188293,8.570951941668234,8.976737279645977,8.568505260063013,8.520658230412188,8.697804965592326,8.43878659257434,90.99974606052344,88361,266,438,1601,0.1843926419216929,1.2907484934518505,2.539394765506131e-4,1.1415637825786855,83,14,1
92,27010714167.05884,13226993868.221508,13783720298.837322,445,1562,8.019499445240289,6.487409404116445,8.168518107634727,7.871470227432496,7.742389607864458,7.523365233779042,7.393775494565964,7.541822163718097,8.108044023097431,6.651711803709181,7.3585966149898905,7.60772990277299,7.726998732340204,91.99869218243164,88278,280,445,1562,0.1900174620795882,1.3301222345571175,0.0013078175683745,1.1753093076770147,83,15,2
93,32048166581.71136,17463951614.864857,14584214966.846462,460,1530,8.190505813738021,7.675502642589439,7.246389850184847,7.304369941566853,7.559123852684651,7.743376315784618,8.230181296201527,2.2063568835453644,8.507183255917875,7.814031499318596,9.425945621564095,8.097491445234608,7.427485144396643,92.99747297264324,88191,292,460,1530,0.19581386501583592,1.3706970551108515,0.0025270273567628,1.2100239463107574,83,16,2
94,100297078914.74057,46022065161.207275,54275013753.533264,481,1513,9.331402408008056,9.020332231057331,9.184551252917991,9.604346797190074,9.343720802787718,10.301731569015471,8.63123054745383,10.16170557058067,9.389540526872539,10.258592613789522,6.872356003740275,9.595642544967639,9.300913001349532,93.99110793612772,88095,298,481,1513,0.2017870847910817,1.412509593537572,0.00889206387228114,1.2457063356367202,83,17,2
95,80328502160.49763,55730422097.21269,24598080063.284916,480,1505,9.109390340879589,8.58886141079426,8.785518680511974,9.728490773128874,9.713328918445773,8.878010744822982,8.910616537748902,10.121866001920496,8.600555047371307,8.511302349390402,9.227663155022322,9.261794118913024,9.166024518391993,94.99932960542648,88013,305,480,1505,0.2079425151287945,1.4555976059015616,6.703945735182515e-4,1.2823087109189806,83,18,2
96,37894943493.26498,16064206929.172369,21830736564.092606,481,1489,8.358083523069695,9.23479102075802,8.845722538504145,9.29069461161616,9.309671717646161,8.488642013172848,8.184657196676032,8.185292872045492,8.26995571652377,8.238101270229985,8.754131769737207,8.781550643252686,9.142377290171508,95.99835568747866,87924,318,481,1489,0.21428571428571427,1.5,0.00164431252133567,1.320195,83,19,2
97,72116903210.94409,23241888347.444324,48875014863.4998,499,1475,9.001554294966152,8.513976584764372,7.159265252285273,7.643287227307895,8.470995017589827,8.580024508916729,9.411164816683712,9.522818953879897,9.595125390111248,10.338819046510517,9.0013287428368,9.190785780277237,7.932182691841753,96.9964494454958,87835,324,499,1475,0.22082241007087017,1.5457568704960911,0.00355055450418717,1.3590912708149834,83,20,2
98,29975601800.492004,15930736701.270512,14044865099.221458,519,1485,8.123649614405476,7.779544195747175,8.286562640197827,8.841827891843662,9.230137422247703,8.565673072789318,8.18429998517394,8.146793192488923,7.183003881901154,7.604170733230404,8.379229317514014,8.376616901864598,8.395324891467748,97.99739073616183,87751,314,519,1485,0.22755850501770175,1.5929095351239124,0.00260926383816695,1.3991320901760884,83,21,2
99,41940169650.25807,19718751804.7642,22221417845.493885,506,1461,8.459509907482534,7.670027740350036,8.113111623193573,8.964595563508661,9.028844096783915,8.002895375597141,8.015534116763822,10.56468479911373,9.134957589179638,8.82045340784343,8.34550276147895,9.067143779538684,8.397080478454235,98.99872964268276,87646,359,506,1461,0.23450008171395448,1.6415005719976814,0.001270357317253,1.4404331669336854,83,22,3
100,60292866337.95145,36046274393.409744,24246591944.541714,520,1453,8.822479630828006,9.121590655303436,9.38583970533443,9.631745447973893,9.790688875802534,9.813985825475967,8.77410528341946,8.402472172239735,8.633646713398322,8.998258791523842,8.284725610441885,9.220851325753113,9.401240939506378,99.99547307397752,87545,371,520,1453,0.24165340829415993,1.6915738580591195,0.00452692602249271,1.482596823634496,83,23,3
101,39350584155.577774,27008322803.316856,12342261352.26091,548,1452,8.395776656822324,9.407457224506912,8.640471944973976,6.368231272043121,8.82300248575544,8.033343207805135,8.515510466666633,6.9016007726907205,9.12031042333559,9.49205999522665,8.804100525816015,8.753507278284129,8.722465338787806,100.99897781239387,87439,367,548,1452,0.2490249440996631,1.7431746086976418,0.00102218760612515,1.5260622111843507,83,24,3
102,51542724908.73809,27327109523.53033,24215615385.207684,558,1433,8.665676910558446,9.102246196658077,9.07482469456028,8.726574352809056,8.553934049174025,9.44509820958821,8.625106617129669,8.466822186888951,8.4012612782326,9.0964506794898,9.08301163843417,8.91207758378622,8.98187684573233,101.99823999457692,87312,415,558,1433,0.25662134551130616,1.796349418579143,0.00176000542307974,1.5707099681114172,83,25,3
