time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99988019482672,89342,235,501,2281,0.12369524712582224,0.8658667298807557,76,1.1980517328424868e-4,0.774067539178798,19,1
