time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,45704438807.117455,23360369766.602566,22344069040.514866,561,2329,77.99372294355936,88458,306,561,2329,0.12857142857142856,0.8999999999999999,0.0062770564406378,0.796797,87
79,25876110635.76838,12006994146.537706,13869116489.230656,568,2285,78.99855625038624,88388,287,568,2285,0.12857142857142856,0.8999999999999999,0.00144374961375604,0.796122,87
80,38711780255.39092,21402578662.12762,17309201593.263287,549,2262,79.99632419501127,88325,273,549,2262,0.13249344604252208,0.9274541222976548,0.0036758049887311,0.819758149616451,87
81,92674228682.48018,66210261009.877975,26463967672.60213,528,2229,80.9998225848261,88261,280,528,2229,0.13653510301062108,0.9557457210743476,1.7741517389424644e-4,0.8441624081389175,87
82,26060440776.51194,12486339063.056042,13574101713.455896,525,2200,81.99758694353208,88188,278,525,2200,0.14070004902837266,0.9849003431986086,0.00241305646791545,0.8692828919105239,87
83,46196897705.89145,19506198958.43668,26690698747.454784,525,2155,82.99873678340043,88125,266,525,2155,0.14499204497649593,1.0149443148354715,0.00126321659956829,0.8950590923671056,87
84,46512272050.62252,32033139033.78363,14479133016.838911,506,2116,83.99939716839656,88067,265,506,2116,0.14941496645979788,1.045904765218585,6.028316034445425e-4,0.9217035743488782,87
85,41208507039.47958,26207574841.124153,15000932198.355436,504,2069,84.99597679153587,88005,260,504,2069,0.1539728073067837,1.077809651147486,0.00402320846413317,0.9491946254760564,87
86,36396261532.53124,16294923706.877897,20101337825.65336,492,2036,85.99901286421289,87923,273,492,2036,0.15866968317602106,1.1106877822321477,9.871357871134023e-4,0.9774607827534014,87
87,47053467512.79524,29801175732.872128,17252291779.923088,487,1987,86.99825466469788,87846,283,487,1987,0.16350983527251506,1.1445688469076054,0.00174533530211817,1.006339267266574,87
88,86241154265.64754,19552832521.924736,66688321743.7228,492,1943,87.99731690008603,87783,266,492,1943,0.16849763417744945,1.1794834392421465,0.0026830999139662,1.036129022036656,87
89,53332557999.15804,24938364413.5387,28394193585.619354,504,1880,88.99983519567103,87721,254,504,1880,0.173637583794753,1.215463086563271,1.6480432897481023e-4,1.066969961277836,87
90,53048559924.52549,33478753559.074417,19569806365.451035,492,1858,89.99997614459801,87636,277,492,1858,0.1789343254180534,1.252540277926374,2.3855401991568215e-5,1.0987408571997943,87
91,36304373330.09504,28177730679.82704,8126642650.267975,504,1830,90.99863362779242,87560,273,504,1830,0.1843926419216929,1.2907484934518505,0.00136637220758473,1.1311603497214635,87
92,24714778763.208927,11356719420.251701,13358059342.957226,488,1812,91.99961672412452,87483,283,488,1812,0.1900174620795882,1.3301222345571175,3.8327587549247255e-4,1.164655028578212,87
93,73493818486.39093,32687341234.746696,40806477251.64429,499,1773,92.99293469991753,87388,298,499,1773,0.19581386501583592,1.3706970551108515,0.00706530008247341,1.1991269047226265,87
94,39856290458.289665,21677986219.485435,18178304238.804203,501,1742,93.99612539121468,87300,313,501,1742,0.2017870847910817,1.412509593537572,0.00387460878532408,1.2343638836006134,87
95,35993405747.508415,19361271921.00225,16632133826.50614,505,1727,94.9992830019053,87211,320,505,1727,0.2079425151287945,1.4555976059015616,7.169980947026033e-4,1.2707367099520632,87
96,34001286141.730743,21963908650.072395,12037377491.658356,508,1713,95.99806038031062,87121,336,508,1713,0.21428571428571427,1.5,0.00193961968938083,1.308165,87
97,42168430906.95047,24021341756.641823,18147089150.308693,519,1703,96.99637735280768,87013,356,519,1703,0.22082241007087017,1.5457568704960911,0.00362264719231575,1.3466788431448995,87
98,41515248764.4295,20234932364.8169,21280316399.612648,561,1689,97.9892053595351,86905,361,561,1689,0.22755850501770175,1.5929095351239124,0.0107946404648942,1.38603837379737,87
99,64097104553.11283,50642548888.3289,13454555664.783985,574,1645,98.99992000139336,86801,375,574,1645,0.23450008171395448,1.6415005719976814,7.999860665108827e-5,1.426546072094585,87
100,45390544887.39941,31327306436.554413,14063238450.844923,594,1620,99.99988941734182,86684,397,594,1620,0.24165340829415993,1.6915738580591195,1.1058265818064684e-4,1.4683030245338962,87
101,140253619999.7866,109190520523.50633,31063099476.2804,621,1608,100.99823448238176,86544,424,621,1608,0.2490249440996631,1.7431746086976418,0.00176551761825294,1.5110534778034637,87
102,98052782140.94586,82538473377.34245,15514308763.603403,640,1597,101.99897113517264,86422,440,640,1597,0.25662134551130616,1.796349418579143,0.00102886482736153,1.554632640815134,87
103,65503247698.79147,45483622113.73537,20019625585.0561,645,1598,102.99797236426534,86258,502,645,1598,0.26444947196003515,1.8511463037202465,0.00202763573466313,1.5997976586011111,87
104,101396313825.959,90485619194.75668,10910694631.202343,689,1602,103.99751696186014,86080,536,689,1602,0.27251639212085843,1.907614744846009,0.00248303813985728,1.6454703266092705,87
105,137767920328.93057,104377455453.69626,33390464875.234158,696,1627,104.99922035487673,85918,572,696,1627,0.28082939029574916,1.965805732070244,7.796451232735535e-4,1.6921655741660664,87
106,57934970679.469025,29720305621.13034,28214665058.338654,736,1642,105.99859322747368,85726,620,736,1642,0.289395972991255,2.0257718109387852,0.00140677252630894,1.7405026245223856,87
107,83930337485.2143,43182952006.80399,40747385478.41038,782,1658,106.99952155175842,85526,671,782,1658,0.2982238756967557,2.0875671298772898,4.7844824158005395e-4,1.7895877977586054,87
108,105668121930.95752,57782750629.90207,47885371301.05546,821,1690,107.99729268491528,85315,722,821,1690,0.30732106986948815,2.1512474890864173,0.0027073150847201,1.8398759275160492,87
109,145056545616.37042,99063804254.61208,45992741361.758385,896,1693,108.99898633199678,85104,756,896,1693,0.316695770132647,2.2168703909285292,0.00101366800322466,1.8913229740206745,87
110,176168819181.25696,122078388595.89584,54090430585.361084,967,1727,109.99956858704698,84878,778,967,1727,0.32635644169305994,2.2844950918514195,4.3141295302007165e-4,1.944196702969232,87
