time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99958293791141,89445,229,474,2163,0.12369524712582224,0.8658667298807557,76,4.1706208858727223e-4,0.774881453904886,44,1
