time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,44807148794.09035,22474992028.835335,22332156765.255066,464,2216,8.525633534933863,8.221399087621661,8.804260970955127,9.063641510685438,8.91832712054287,7.535280819840455,10.054253488537661,8.693715612987672,8.302563057168424,7.451194386602651,7.1535983777790895,8.773585567204218,8.75451918542671,77.99379841941379,88693,238,464,2216,0.12857142857142856,0.8999999999999999,0.00620158058620745,0.7987139999999999,5,1,0
79,30721433885.35663,18546629317.887608,12174804567.469015,449,2175,8.148226420092215,7.404889445498895,8.439082725194151,9.890577787372019,8.897364720470822,5.498529573554176,5.225455659733294,8.075405970712598,8.149558971944595,7.5136781396738535,7.395040260505486,8.38689887227908,9.067692445625076,78.99663986366926,88648,226,449,2175,0.12857142857142856,0.8999999999999999,0.00336013633074117,0.798237,5,2,0
80,43448367617.41272,23534656110.716896,19913711506.69585,458,2101,8.494839118732571,9.998038219133699,9.140037570750966,8.56299267857198,7.726270582156264,8.730797641904095,8.602116733070712,7.917462076315031,8.485920306393806,8.049368731305083,8.414506391005945,8.789879627173656,9.407515915063563,79.99599702103536,88602,207,458,2101,0.13249344604252208,0.9274541222976548,0.00400297896463541,0.822169530334425,5,3,0
81,64236344399.0377,50616322085.61945,13620022313.418228,447,2061,8.885834999595847,9.042747406909658,8.184680505941422,9.91698677581055,9.174914841344995,9.008733796564623,9.254381870865986,9.448025885508278,8.455989389676963,9.593382580278105,8.834735929651796,9.205460082903674,9.284655718043778,80.98849169951895,88544,217,447,2061,0.13653510301062108,0.9557457210743476,0.01150830048105433,0.8468098237862934,5,4,0
82,42171531792.246574,21710386157.22571,20461145635.02084,433,2022,8.465011228262544,8.517411132308565,7.275551859003299,7.8801789659744985,8.718995881832097,8.04333210578436,8.20041623574497,8.398666411990277,8.981537791262152,8.780925713035133,8.860758574232435,8.474665062464073,8.016316110561057,81.99858946808993,88500,206,433,2022,0.14070004902837266,0.9849003431986086,0.0014105319100679,0.872070159881776,5,5,0
83,45372034403.72061,25811770705.696198,19560263698.024464,409,1979,8.53816176990177,7.466287652629708,8.20963347738056,9.256108133029375,8.749197924833041,9.432779320605928,8.767416124066456,8.082041654369368,8.796981525159637,8.367919095978543,7.545720681027116,8.65103097971786,8.574997371431074,82.97831201669307,88450,213,409,1979,0.14499204497649593,1.0149443148354715,0.02168798330693278,0.8982257186293924,5,6,0
84,30214649852.009277,17730418597.180172,12484231254.8291,391,1936,8.13159273814436,8.736133788146509,8.254058050960998,8.2943513478209,8.977950924971891,8.519036420824674,8.029574532146494,6.727016560913251,7.171941774948844,9.012647128338182,7.958424049553254,8.372791962967469,8.453058766621147,83.99901914121989,88396,219,391,1936,0.14941496645979788,1.045904765218585,9.808587801103386e-4,0.9251027648358384,5,7,0
85,24175579356.24749,11760004673.001596,12415574683.245893,389,1892,7.908608843096751,7.415387363330033,8.092760428049788,8.685291967895006,8.721488288974795,6.662711627287985,8.31779727354314,8.322339632291019,6.942691247329922,7.639742276574106,7.475030775252047,8.034385210049917,8.193061364018263,84.99718251156722,88349,218,389,1892,0.1539728073067837,1.077809651147486,0.00281748843278251,0.9527406192283316,5,8,1
86,51086152745.381805,36037123787.07742,15049028958.30439,385,1839,8.656779313977093,8.5472598067018275,7.322230537265315,8.115774681527927,8.435912811704966,9.5351863843106,8.244432962552299,12.122406912406403,9.126315736090458,8.865571601002772,9.08653045265727,10.091328859437738,8.113031385587929,85.99914019503927,88294,220,385,1839,0.15866968317602106,1.1106877822321477,8.598049607257963e-4,0.98128154872428,5,9,1
87,121612688254.99194,92041825389.02911,29570862865.962795,388,1772,9.524107145237238,9.856662812260529,9.960731546489612,9.44371849467224,9.938888152727284,9.237436614096382,10.583302506986367,9.841964239577964,9.730678991059234,9.162633929697282,9.14243712148752,9.786210838448996,9.777394417905718,86.99900127680107,88237,227,388,1772,0.16350983527251506,1.1445688469076054,9.987231989327938e-4,1.010585617688601,5,10,1
88,27720907620.644104,17207609284.936996,10513298335.707142,385,1723,8.045452753179571,8.352544909254643,8.133837162665255,8.362429717114216,8.010349640754734,7.607854761862218,8.085691485662096,8.297936236681858,8.59589950224457,8.230567707768778,7.900448534955816,8.190990740489571,8.288358450551861,87.9962914455152,88186,229,385,1723,0.16849763417744945,1.1794834392421465,0.00370855448480256,1.0407408022840927,5,11,1
89,125816091528.81877,119876320600.48236,5939770928.336422,403,1668,9.558087086616123,9.45296562275207,8.758668825551307,9.524827347236176,9.376862543117056,10.142487709345493,9.223146620376443,8.885208025398914,7.264017918727125,10.031378506449986,9.44272224733106,9.42661526445277,9.299788132800131,88.99671913858022,88125,236,403,1668,0.173637583794753,1.215463086563271,0.00328086141978189,1.071868277516686,5,12,1
