time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week,seed
78,45261124881.0742,35744500824.03387,9516624057.040377,501,1788,8.535714330600669,8.246965511177299,11.709705332798604,9.120320073281661,8.957834407882647,8.224731562154082,8.536052815831322,8.190787569643518,7.755074207532329,9.327271351107395,8.606438454058864,9.763919063479202,10.71221352959993,1,TRUE,0,100
80,27111209618.93035,11460651485.489403,15650558133.440945,483,1723,8.023213118381928,8.08502999474328,8.224630614419828,8.444881927181493,7.96187658104388,7.886529016815069,7.082543937645182,8.720391171478425,8.024854253867797,7.6162129661621245,7.7159085983595,8.064865152550125,8.26259908045413,3,TRUE,0,100
82,66669492870.75179,33756178421.146767,32913314449.604984,454,1689,8.923013306989056,8.305909284477213,6.357929038369143,9.809945341790119,8.83475855561846,8.397898219851825,8.759027189157832,8.43385200786593,8.832784818997848,9.156504524452583,7.488134406138518,8.751971683243463,8.937602195475122,5,TRUE,0,100
84,42970821620.68612,18368886290.366955,24601935330.319214,428,1620,8.483787155348423,8.119042626862301,8.715738359301424,10.552090864313815,8.251551434029986,9.197594121557962,8.129279063714712,8.607974336720204,8.274541920605825,6.754030813789962,8.562469419270622,8.990933808346862,9.674352877066308,7,TRUE,0,100
86,21540716535.60952,11510256050.132765,10030460485.47675,406,1591,7.793210773470005,8.433914317703966,8.510767573647177,8.861247756545486,7.773930719163302,6.961873157968368,6.580754687689002,7.9735253211031605,7.334099060782412,7.757918158564744,7.4359220602456535,7.980939899243439,8.619853597951122,9,TRUE,1,100
88,30556886817.361584,18760416748.534405,11796470068.827175,397,1533,8.142855924895876,8.55678459279963,7.1918959721798075,8.797433910406381,6.268273178783123,8.113116105344393,8.523750803123743,8.79848469026403,8.594633779917187,8.161831929742515,9.25092389502203,8.47620007533503,8.38539663953993,11,TRUE,1,100
90,51331936332.32429,44184190104.2904,7147746228.033914,422,1499,8.661578936016245,7.9207693322238235,9.75288141480468,8.912291886691019,9.983888448986047,8.760726298380439,8.539698579577232,10.100134144660679,8.051422303040642,9.05677904945298,8.638858203640968,9.23264120905781,9.118965705093599,13,TRUE,1,100
92,36206381480.36204,22161215920.17138,14045165560.190634,438,1458,8.312501224229841,8.282812055461125,8.143315279429878,7.514823596060893,10.065793946070922,7.649976430030493,7.831847427797145,7.699391846973803,7.37918063671994,8.287564159595943,8.763417984716865,8.547811552162557,8.031672413045603,15,TRUE,2,100
94,34617834592.703255,23309745986.742134,11308088605.961063,434,1431,8.267634836867195,8.66885225217588,8.101360981703273,8.291728936458885,8.555736123556308,8.185441463047495,8.847632349971935,7.620480074183934,8.58674119544877,8.665485122497378,7.191822398227053,8.375137280645227,8.38240384736064,17,TRUE,2,100
96,95261746520.92868,83083365075.05176,12178381445.876902,458,1404,9.279894166403928,9.906433788259283,9.77843165503625,9.177408428107352,8.498289416512456,9.412612109902426,7.9679827639242715,8.601617830163546,10.033962768249678,9.086010884466448,10.234020757752294,9.490334062361365,9.667427760864875,19,TRUE,2,100
