time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99946774208493,88146,265,596,2475,0.12369524712582224,0.8658667298807557,76,5.322579150686124e-4,0.7638503117662051,12,1
