time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,59375167522.86762,38994692369.64001,20380475153.227615,571,2303,77.99777847276995,88897,257,571,2303,0.12857142857142856,0.8999999999999999,0.00222152723004853,0.8005589999999999,56
79,57641663086.38692,31163185270.63809,26478477815.74886,558,2240,78.99726578750744,88841,254,558,2240,0.12857142857142856,0.8999999999999999,0.00273421249255534,0.8000729999999999,56
80,24582322313.155254,15242204762.413734,9340117550.741499,541,2215,79.99941319800861,88792,236,541,2215,0.13249344604252208,0.9274541222976548,5.868019913890521e-4,0.8239595167904594,56
81,43897392051.026955,24254640265.15724,19642751785.869732,531,2173,80.99683712467679,88721,248,531,2173,0.13653510301062108,0.9557457210743476,0.00316287532321268,0.8486257406563348,56
82,84532813444.93546,68799663314.17288,15733150130.76255,518,2108,81.99755086599275,88648,259,518,2108,0.14070004902837266,0.9849003431986086,0.0024491340072501,0.8738134334892375,56
83,40094292805.6779,12232781409.838322,27861511395.83956,518,2065,82.99890754541414,88575,269,518,2065,0.14499204497649593,1.0149443148354715,0.0010924545858586,0.8997278362153488,56
84,49251137007.83645,35214234803.06298,14036902204.773481,512,2021,83.99874129306076,88510,270,512,2021,0.14941496645979788,1.045904765218585,0.00125870693923957,0.9264101457923616,56
85,31428553974.980812,19872754309.290165,11555799665.690643,503,1957,84.99896008028476,88441,279,503,1957,0.1539728073067837,1.077809651147486,0.00103991971523953,0.9539693222306398,56
86,31580224488.828247,23069638962.57767,8510585526.250568,481,1924,85.99861514001218,88375,285,481,1924,0.15866968317602106,1.1106877822321477,0.001384859987823,0.9823033814839336,56
87,203207795436.08984,187296869186.89078,15910926249.199043,473,1905,86.99369808134621,88305,284,473,1905,0.16350983527251506,1.1445688469076054,0.00630191865379004,1.0115127184545962,56
88,73376336867.64467,57737868580.02081,15638468287.62379,477,1880,87.999763319717,88242,271,477,1880,0.16849763417744945,1.1794834392421465,2.36680282995394e-4,1.041542851022777,56
