time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99904045163105,89471,236,509,2216,0.12369524712582224,0.8658667298807557,76,9.595483689537332e-4,0.7752104832622406,63,1
