time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9946916177868843,99740,196,238,26,0.25,1.75,1,0.005308382213115692,1.7465
1.9912740821018815,99687,201,246,64,0.25,1.75,2,0.008725917898118496,1.74545
2.9921719653714187,99625,207,265,95,0.25,1.75,3,0.007828034628581282,1.7445225
3.977241973676975,99550,230,287,117,0.25,1.75,4,0.02275802632302515,1.7434375
4.991011246245457,99475,259,301,138,0.25,1.75,5,0.008988753754542778,1.742125
5.997757993335249,99413,263,317,171,0.25,1.75,6,0.0022420066647512726,1.7408125
6.991140385423348,99339,286,314,210,0.25,1.75,7,0.008859614576651964,1.7397275
7.995618492128178,99260,287,350,246,0.25,1.75,8,0.004381507871822343,1.7384325
8.998467387664524,99166,308,396,260,0.25,1.75,9,0.001532612335475747,1.73705
9.988716236285569,99076,312,428,304,0.25,1.75,10,0.011283763714430961,1.735405
10.99892435992813,98977,319,447,359,0.25,1.75,11,0.0010756400718694437,1.73383
11.996440843248909,98868,345,464,398,0.25,1.75,12,0.003559156751091308,1.7320975
12.99887507129925,98752,369,489,435,0.25,1.75,13,0.0011249287007508713,1.73019
13.99742762140138,98616,394,525,488,0.25,1.75,14,0.0025723785986198067,1.72816
14.995308701446797,98498,402,552,532,0.25,1.75,15,0.004691298553202827,1.72578
15.989804577433468,98339,453,576,586,0.25,1.75,16,0.010195422566532386,1.723715
16.992865332661093,98207,453,620,635,0.25,1.75,17,0.007134667338906553,1.7209325
17.99933530113519,98068,478,632,694,0.25,1.75,18,6.646988648100205e-4,1.7186225
18.99948839433604,97892,528,669,737,0.25,1.75,19,5.11605663959358e-4,1.71619
19.99746520295849,97711,568,690,810,0.25,1.75,20,0.0025347970415090515,1.71311
20.996393783471248,97535,610,725,871,0.25,1.75,21,0.0036062165287518155,1.7099425
21.99928318885325,97353,637,771,928,0.25,1.75,22,7.168111467485971e-4,1.7068625
22.99935430015325,97168,651,826,976,0.25,1.75,23,6.45699846749892e-4,1.7036775
23.999217036954143,96943,697,893,1031,0.25,1.75,24,7.829630458573433e-4,1.70044
24.999695495204602,96736,736,920,1118,0.25,1.75,25,3.045047953982305e-4,1.6965025
25.997641192168928,96507,778,979,1192,0.25,1.75,26,0.0023588078310723404,1.69288
26.998264229084548,96262,800,1053,1283,0.25,1.75,27,0.001735770915452406,1.6888725
27.99942132509302,96017,869,1090,1359,0.25,1.75,28,5.786749069791597e-4,1.684585
28.999109825063115,95753,903,1176,1433,0.25,1.75,29,8.901749368845913e-4,1.6802975
29.99983707281985,95491,933,1213,1544,0.25,1.75,30,1.6292718014909724e-4,1.6756775
30.999663994626342,95208,977,1284,1613,0.25,1.75,31,3.36005373657855e-4,1.6710925
31.9987290956382,94888,1043,1341,1718,0.25,1.75,32,0.001270904361799552,1.66614
32.99845104318201,94582,1093,1407,1822,0.25,1.75,33,0.0015489568179916091,1.66054
33.998525470664646,94228,1171,1485,1909,0.25,1.75,34,0.001474529335354191,1.655185
34.998275035755086,93863,1244,1568,2029,0.25,1.75,35,0.0017249642449144176,1.64899
35.99974540123674,93495,1293,1641,2147,0.25,1.75,36,2.545987632629476e-4,1.6426025
36.99982245798402,93334,1165,1697,2257,0.09999999999999999,0.7,37,1.7754201598307873e-4,0.654465
37.999873866550836,93179,1061,1722,2370,0.09999999999999999,0.7,38,1.2613344916445612e-4,0.653338
38.99966964986683,93007,985,1709,2482,0.09999999999999999,0.7,39,3.3035013316862205e-4,0.652253
39.99953892454465,92830,920,1701,2596,0.09999999999999999,0.7,40,4.610754553482366e-4,0.651049
40.99612289512802,92662,864,1670,2696,0.09999999999999999,0.7,41,0.0038771048719823398,0.6498099999999999
41.99575305860996,92498,805,1692,2747,0.09999999999999999,0.7,42,0.004246941390043446,0.6486339999999999
42.999622834598405,92348,746,1676,2833,0.09999999999999999,0.7,43,3.771654015949366e-4,0.647486
43.99956701524768,92197,719,1618,2903,0.09999999999999999,0.7,44,4.329847523223407e-4,0.646436
44.99353081286576,92047,682,1566,2968,0.09999999999999999,0.7,45,0.0064691871342432705,0.6453789999999999
45.99928461350686,91907,654,1499,3020,0.09999999999999999,0.7,46,7.153864931410681e-4,0.6443289999999999
46.99976404198325,91773,655,1436,3039,0.09999999999999999,0.7,47,2.359580167521358e-4,0.643349
47.99587157490536,91634,640,1408,3066,0.09999999999999999,0.7,48,0.004128425094641841,0.642411
48.99993058624197,91509,603,1357,3108,0.09999999999999999,0.7,49,6.941375802682614e-5,0.641438
49.99970925225625,91407,568,1297,3125,0.09999999999999999,0.7,50,2.9074774374748813e-4,0.640563
50.99754885303335,91313,505,1277,3112,0.09999999999999999,0.7,51,0.0024511469666492758,0.6398489999999999
51.99957791035492,91177,506,1244,3112,0.09999999999999999,0.7,52,4.220896450775058e-4,0.639191
52.99903843680285,91070,481,1207,3108,0.09999999999999999,0.7,53,9.615631971513494e-4,0.6382389999999999
53.99971093472136,90955,493,1157,3101,0.09999999999999999,0.7,54,2.890652786433634e-4,0.6374899999999999
54.993467945612764,90857,471,1125,3070,0.09999999999999999,0.7,55,0.00653205438723603,0.636685
55.9999754542713,90757,463,1071,3041,0.09999999999999999,0.7,56,2.4545728699365554e-5,0.635999
56.99891857651143,90667,429,1027,3042,0.09999999999999999,0.7,57,0.0010814234885714313,0.635299
57.99979198693379,90580,409,1001,3019,0.09999999999999999,0.7,58,2.0801306620654714e-4,0.6346689999999999
58.99837682984522,90501,396,956,3019,0.09999999999999999,0.7,59,0.0016231701547795296,0.63406
59.99938728857499,90411,390,935,2978,0.09999999999999999,0.7,60,6.127114250134014e-4,0.6335069999999999
60.99792634458686,90332,391,873,2954,0.09999999999999999,0.7,61,0.0020736554131417506,0.632877
61.99718239564761,90250,377,847,2926,0.09999999999999999,0.7,62,0.002817604352387093,0.632324
62.99470142391793,90173,353,832,2882,0.09999999999999999,0.7,63,0.005298576082068962,0.6317499999999999
63.99683153756157,90083,346,797,2860,0.09999999999999999,0.7,64,0.0031684624384311633,0.631211
64.99868607636922,90005,353,762,2802,0.09999999999999999,0.7,65,0.0013139236307750934,0.630581
65.9977200732693,89944,329,742,2759,0.10195199498386377,0.7136639648870464,66,0.00227992673069366,0.6423332515965862
66.99998619437088,89875,312,718,2715,0.10394209281189784,0.7275946496832849,67,1.38056291234534e-5,0.6544277317111338
67.99943546277838,89798,308,699,2677,0.1059710372497091,0.7417972607479638,68,5.645372216207534e-4,0.6666902880972325
68.99989086764296,89745,286,676,2625,0.10803958658117185,0.756277106068203,69,1.0913235703924329e-4,0.679121715707125
69.99688668287905,89685,284,660,2545,0.11014851389182348,0.7710395972427644,70,0.0031133171209489774,0.6919694865455189
70.99932330542691,89619,283,639,2487,0.11229860735779236,0.7860902515045466,71,6.766945730873886e-4,0.7050050420618525
71.99971347448749,89561,283,609,2413,0.11449067054036535,0.8014346937825575,72,2.865255125072963e-4,0.7182377582209902
72.99400233290812,89502,269,598,2373,0.11672552268630529,0.8170786588041371,73,0.005997667091875769,0.7317838176115732
73.99952716050393,89446,272,560,2337,0.11900399903403074,0.8330279932382152,74,4.7283949606935494e-4,0.7455767145080674
74.99405948440712,89387,262,553,2297,0.12132695112577233,0.8492886578804063,75,0.005940515592882889,0.7596547329277082
75.99180867566477,89321,257,551,2240,0.12369524712582225,0.8658667298807557,76,0.008191324335228956,0.7739722938385111
76.99956778599116,89252,251,550,2176,0.1261097721449962,0.8827684050149733,77,4.3221400883908245e-4,0.7884975670434243
77.99658222332388,89191,251,542,2111,0.12857142857142856,0.8999999999999999,78,0.003417776676116091,0.8032679999999999
78.9946386935081,89148,228,542,2069,0.12857142857142856,0.8999999999999999,79,0.005361306491906248,0.802719
79.9995842274254,89078,239,539,2029,0.13249344604252208,0.9274541222976547,80,4.157725745983498e-4,0.8268068009459131
80.99861059625168,89015,251,500,2026,0.13653510301062108,0.9557457210743476,81,0.0013894037483197508,0.8513591734186073
81.99550330770043,88956,241,490,2012,0.14070004902837266,0.9849003431986086,82,0.0044966922995683944,0.8767090404982415
82.99860188399583,88884,250,468,1961,0.14499204497649593,1.0149443148354715,83,0.0013981160041680596,0.902853864705042
83.99512953123148,88820,264,458,1921,0.14941496645979788,1.045904765218585,84,0.004870468768515934,0.9296419915168872
84.99779598966683,88761,241,471,1881,0.1539728073067837,1.077809651147486,85,0.0022040103331733008,0.9573105321491969
85.99993248127612,88687,251,475,1839,0.15866968317602106,1.1106877822321475,86,6.751872388122138e-5,0.9858575823870764
86.99480240973033,88621,261,468,1793,0.16350983527251506,1.1445688469076054,87,0.005197590269673924,1.015083773256948
87.98902680083455,88554,256,465,1769,0.16849763417744945,1.1794834392421463,88,0.010973199165448477,1.0452700186907824
88.9989048512339,88478,270,452,1747,0.173637583794753,1.215463086563271,89,0.001095148766097509,1.0763411816752388
89.99518381613487,88413,275,454,1715,0.1789343254180534,1.252540277926374,90,0.004816183865131052,1.1082225871036973
90.99921111044348,88353,267,452,1684,0.1843926419216929,1.2907484934518505,91,7.88889556517347e-4,1.1411894655155845
91.99846881999098,88288,254,457,1651,0.1900174620795882,1.3301222345571175,92,0.0015311800090245242,1.17520289789825
92.99997655944524,88206,271,451,1624,0.19581386501583592,1.3706970551108515,93,2.3440554755893572e-5,1.2101610160162686
93.99693724901005,88129,286,450,1590,0.2017870847910817,1.412509593537572,94,0.0030627509899545657,1.2459182120757508
94.99954573895018,88065,267,468,1565,0.2079425151287945,1.4555976059015616,95,4.542610498248223e-4,1.2828036141049872
95.99858502207125,87969,296,464,1538,0.21428571428571427,1.5,96,0.0014149779287464526,1.320975
96.99777726626517,87877,319,459,1525,0.22082241007087014,1.5457568704960911,97,0.0022227337348255105,1.3597868614067063
97.99884481678903,87791,329,466,1518,0.22755850501770175,1.5929095351239124,98,0.0011551832109688576,1.3998011121808405
98.99403221876871,87687,349,489,1494,0.23450008171395448,1.6415005719976814,99,0.005967781231291269,1.4410897671624843
99.99010348412521,87587,349,509,1492,0.24165340829415993,1.6915738580591195,100,0.009896515874785905,1.4832903689163002
100.99289601401436,87463,384,535,1457,0.2490249440996631,1.7431746086976418,101,0.007103985985636996,1.5267943445200036
101.99506128150291,87334,410,560,1456,0.25662134551130616,1.7963494185791433,102,0.004938718497086825,1.5711410919718762
102.99849187453438,87206,430,588,1449,0.26444947196003515,1.8511463037202462,103,0.0015081254656195142,1.6166801128910397
103.99396867676586,87058,474,612,1446,0.27251639212085843,1.907614744846009,104,0.006031323234140018,1.6635545143904107
104.99946106900735,86897,498,652,1458,0.28082939029574916,1.9658057320702442,105,5.389309926471242e-4,1.7113911542257132
105.99986013759224,86723,546,675,1470,0.289395972991255,2.0257718109387852,106,1.398624077637578e-4,1.7603349305514762
106.9997927614835,86549,577,711,1487,0.2982238756967557,2.0875671298772898,107,2.0723851649506742e-4,1.810400842043482
107.99879700144601,86346,610,775,1513,0.30732106986948815,2.1512474890864173,108,0.0012029985539925292,1.8618831893294034
108.9944818397481,86119,660,829,1564,0.316695770132647,2.2168703909285292,109,0.005518160251895665,1.914178907751148
109.99646835083135,85881,730,862,1607,0.32635644169305994,2.2844950918514195,110,0.0035316491686501195,1.967384328151524
110.99990927242843,85603,813,926,1648,0.33631180798513616,2.3541826558959533,111,9.072757157468914e-5,2.0217956067100036
111.99902579831246,85284,908,1024,1681,0.3465708585479909,2.4259960098359366,112,9.742016875406989e-4,2.076725364299857
112.99944525703057,84953,999,1106,1737,0.3571428571428571,2.5,113,5.547429694274797e-4,2.1321
113.99900099415392,84617,1074,1204,1812,0.3571428571428571,2.5,114,9.990058460829232e-4,2.123825
114.99859275185462,84249,1178,1292,1884,0.3571428571428571,2.5,115,0.0014072481453837327,2.115425
115.99930647311307,83841,1278,1408,1972,0.3571428571428571,2.5,116,6.935268869341371e-4,2.106225
116.99882957956375,83398,1409,1490,2102,0.3571428571428571,2.5,117,0.001170420436253039,2.096025
117.99885992188237,82964,1467,1641,2214,0.3571428571428571,2.5,118,0.001140078117629173,2.08495
118.99925826530111,82427,1595,1800,2341,0.3571428571428571,2.5,119,7.417346988916051e-4,2.0741
119.99917761029103,81893,1725,1923,2494,0.3571428571428571,2.5,120,8.223897089720822e-4,2.060675
120.99941295633771,81319,1869,2084,2625,0.3571428571428571,2.5,121,5.870436622927855e-4,2.047325
121.99999690433789,80689,2021,2297,2736,0.3571428571428571,2.5,122,3.0956621088762404e-6,2.032975
122.99997483208946,79978,2210,2465,2902,0.3571428571428571,2.5,123,2.5167910536083582e-5,2.017225
123.99995613622343,79226,2392,2676,3079,0.3571428571428571,2.5,124,4.3863776568286994e-5,1.99945
124.99967222906622,78380,2592,2980,3240,0.3571428571428571,2.5,125,3.2777093377944766e-4,1.98065
125.99998021315122,77544,2736,3229,3506,0.3571428571428571,2.5,126,1.978684878167769e-5,1.9595
126.99984569483317,76657,2932,3384,3838,0.3571428571428571,2.5,127,1.5430516683068163e-4,1.9386
127.99917054750058,75702,3115,3625,4155,0.3571428571428571,2.5,128,8.29452499417016e-4,1.916425
128.99991231472993,74657,3374,3842,4469,0.3571428571428571,2.5,129,8.768527007418925e-5,1.89255
129.9998275773755,73626,3510,4160,4796,0.3571428571428571,2.5,130,1.72422624501678e-4,1.866425
130.9999705896577,72471,3809,4386,5161,0.3571428571428571,2.5,131,2.9410342307301107e-5,1.84065
