time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99925294457327,89154,278,588,2326,0.12369524712582224,0.8658667298807557,76,7.470554267285934e-4,0.7725176377323114,24,1
