time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,56115272124.487526,25707289122.238914,30407983002.248592,483,2220,77.9994097881736,89040,231,483,2220,0.12857142857142856,0.8999999999999999,5.902118264060618e-4,0.801837,58
79,46410710087.55171,28731743449.554634,17678966637.997055,458,2177,78.99656209600462,88995,223,458,2177,0.12857142857142856,0.8999999999999999,0.00343790399537624,0.8013599999999999,58
80,25588186954.353012,9082028187.435757,16506158766.917269,442,2136,79.9999831497255,88943,219,442,2136,0.13249344604252208,0.9274541222976548,1.6850274505486595e-5,0.8253877961387978,58
81,26680299860.64062,15957390886.482141,10722908974.158491,434,2074,80.99989809212013,88900,214,434,2074,0.13653510301062108,0.9557457210743476,1.0190787986630312e-4,0.8500689166951569,58
82,29983306506.988064,14243786036.475723,15739520470.512373,421,2037,81.99953885875614,88847,211,421,2037,0.14070004902837266,0.9849003431986086,4.6114124386065214e-4,0.875576405103563,58
83,17096773691.2019,8349151084.453075,8747622606.748823,397,2011,82.99986577865346,88794,213,397,2011,0.14499204497649593,1.0149443148354715,1.3422134654206275e-4,0.9017475754018714,58
84,22167924462.803883,12805536479.71285,9362387983.091055,396,1952,83.99948179511354,88751,204,396,1952,0.14941496645979788,1.045904765218585,5.182048864611488e-4,0.9287006772281904,58
85,90002786597.43678,14653556848.989397,75349229748.44737,392,1906,84.99881138256825,88703,200,392,1906,0.1539728073067837,1.077809651147486,0.00118861743175102,0.9565668434899052,58
86,24365270206.408745,15009722698.993814,9355547507.414917,404,1835,85.99355473350525,88634,203,404,1835,0.15866968317602106,1.1106877822321477,0.00644526649475096,0.9852133834733818,58
87,66332149533.80402,32073700122.799187,34258449411.004837,402,1805,86.99776511549815,88573,211,402,1805,0.16350983527251506,1.1445688469076054,0.00223488450184561,1.0144771517680868,58
88,53199176091.80144,42374571082.23145,10824605009.570024,401,1751,87.99996211237774,88512,214,401,1751,0.16849763417744945,1.1794834392421465,3.78876222555391e-5,1.0447038666399462,58
89,41127250176.3597,11419407700.10118,29707842476.258507,401,1711,88.99424208609258,88445,229,401,1711,0.173637583794753,1.215463086563271,0.00575791390741642,1.0758306871788823,58
90,24048085050.115673,13755373534.568563,10292711515.547104,405,1692,89.99405110583984,88394,216,405,1692,0.1789343254180534,1.252540277926374,0.00594889416015576,1.1078092488119813,58
91,30541166654.538395,18050862494.846695,12490304159.691698,395,1659,90.99305672316036,88330,230,395,1659,0.1843926419216929,1.2907484934518505,0.00694327683964957,1.1409442233018288,58
92,31215606794.851635,23726152174.912712,7489454619.938912,402,1614,91.99823890670828,88249,254,402,1614,0.1900174620795882,1.3301222345571175,0.00176109329171936,1.174896969784302,58
93,35839229327.26722,25249676615.5666,10589552711.700584,411,1591,92.99846429915291,88185,259,411,1591,0.19581386501583592,1.3706970551108515,0.00153570084708576,1.2096264441647753,58
94,40822577782.85442,22466119322.327133,18356458460.52723,420,1550,93.99151717250577,88115,270,420,1550,0.2017870847910817,1.412509593537572,0.0084828274942339,1.245621585061108,58
95,42531457039.68299,31701109236.878117,10830347802.804926,431,1524,94.99524870194648,88040,273,431,1524,0.2079425151287945,1.4555976059015616,0.00475129805352025,1.2825998304401611,58
96,90345541880.18352,72830947833.13248,17514594047.051044,441,1520,95.99851250233648,87952,281,441,1520,0.21428571428571427,1.5,0.00148749766353262,1.3206,58
97,29604660310.550797,18964937411.004,10639722899.546793,452,1504,96.99713251927622,87874,282,452,1504,0.22082241007087017,1.5457568704960911,0.00286748072377918,1.3595240827387218,58
98,39461359050.654236,20948553434.565815,18512805616.088478,458,1487,97.99584342323725,87768,317,458,1487,0.22755850501770175,1.5929095351239124,0.00415657676275316,1.3997533248947869,58
99,38123356766.35531,23885699943.456654,14237656822.898666,458,1464,98.9985831126022,87677,337,458,1464,0.23450008171395448,1.6415005719976814,0.0014168873977951,1.440712222030925,58
