time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99987598400254,90884,202,414,1781,0.12369524712582224,0.8658667298807557,76,1.2401599745714975e-4,0.7873326174805713,32,1
