time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed,new_time,week
78,62752470066.682495,24007456248.00602,38745013818.676544,557,2233,8.862463777796048,8.722693989378694,8.745915934048083,8.95052106259652,8.920512882338352,8.736512327829777,10.023138691686412,9.832677456394753,9.228423386702424,9.670379048795567,10.815629029051818,9.621385139712931,8.811730533054563,77.99616726935898,88980,269,557,2233,0.12857142857142856,0.8999999999999999,0.0038327306410224,0.8015309999999999,22,1,0
79,41179771841.28868,31389696513.752754,9790075327.53594,537,2190,8.441212998008332,8.979838096729843,8.5885932867478,8.589870585868455,7.798086877320031,8.665948152335474,8.556749765761904,7.165810637059565,8.64340027181449,8.110109445565977,10.499664473964485,8.971146239494301,8.737041628917714,78.99870671758687,88912,275,537,2190,0.12857142857142856,0.8999999999999999,0.00129328241312975,0.8008199999999999,22,2,0
80,65112606882.436714,14798261194.87432,50314345687.56241,530,2134,8.89938402152049,8.833074833223984,8.443099677662067,9.440886521237232,8.868274583232742,9.865257278674745,6.8046006374141506,8.99807110722073,9.017840968917271,8.89365249623779,9.374452714213586,9.068240173561634,8.99107013015297,79.99933103704218,88857,260,530,2134,0.13249344604252208,0.9274541222976548,6.689629578175982e-4,0.8246180092172907,22,3,0
81,39654940894.778084,25755974451.553844,13898966443.22424,510,2097,8.403481389994592,8.35941996412419,9.299960573418648,8.427734269048567,9.559080009076066,9.414214011855924,8.531154649565298,7.856974057211112,8.02048064161966,7.546383205578518,7.402712051452152,8.706905738918088,8.793810993486275,80.99376410440763,88804,254,510,2097,0.13653510301062108,0.9557457210743476,0.00623589559236847,0.849246975375033,22,4,0
82,25802485417.12477,15244626103.823357,10557859313.30142,497,2058,7.973736658231246,7.288096678076114,7.922087040341173,7.175053406166442,8.1540941871082655,7.781321695901143,8.4962813941807,7.728094955858664,7.752482750958874,8.0086322756166215,7.254546937599272,7.836615706784614,7.518740010732475,81.98940135529779,88740,266,497,2058,0.14070004902837266,0.9849003431986086,0.01059864470221327,0.8746309007740924,22,5,0
83,50266399978.95517,36360729749.105446,13905670229.849754,494,1998,8.640602698379631,8.677203929964122,9.30367634598754,8.872966738447989,8.954921512982342,8.711703243558496,9.773784880691247,7.387648263723559,8.962817222419813,9.386196702112946,8.153549991086996,8.989575984856883,8.986460883975719,82.99379592793026,88668,269,494,1998,0.14499204497649593,1.0149443148354715,0.00620407206973538,0.9006615849849975,22,6,0
84,30550241850.59063,20803301663.464825,9746940187.125793,493,1961,8.14263843908229,8.057176193732731,10.664606567258264,8.20991536516616,7.627165961129392,7.32525006413426,8.699759393907723,8.287853651820855,8.038427155214906,14.712030429901901,7.972240731587944,12.43728375747958,9.7140810014223,83.99139080818969,88623,244,493,1961,0.14941496645979788,1.045904765218585,0.00860919181030794,0.927382837224015,22,7,0
85,60161696295.746796,42948096246.82245,17213600048.92438,476,1915,8.82030171259585,8.533630686818107,8.675103780050877,8.683526490549344,8.643449174560871,7.170949959189212,8.852294663402617,8.578406516600845,8.88220780961582,9.16509378752725,9.113560671043226,8.73167279883089,8.63307856673773,84.99446515921578,88552,263,476,1915,0.1539728073067837,1.077809651147486,0.00553484078422172,0.9551872471364364,22,8,1
86,82306825911.51523,44019250574.813194,38287575336.702,466,1898,9.13371988057673,8.873337993141423,8.528468550959623,7.7978704991790675,10.791577697441092,9.326588235778557,9.683318511518857,9.317624497041809,9.586510762540819,9.701261632878603,9.08991048352381,9.556934832202023,8.492297686720992,85.999854001914,88479,275,466,1898,0.15866968317602106,1.1106877822321477,1.4599808599768949e-4,0.9835362449222111,22,9,1
87,56272329844.234764,17156637752.50283,39115692091.73192,453,1867,8.753468774265826,9.036263400495042,8.880366275018002,9.30929852535039,8.48650999385616,8.329433035287808,9.111321643175296,8.632223083089412,7.060552132904307,7.481700020750976,7.5866544221047985,8.61620144521804,9.09125449160296,86.99971022075513,88413,278,453,1867,0.16350983527251506,1.1445688469076054,2.8977924486639495e-4,1.0127030700553803,22,10,1
88,103809383938.085,69868074635.06747,33941309303.01754,456,1839,9.365822207619797,9.335484761745628,9.07505456613497,9.427808038624349,9.75321707122043,9.228904998637297,8.199133557084435,8.611033604569423,8.98980669204875,10.020088315044825,9.347534005709681,9.314596437630463,9.290291861674286,87.99379317963326,88342,279,456,1839,0.16849763417744945,1.1794834392421465,0.00620682036674224,1.0428166931371587,22,11,1
89,48836891925.636795,40566899357.62811,8269992568.008697,468,1788,8.611751846277713,8.023320520179404,8.792847884619942,8.32899928131534,9.31713844755866,8.353684468863367,7.928517770536761,7.829269183438857,7.554002502578161,8.41859207269793,7.80026783157685,8.373829896763024,8.43239950205223,88.99923576518964,88276,264,468,1788,0.173637583794753,1.215463086563271,7.642348103615859e-4,1.0737643999317248,22,12,1
90,36877048098.02654,24473196270.782616,12403851827.243917,480,1738,8.330855191705414,7.659223068969426,8.679190488811654,8.394982558025665,8.510162562246773,8.390930036974716,8.479553846606962,7.7581565704851805,9.349756131443279,8.744813119280742,8.614571022668262,8.560969275679188,8.32878954885716,89.99610759943164,88190,281,480,1738,0.1789343254180534,1.252540277926374,0.00389240056836115,1.1056924557422858,22,13,1
91,46186088980.02195,37126688596.91514,9059400383.106745,489,1714,8.555944485364567,9.08535877761065,8.703797703758596,9.2117835313813,8.853108931623439,8.545783759087383,8.492225190856269,8.108391784396863,7.879284237606809,9.560942533329028,8.222797700360394,8.791356760093432,9.022617305747413,90.9974698696516,88112,280,489,1714,0.1843926419216929,1.2907484934518505,0.00253013034840421,1.1383110963751868,22,14,1
92,63526002757.139725,27149184905.791893,36376817851.34791,484,1685,8.874715151264414,8.765312626942432,9.24049840003586,8.555445943418576,9.117881547804963,8.153172579695957,8.942122763020441,6.563897310375809,9.481918362969004,6.92574891974113,9.700922390146216,8.90011348610062,8.896049989853381,91.99862200275732,88023,300,484,1685,0.1900174620795882,1.3301222345571175,0.0013779972426704,1.1719973033129674,22,15,2
