time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,33810815809.902428,24480541527.862907,9330274282.03954,559,2220,77.9973504272928,88652,277,559,2220,0.12857142857142856,0.8999999999999999,0.00264957270719889,0.7984709999999999,11
79,44630378053.66065,30713613067.851982,13916764985.808683,560,2170,78.99984171115676,88579,285,560,2170,0.12857142857142856,0.8999999999999999,1.582888432380969e-4,0.7978679999999999,11
80,37577787366.92794,23710498734.036938,13867288632.891008,570,2131,79.9949738364858,88516,269,570,2131,0.13249344604252208,0.9274541222976548,0.00502616351420215,0.8215295869900395,11
81,55208010738.92179,40156956263.879944,15051054475.041916,538,2100,80.99663959924771,88461,273,538,2100,0.13653510301062108,0.9557457210743476,0.00336040075228538,0.8459878824661695,11
82,44892962183.125114,28692733786.01759,16200228397.107553,552,2057,81.99960371939552,88396,251,552,2057,0.14070004902837266,0.9849003431986086,3.9628060447682856e-4,0.8712526925969213,11
83,82511781828.81216,62755540509.87874,19756241318.933304,529,2044,82.99701210314083,88327,262,529,2044,0.14499204497649593,1.0149443148354715,0.00298789685916744,0.8971701765419634,11
84,45725165110.761375,34741578798.72992,10983586312.031448,530,1997,83.99841891263868,88254,263,530,1997,0.14941496645979788,1.045904765218585,0.00158108736131623,0.9238163019746196,11
85,67699818637.21748,47442420365.629326,20257398271.588135,536,1972,84.9978385131271,88169,272,536,1972,0.1539728073067837,1.077809651147486,0.00216148687289319,0.9512101295237022,11
86,44858120209.86478,13990564749.919489,30867555459.945263,515,1943,85.99386868779347,88112,268,515,1943,0.15866968317602106,1.1106877822321477,0.00613131220653428,0.979282310716262,11
87,48349560520.612854,27816713129.96385,20532847390.649025,517,1875,86.9962804168638,88029,284,517,1875,0.16350983527251506,1.1445688469076054,0.00371958313620268,1.0085025023872294,11
88,126992975972.38622,115467059503.92493,11525916468.461304,502,1847,87.99014403284076,87953,290,502,1847,0.16849763417744945,1.1794834392421465,0.00985596715923975,1.0382874767304688,11
89,57604939043.45799,44857928149.99818,12747010893.459822,511,1806,88.99662967937735,87885,284,511,1806,0.173637583794753,1.215463086563271,0.00337032062265052,1.0690362485249938,11
90,76184125161.89746,48606122825.07696,27578002336.82066,489,1788,89.9987292055567,87817,286,489,1788,0.1789343254180534,1.252540277926374,0.00127079444330036,1.1007950232555936,11
91,62385033546.769844,19206374555.44439,43178658991.32547,486,1745,90.99666438380154,87737,299,486,1745,0.1843926419216929,1.2907484934518505,0.00333561619845568,1.1334966044946115,11
92,53770755340.28013,28013126211.581196,25757629128.69886,478,1739,91.99739712292634,87665,315,478,1739,0.1900174620795882,1.3301222345571175,0.00260287707365591,1.1670093449333785,11
93,59270921416.71725,42207186712.911804,17063734703.80545,480,1706,92.9976599905058,87587,316,480,1706,0.19581386501583592,1.3706970551108515,0.00234000949419055,1.201621573362928,11
94,34023758210.210976,18775950813.58893,15247807396.622044,480,1694,93.99911362849284,87486,336,480,1694,0.2017870847910817,1.412509593537572,8.863715071640854e-4,1.2371747776917532,11
95,64863704374.034996,40017212447.4274,24846491926.60762,479,1669,94.99963257424317,87412,338,479,1669,0.2079425151287945,1.4555976059015616,3.674257568491157e-4,1.2734441214990402,11
96,42167133885.26808,22270929500.531193,19896204384.73689,494,1643,95.99240832901192,87304,363,494,1643,0.21428571428571427,1.5,0.00759167098809143,1.31118,11
97,43424704150.157555,23676452797.895203,19748251352.262325,500,1633,96.9931026554935,87221,364,500,1633,0.22082241007087017,1.5457568704960911,0.00689734450649837,1.3495075782179071,11
98,93443039386.89468,28718594225.79673,64724445161.09789,517,1641,97.99479993845712,87139,350,517,1641,0.22755850501770175,1.5929095351239124,0.00520006154286534,1.3893516256304277,11
99,79203159778.97731,65473106287.50978,13730053491.467476,551,1612,98.9993048609618,87024,361,551,1612,0.23450008171395448,1.6415005719976814,6.951390382141653e-4,1.4303871834330597,11
100,65669465559.828064,32379905753.65797,33289559806.17007,562,1590,99.99945153295825,86898,405,562,1590,0.24165340829415993,1.6915738580591195,5.484670417530424e-4,1.4720752342373682,11
101,43960868725.61416,22862598092.266113,21098270633.348022,579,1583,100.99146138882482,86780,415,579,1583,0.2490249440996631,1.7431746086976418,0.00853861117518306,1.5147838714660768,11
102,58044589474.58188,28216776974.297398,29827812500.284412,624,1554,101.99995807164692,86645,430,624,1554,0.25662134551130616,1.796349418579143,4.192835308458598e-5,1.5588720254429804,11
103,82753689402.01459,56910283777.34013,25843405624.674522,624,1562,102.99645771434672,86509,458,624,1562,0.26444947196003515,1.8511463037202465,0.00354228565326764,1.6039257148584074,11
104,77824635092.39465,38619981019.220764,39204654073.17398,651,1574,103.99718772753536,86332,516,651,1574,0.27251639212085843,1.907614744846009,0.00281227246465221,1.650258439618834,11
