time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99916013102731,89745,245,530,2146,0.12369524712582224,0.8658667298807557,76,8.39868972690283e-4,0.7775050300964246,88,1
