time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99929438186179,87939,286,563,2530,0.12369524712582224,0.8658667298807557,76,7.056181382125715e-4,0.7620406503007543,21,1
