time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt
0,99800,200,200,0,0.25,1.75,0,0,NA
0.9972501564770937,99745,202,222,30,0.25,1.75,1,0.0027498435229063034,1.7465
1.9913620967417955,99674,216,245,63,0.25,1.75,2,0.00863790325820446,1.7455375
2.9995855224947348,99593,246,255,102,0.25,1.75,3,4.1447750526524274e-4,1.744295
3.99786044951357,99530,243,281,132,0.25,1.75,4,0.0021395504864298864,1.7428775
4.994502918726319,99461,252,304,163,0.25,1.75,5,0.005497081273681204,1.741775
5.9872680438339865,99382,281,320,191,0.25,1.75,6,0.012731956166013525,1.7405675
6.9966794343847525,99282,305,355,219,0.25,1.75,7,0.003320565615247517,1.739185
7.9968942532558245,99186,327,380,259,0.25,1.75,8,0.0031057467441755193,1.737435
8.996030186591419,99097,328,405,308,0.25,1.75,9,0.003969813408581047,1.735755
9.997104919305023,99011,333,444,332,0.25,1.75,10,0.0028950806949765706,1.7341975
10.99830135096612,98898,355,473,371,0.25,1.75,11,0.001698649033880173,1.7326925
11.999551100964085,98762,387,522,404,0.25,1.75,12,4.488990359146072e-4,1.730715
12.999784512376369,98635,409,555,442,0.25,1.75,13,2.154876236311054e-4,1.728335
13.997609827429251,98509,431,560,520,0.25,1.75,14,0.0023901725707489163,1.7261125
14.999669561697457,98363,461,585,575,0.25,1.75,15,3.3043830254264606e-4,1.7239075
15.99499281975225,98211,485,625,633,0.25,1.75,16,0.005007180247750043,1.7213525
16.999853664623195,98054,517,662,681,0.25,1.75,17,1.4633537680452946e-4,1.7186925
17.99693903921774,97881,550,702,735,0.25,1.75,18,0.00306096078226048,1.715945
18.998690893548552,97698,570,774,779,0.25,1.75,19,0.0013091064514476614,1.7129175
19.99921045988765,97494,625,814,838,0.25,1.75,20,7.895401123505508e-4,1.709715
20.996746192328317,97314,654,837,924,0.25,1.75,21,0.003253807671683262,1.706145
21.99444107195657,97108,701,882,976,0.25,1.75,22,0.005558928043431166,1.702995
22.999526807343283,96886,757,923,1049,0.25,1.75,23,4.731926567167477e-4,1.69939
