time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week,seed
78,39667766637.4912,19966448717.67506,19701317919.816128,495,2111,8.403804771362271,8.470392768225336,9.486398670862295,8.207043453728486,7.681049070109591,8.56287977688991,6.541632767272015,8.794245700899939,8.311278387760263,7.252938699494184,8.70594580832792,8.472781696419617,8.882637918988047,1,TRUE,0,48
80,63693037864.46566,47870780531.85783,15822257332.607885,462,1996,8.877341097860043,8.89420552647522,8.937146371700337,8.508082115258398,9.106788002043695,9.078420479415128,8.473729409128582,9.448089111616751,9.12292227574045,8.527814789660324,8.704159395756209,8.927309043141912,8.797534107453826,3,TRUE,0,48
82,31093818312.20019,18915732080.7653,12178086231.434896,478,1887,8.160274868278147,8.200199314872338,8.03632920442602,7.333276142958274,7.92245990126162,8.247440937659874,10.569245757257605,8.177974922520523,7.1220648429940026,8.115417861370513,8.109823953691853,8.78312487951396,7.92096803281148,5,TRUE,0,48
84,31620452844.752934,22252466193.118362,9367986651.634605,463,1829,8.177069990091123,8.188565849990665,8.878848286089065,8.011332373186002,7.6720611943118335,10.51354667970784,7.37654501509111,7.228990313537706,8.57257286426128,8.170078470905182,8.047364538037309,8.819843867359156,8.43330464709999,7,TRUE,0,48
86,40269610777.057365,23727704282.47249,16541906494.584858,454,1772,8.418862946430494,8.417794759023199,9.421269669848675,8.262873712410878,8.566321850660383,8.431782583993119,8.381127158951832,7.965065315659783,8.578984957547524,8.088368132982533,7.590091543409375,8.484482869134006,8.841803934386032,9,TRUE,1,48
88,35396621662.794685,26719480401.975258,8677141260.81941,466,1686,8.289882219277711,7.553866834358085,7.5784371603094645,8.833794890134582,7.908735773124564,8.695845348105216,9.055704168095543,7.801010079738106,9.311879617173414,7.934033880980055,8.011590246201656,8.461899671817973,8.181809608356138,11,TRUE,1,48
90,39748667108.66861,20870131612.467007,18878535496.201553,477,1615,8.405842145627155,8.20991707619492,9.003151481710693,8.363265810155012,8.692768698931772,8.980857259160269,8.553940872683123,9.015662464608193,8.218760767973514,7.511219894920098,8.306997970821055,8.575656458025554,8.587500655125064,13,TRUE,1,48
92,55951841288.71414,38372998476.31247,17578842812.401672,486,1569,8.747757180701964,7.405495174927417,9.36704669800382,8.861545492533338,8.490589359499639,7.66185943964868,9.349157212148105,9.61796512500205,9.348585562732206,7.4728880983698005,8.926009005092554,8.91838692231337,8.824525831814949,15,TRUE,2,48
94,102378881367.0492,91802864103.03053,10576017264.018625,492,1521,9.351946291632206,9.902260415125275,9.217601779202164,8.107925279547063,9.772813417753737,9.130318816325413,9.415292093352582,8.575640047863981,12.384395881925936,9.38900788436831,9.521369431970463,10.44106954237301,9.316771276018386,17,TRUE,2,48
96,34988926948.49927,18762153648.68901,16226773299.810265,470,1524,8.278297475479341,8.10633744682402,8.332219632056617,8.332214283955286,7.590929116896292,8.969957469271394,8.426223008704216,8.027603549252628,8.15508203261243,8.501815235874078,8.28562975881827,8.330161484986737,8.26244314722768,19,TRUE,2,48
98,36367725710.59835,20187721988.8641,16180003721.734219,489,1495,8.316947561974658,6.939917223634357,7.301830320605347,8.913272968318902,8.275345826660946,8.202786312561468,6.852585167112508,8.362584623843123,7.389121356757282,8.384384674576912,7.532582212832169,8.026727938034176,8.106276838565623,21,TRUE,2,48
100,47708995933.14584,32753758181.354275,14955237751.79162,541,1476,8.58838581104538,8.531461427901355,8.338788416941892,9.171379809652443,7.818174213128179,8.19501410705991,9.290558519579315,9.24228224251051,9.418960382072543,8.506228692525742,9.111582189026223,8.888282627199645,8.746862473347177,23,TRUE,3,48
102,232496252716.61874,205515986144.04898,26980266572.56982,576,1480,10.17213994449606,10.595869476475025,10.28514460948565,7.095864120685844,10.587079433327592,10.224710498381139,9.611406364656723,9.986498248932891,10.639464210983308,9.676267972471381,10.423920208119206,10.187432941428286,10.064338025123787,25,TRUE,3,48
104,67449282849.0818,35220189531.88828,32229093317.19354,645,1491,8.934641787209802,9.360084501078779,7.73138889072194,9.225464062272849,7.5868590851222955,8.579609839227897,8.765060162648249,9.066062912219325,8.946932273921265,7.586367422227859,8.698489343946674,8.733156715784387,8.989133331558511,27,TRUE,3,48
106,95694864133.83472,32674851682.76776,63020012451.06698,725,1514,9.284430467652115,8.881497778268304,9.215730596075915,9.713484173672928,9.839971915678063,9.419135196135741,8.835898042187042,7.038478865295124,10.057959649678683,10.208323355811041,10.169921271190043,9.612286819894981,9.329329719458052,29,TRUE,4,48
108,69881679473.69054,31443989584.075474,38437689889.6151,793,1569,8.970069355605354,7.746192613882327,7.906616924309876,7.6475069654498915,10.287541804410912,8.964190789136572,9.315581716188953,10.289303323644262,8.928437750961058,8.857737067112394,9.991359286265801,9.40295017250723,7.7725217351055385,31,TRUE,4,48
110,99747743222.38277,78752840746.48532,20994902475.897408,902,1636,9.325910268123437,12.101631152751242,8.621344320337705,10.064976267164877,9.658719082437248,10.327483306248004,8.90027627446023,8.099671789145965,9.92400610055896,10.263604066039347,9.55266518756101,10.401934203539488,11.152527049192987,33,TRUE,4,48
112,152045738283.55365,66196541377.5214,85849196906.03195,1028,1733,9.747447222288645,9.18715530203313,9.96968365900137,9.269754552549257,8.89056775450453,9.402604981341408,9.28454598429287,10.276851523986558,9.607529280776099,10.795096301997898,9.553909429937088,9.79095900300053,9.540882864884631,35,TRUE,4,48
114,212101592435.22955,85762061353.46812,126339531081.76173,1193,1807,10.080331206434312,10.138779820099819,9.028812057823195,10.264570137000666,10.018957526411416,9.532470623225414,8.868217115385248,10.090954871945938,9.754157514855338,11.069848432206774,10.289453429952617,10.088598550985546,9.94179688418341,37,TRUE,5,48
116,172818040618.04788,114779187828.82054,58038852789.227165,1401,2003,9.875505089591698,9.526348053620756,9.32242105257586,9.940242665419422,10.671660017406435,9.972110571926775,9.79639169554061,9.652718648221274,10.319928659782123,10.003039637264255,9.665074963051506,9.961300323579795,9.630173271087775,39,TRUE,5,48
118,224025312385.58353,169196901335.40402,54828411050.17904,1667,2205,10.135024884138591,9.96947359631969,10.60296947706595,10.545775064202457,10.384545358977023,10.744140908948674,9.447293100950406,9.109746074803326,10.600965864898003,11.161228016099264,9.714664428005285,10.395578600724157,10.410655611108405,41,TRUE,5,48
120,226781033678.60638,132645156357.14632,94135877321.46014,1951,2433,10.147250779547477,10.535174870008788,10.058719367729687,9.309437176342309,10.990356744988059,9.304578517952796,10.394363890388501,12.994541721207145,11.736964449034513,10.771193971448096,9.836489930730107,11.297785501355328,10.086030374750472,43,TRUE,6,48
122,185175606157.17688,116427877129.44214,68747729027.73483,2269,2759,9.944570434269199,10.353954748152999,9.73724144753722,10.360808027713494,9.90134966428311,9.368252691162764,9.438482623092796,9.32194271247918,10.001094680573264,10.0617426390308,10.355324437677666,9.96283798645607,10.190098542545305,45,TRUE,6,48
124,312503988590.18146,142184264947.0338,170319723643.14798,2641,3153,10.467883069529996,10.259615501338617,11.022894604372647,11.113878455955106,10.695011706173808,10.115791114977773,10.491588697079138,9.133783117382146,11.128233422826515,10.83209357089376,10.311852872231036,10.645008446174142,10.864831119213648,47,TRUE,6,48
126,267742330136.54416,169349823523.59396,98392506612.95029,3052,3567,10.313290900248827,10.165966537505156,9.63554844390515,10.866272413583367,10.515134049517673,10.707725146343606,10.162687343239975,10.020468082272801,10.068601757398863,8.299711365371024,9.78309880963889,10.199864367486953,10.34904549895395,49,TRUE,6,48
128,389956549593.3205,245662424758.60696,144294124834.71393,3553,4107,10.689301158564227,10.66854357799226,10.789154978601362,10.797927767033707,10.86112218277309,9.85289086295012,10.849682177593062,10.812049291583227,10.65951075431597,10.57536802992641,9.189331664644325,10.607071207210222,10.753593332791826,51,TRUE,7,48
130,437629186038.8628,253537280452.63303,184091905586.22876,4097,4689,10.804637781531362,10.67030078420723,10.056567160852378,10.203434138092804,10.490581839828598,11.149277307542201,11.311371768818368,10.009401508308745,10.434816566327328,10.963624735867354,10.11173982377404,10.64356788462479,10.345627184994184,53,TRUE,7,48
132,424160790827.10144,229316118059.85245,194844672767.24902,4677,5398,10.773378443940079,10.812306938334617,11.181790289854325,10.817972952396532,10.454169028780468,11.555091874709364,10.377585545800173,10.995727721718636,11.732193488522888,10.187625088277272,11.72444528996931,11.12245493945913,10.95284218575974,55,TRUE,7,48
134,511445930818.4238,314485415077.89374,196960515740.5313,5157,6216,10.960507709650848,9.480300090533722,10.935894274784575,11.188008046875085,10.922510069030915,11.579228795695816,11.152358892732689,11.4823983569555,11.701813153722199,11.497503183741665,10.8360510409259,11.212605019517332,10.761542533117435,57,TRUE,8,48
