time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week,seed
78,53142493204.24519,31490063815.047764,21652429389.197456,480,2043,8.696242693833579,8.631574030702923,9.077483694255012,8.848818408290251,8.566942923561047,8.8155034450509,8.352466215938918,8.535912761229469,8.857522321402787,8.346361495482043,9.034894199236208,8.736950083629536,8.869161590735064,1,TRUE,0,98
80,26876593585.013695,10803133055.67385,16073460529.339844,464,1966,8.014521617822844,9.044548857777166,6.590926509661063,8.971781354037212,8.615426858229025,7.114087685075978,8.526428278157004,9.936837006167668,7.907463568853271,7.472638144127878,8.29546063404141,8.666140194134284,8.64695198893895,3,TRUE,0,98
82,23376954881.684254,12233304078.145744,11143650803.538519,421,1881,7.875016539926261,8.157140957280815,7.738445031041635,7.680325521391954,8.234858864765107,8.333945344903508,7.567445594028405,7.865168718312324,7.860810144132324,8.442545254513348,8.496638236594293,8.088031444479967,7.8821167919768875,5,TRUE,0,98
84,18972394579.697014,11215966771.879496,7756427807.8175125,419,1805,7.666250842747633,8.341116620882115,7.903869186646839,8.02025127056147,5.003489089160664,5.8072822710878285,7.592162901006482,7.889006607102469,7.787514655672867,7.330262478607537,8.015293224781523,7.6979149628589525,8.105956387290393,7,TRUE,0,98
86,26763655650.879864,16525251044.919243,10238404605.960623,425,1735,8.010310671653585,8.94073696723043,8.317820377966932,9.124814093250992,8.906747418917796,8.398789077069285,7.484539277980744,7.7373007780935446,8.585844511626998,7.822341834016129,7.12811562575873,8.431783349610813,8.849529998781268,9,TRUE,1,98
88,111836754689.19847,91259707808.53035,20577046880.6681,410,1656,9.440306097568108,5.958032816669288,8.798490941836427,9.294939805664582,9.161191983701352,9.521391779027256,8.061088437908445,8.541191638617061,10.527754270177834,10.071456579367304,10.052086983722637,9.499666827702821,8.693602805755198,11,TRUE,1,98
90,44501464386.83211,25650528527.540157,18850935859.291943,383,1610,8.518787933146424,8.456838105193778,9.008935049359742,8.247809370698702,8.608439129261155,8.699363134622466,7.562500001748152,8.96728966408677,8.093670075158762,8.572297515079422,9.503479124722881,8.698000004640035,8.624684085376105,13,TRUE,1,98
92,32335491003.974636,13260453575.58565,19075037428.388977,390,1558,8.199431256636888,8.80930034780414,9.989030293611217,9.575610830175862,8.091431436634661,8.502524560598374,8.335425253985056,8.193958031235338,9.39199218600412,8.653302234441625,9.005129197617311,9.044742927991498,9.567815065797516,15,TRUE,2,98
94,41437620190.07351,23443781503.00567,17993838687.067818,411,1524,8.44745500540288,8.565846214929968,7.943379252607682,8.080146504432207,7.824843870465974,8.495221144800928,8.946313772094019,9.093367996224938,7.725326558855048,8.470739404017102,8.985864616050257,8.523020119046075,8.23357837113688,17,TRUE,2,98
96,45034312945.14101,33679988727.922382,11354324217.21869,449,1481,8.530690546045783,8.854924914731091,8.343111129300059,8.991396704138392,8.58814734018887,8.334705278232494,8.05202339079254,8.976075010110675,8.922845213742848,7.743498219170901,8.544483376420342,8.608407441777768,8.766323160141507,19,TRUE,2,98
98,38502633459.95006,25942901231.84734,12559732228.102695,470,1463,8.373992477458014,9.739545642853347,15.176180905752334,9.285298861921419,9.222653637992401,8.871318637166128,7.92259210961532,8.328839522887447,7.487702558820399,9.155857010326887,7.907107242187977,12.890350987845279,14.0846620453912,21,TRUE,2,98
100,36053930543.76786,21246034503.63203,14807896040.135807,502,1438,8.308281725074295,9.57293535668182,7.580512577695303,8.337003249667335,8.507219024392818,7.628251556964691,8.269408487877078,8.313820283311271,7.740180674147272,9.108632163697658,7.767851021366479,8.50084575989628,8.82984726023173,23,TRUE,3,98
102,208946941124.28656,195892501066.55478,13054440057.731699,565,1440,10.065346186461998,10.194195598270191,10.002798872271159,10.049472520665857,10.832562113754003,9.496369440210668,10.219839910646296,10.165363443584802,8.8420626856591,8.910553146249601,10.320368094977127,10.060648883567747,10.08552099531116,25,TRUE,3,98
104,59592298075.1539,28211687157.23283,31380610917.92106,601,1459,8.81079217574025,8.82120596177623,8.853236294372751,9.177321466046832,9.444594479345003,9.07120778575732,8.755220369144483,9.211987379444373,10.24121786574352,8.279614686804829,9.606182227803336,9.287152169582653,8.963955112570146,27,TRUE,3,98
106,317751570659.99976,297016461189.063,20735109470.936707,671,1464,10.484535690072207,10.891343448731579,9.315755574606133,10.125267091549283,9.753167690734097,10.057691336806906,10.292532615213439,10.851184824216787,10.7430303694071,8.753304717092586,10.482964916090411,10.308208348905648,10.306583735370527,29,TRUE,4,98
108,43905739356.43672,24024954051.534195,19880785304.90252,747,1535,8.505310885530868,9.103116428769164,7.161254374206591,8.80183194741278,8.596236132762357,8.050248063072628,9.042811793247926,8.69978255068805,8.470143218050353,7.455507869406757,8.779641743331679,8.574012864600892,8.63753175674442,31,TRUE,4,98
110,201089798670.73306,159505320292.89548,41584478377.83757,855,1590,10.027017404794037,10.756380918977014,9.72620042950375,10.84332427105728,9.618232880223054,10.327684503744932,9.234993640975091,9.838382298279832,9.72682495444847,9.494112903783325,10.278178559883846,10.121001901539044,10.552949065509084,33,TRUE,4,98
112,143880402233.5307,95093721516.99693,48786680716.53371,1028,1667,9.692248251388015,8.933418006006544,9.111992266281153,10.093188014449645,9.961577769252758,9.657863171384868,9.782599746851423,8.022250188753244,7.728887677854631,9.082376400595153,9.951090930807826,9.476393659667373,9.518369426093884,35,TRUE,4,98
114,104329034859.83452,60246753056.46334,44082281803.371025,1203,1825,9.37081553854323,9.811721777069621,9.751294593275993,9.134519026261883,10.087729907314893,8.967451043837968,9.66491092033158,9.203021513755377,9.269076017722673,9.462152457482718,9.954790894745754,9.594144235864205,9.60895194124925,37,TRUE,5,98
116,157114292512.20172,106581206684.53174,50533085827.670395,1443,1947,9.780239355232144,10.016657721153601,10.534509594635447,8.119549198918664,9.448219671106783,13.173781937996605,10.056184934550522,9.764793035990099,9.100150462609099,11.178319574789128,11.148926213042744,11.281158582358957,9.957763698113107,39,TRUE,5,98
118,183489452239.2315,121804239702.06581,61685212537.165344,1715,2150,9.935423021803828,9.615387597231942,9.2310437995773,10.142767377632914,10.51464129872769,8.300976011534656,9.777848191289236,10.362173048570522,9.70988399235623,10.342521238405249,7.882509042468501,9.857032012936639,9.733284361499564,41,TRUE,5,98
120,417172050058.8928,179094502385.5742,238077547673.3182,2026,2427,10.756764563722623,10.493532057636576,10.219945586962803,9.675873814950016,10.534578475890516,10.718933113531941,10.672498623061257,10.811620533981849,10.570939802112834,11.656966716179907,10.119152611074801,10.678884173385258,10.184336127081133,43,TRUE,6,98
122,318468684240.978,190859346186.624,127609338054.35323,2313,2799,10.48678998449035,11.104681223090259,10.467319348892083,11.336817398788645,10.05962618710269,10.75835339858393,11.266542190860303,10.039553805602818,10.84065257747291,9.323551852298978,9.89429437888118,10.689740135067538,11.032102214338735,45,TRUE,6,98
124,376187211977.8699,254226474794.2121,121960737183.65874,2792,3179,10.653352760619605,10.119955294669028,12.27876715962368,9.373574661563609,10.53581379674354,11.222554132733226,10.689411477319004,10.421294731018738,10.839459787836553,10.766476261771679,9.889091020090426,10.932559670805366,11.337329952837528,47,TRUE,6,98
126,395614349669.99896,271857419462.15637,123756930207.84218,3252,3663,10.70370570921709,10.631719936345469,11.141917466459603,9.932983353608124,10.260378721875481,11.151322783269258,10.189827586164986,10.482608287272965,10.976268082348534,10.847091700977952,10.077943635144152,10.657849902431845,10.68457587715278,49,TRUE,6,98
128,490939525518.257,328364814008.035,162574711510.22247,3818,4286,10.919586791204786,11.039264709611299,10.464734622720547,10.575791830442654,11.175198092631728,11.95973243025065,11.290745639792739,11.154310994886336,11.104671294146986,10.52128014084794,11.416260373479597,11.168290883189922,10.725496182636197,51,TRUE,7,98
130,578897460608.8866,345641705079.9002,233255755528.98776,4411,4894,11.084391201441832,10.961993889299114,10.688948329924104,11.609564481151757,10.77802993011329,10.12957626379948,11.480761355438618,9.688549486710732,11.338564848222347,10.216833905672246,10.86823966932682,10.935770921155532,11.164104718243815,53,TRUE,7,98
132,654634277387.5817,398630443395.7578,256003833991.82504,4914,5726,11.207342561509925,10.961795337526024,11.992846341914731,11.505843556599046,11.31084287516183,11.334153176036443,10.731528903077386,11.337028973975087,11.549072167145912,10.667391473211799,10.765937944970863,11.299102130944304,11.572824427361951,55,TRUE,7,98
134,550741188704.8427,322529128148.74805,228212060556.09375,5522,6557,11.03453082378067,10.754732840689165,11.751756067177352,10.537729556222377,10.416701574413363,10.6208302533479,11.225869385133864,11.351319360367313,10.171166606232331,8.46234550022081,9.824436091982376,10.810552325970582,11.163554415402327,57,TRUE,8,98
136,532032060630.0424,328981628413.7044,203050432216.3374,6364,7431,10.99996958881442,11.355080701594268,11.052678058580739,12.006579000885942,10.90547409222471,11.378869316306986,10.54464267599982,10.258243259399338,10.55579800172134,10.954121242622133,11.157251556710426,11.1366552120286,11.553235544723536,59,TRUE,8,98
138,767734816358.8595,480484466186.0181,287250350172.8419,7184,8508,11.36671021926795,11.267005039456443,10.831535806721094,12.607422118131524,11.076581093053589,10.751780048708433,11.168192929702611,10.987207342417722,12.248391335940534,11.034599532246716,11.444594523574846,11.545283094244766,11.86723209337749,61,TRUE,8,98
140,1008843677350.2942,640575311278.2819,368268366072.0133,7960,9626,11.63982591700234,12.014778963569782,12.088657716837565,11.664975790421325,11.705895941639646,11.740607002575482,11.484493948210003,10.871849400383821,12.032526721436842,11.750991231181041,11.293552939837834,11.721144592751033,11.939158125204967,63,TRUE,8,98
142,1064314549702.2535,660495353685.4822,403819196016.7732,8605,10920,11.693352092577644,12.247294352763578,12.216756598497916,11.994372532538389,11.984440233347904,11.743722315151022,11.23334843861386,12.963872590228926,11.67252993605847,12.037185469154403,11.95673272629086,12.102390120359289,12.158992106923149,65,TRUE,9,98
144,1040307529185.4805,642500864602.5366,397806664582.9457,9161,12316,11.67053748651075,11.150337661756836,12.179355718667427,12.314023399110727,12.355923198373528,12.110178452813049,10.265145248740572,12.243039160149277,11.438594932495436,11.987060406615564,11.48895392199391,11.910716819689965,11.997639654064171,67,TRUE,9,98
146,1335572368797.5261,931755004800.7192,403817363996.815,9756,13564,11.920381056570044,11.92387955251915,13.657127413849842,11.704131657515351,12.371429058682443,12.155228289472449,12.641554769410483,12.381472334570724,11.99561407609008,10.935293827484042,11.644985249777598,12.401325286747872,12.83505387055521,69,TRUE,9,98
148,1377446477847.234,912326977686.7853,465119500160.4499,10191,14888,11.95125252266126,12.571214622907291,10.990233462588714,12.94207840442868,13.97966977496791,11.281914637755765,11.767111136612888,11.63252596118458,12.01648279644166,12.94972305624701,11.430208017349182,12.592223672946446,12.448956131337024,71,TRUE,10,98
150,1521458945788.6743,785074056322.3245,736384889466.3643,10520,16170,12.050690823197527,10.557142590631372,10.917521316794401,12.724002823476917,11.778184480942194,11.821797591210277,12.728914180026328,11.966484409309398,11.222705082804119,11.772240975767895,10.16547114753596,11.864299056036694,11.871287366469048,73,TRUE,10,98
152,1190327079509.7969,765782611969.5709,424544467540.233,10770,17424,11.805249242016718,11.500643292906977,11.398564255332355,12.127449454548023,11.923666691886904,11.9354569387299,11.643785050515712,11.847439758967244,11.719420803526571,11.796120995735953,11.564249527437479,11.768243369010746,11.730320530991696,75,TRUE,10,98
154,1257975476067.986,766776264255.7925,491199211812.19305,10911,18498,11.86052477963521,11.695017341949878,12.095961033053772,11.444791546701666,10.141076258442975,12.01557990184942,11.689766632753065,10.639866245848147,11.094111672559517,11.653811417574891,11.534470137543899,11.539964679651817,11.78176311448919,77,TRUE,10,98
156,1120877277347.0781,667207110755.844,453670166591.23096,10843,19520,11.745132777974852,11.247069145055551,10.804083506734266,12.619239466547834,11.33041240898509,11.782522601142917,11.546051629357484,11.809953415840798,12.426248193770357,11.696963628490368,11.225302831286694,11.79424729303662,11.86872343446713,79,TRUE,11,98
158,1032129836958.3788,663985906888.3788,368143930069.9978,10633,20357,11.662645586080558,15.346053401729225,11.35651266957951,9.784675298574985,11.67091074265319,10.920219748134196,12.49769865751221,11.20658525625699,11.474446985569692,12.435229989024407,11.54179074542169,13.251347143732563,14.269546663490004,81,TRUE,11,98
160,1021730382716.2595,606810898904.502,414919483811.759,10367,21044,11.65251875951601,12.054838512223121,12.371938684383382,11.644710785563788,11.47407722184128,11.524561333390297,11.929297259010736,13.125347165916919,12.253300351442036,11.051781513654166,12.087531635486092,12.113392036505514,12.06699946885421,83,TRUE,11,98
162,1077957659917.8988,594720151490.0979,483237508427.7979,9880,21578,11.706089311130004,11.824048755959918,10.628123389348191,11.424733353225243,11.780907039290557,12.013679364090972,13.035054434234551,10.596644873769115,10.919449998463753,11.804422831030514,12.288079977914135,11.89780422530934,11.405094615561532,85,TRUE,12,98
164,927712683779.288,517628922197.6426,410083761581.6464,9416,21860,11.555987913797704,10.203191431883564,11.564531993034329,8.691546978280652,11.668688663028542,11.226164041647857,11.770077565879735,11.390558407353709,10.736970391837135,11.051860610377515,12.655749723395527,11.483102140638884,10.738117666690568,87,TRUE,12,98
166,811684334166.894,500572708617.12103,311111625549.7753,8909,21920,11.422377350498827,11.99187504619814,12.07628764216045,11.328673671183546,10.951489922627529,13.148418796883535,11.247886139547434,10.697493928310028,11.219747985428489,10.714378278006683,11.323286118158562,11.78583431771786,11.850033825422743,89,TRUE,12,98
168,786471786269.0491,416345318032.4777,370126468236.5723,8252,21899,11.390822686288974,10.655286362741196,11.632632774044774,12.00404552737922,11.45448537372415,12.245819417284816,11.452873980776051,12.690268365515092,11.793165715851757,11.938107569565691,12.00448078435663,11.910723401952856,11.572914508232257,91,TRUE,12,98
170,697169845869.3833,401298754087.855,295871091781.5261,7732,21712,11.270294899326178,11.245978412637822,11.884972883636449,11.940359171175224,11.28245908362961,11.278011204035833,11.492411413381191,11.065097210601442,11.515867208814655,11.277959590850724,10.386760577870708,11.415429766989503,11.735997789750106,93,TRUE,13,98
172,592795148616.3145,344308794339.31464,248486354276.99905,6965,21523,11.108114727049177,11.160174506121013,10.749291498584967,10.945003495016746,12.008781251499675,11.030842903212287,11.632516180044655,11.64962072474813,10.105875165444935,7.609506673690636,11.419961586475507,11.217829419417724,10.96556497041894,95,TRUE,13,98
174,496281645160.5096,288875354601.97485,207406290558.53293,6245,21124,10.930409435500092,11.24612444317019,10.673722759995133,11.07794276239068,10.75634424328926,11.624362294426703,8.624913493525778,10.989962991886566,11.080731467903941,10.388067374759483,10.433002806850416,10.895657219801167,11.026877091616555,97,TRUE,13,98
176,611376824319.9757,285898628220.7639,325478196099.2098,5639,20496,11.138979339763821,10.29801304201703,11.777083176240897,9.858815145984709,10.316952968339276,10.868042591836826,10.716085135635252,11.024785122335862,11.093432106452095,11.371659080591384,10.387385136246891,10.920907497099513,10.996714094927999,99,TRUE,14,98
178,464160146412.16364,320354013123.47864,143806133288.68542,5028,19768,10.863495472754142,11.257355105839316,10.257949472668232,10.762350918122644,9.93167720193866,10.643313864506672,10.498649939812907,11.606548769813127,11.506682579219284,10.771108402750077,11.515057688558525,11.016898944377326,10.840660439642738,101,TRUE,14,98
180,456334929880.8994,272316089559.32773,184018840321.5717,4489,19048,10.846492872203946,9.720164915839376,10.912445325123198,10.90473922432514,10.685447647084686,10.255219505027792,10.859415835816629,11.627802788083487,10.903993162915008,10.769226354231979,10.965292301496174,10.862913347574272,10.644936974746221,103,TRUE,14,98
182,388093973543.8244,247100594550.7914,140993378993.03262,3995,18217,10.684513347099251,10.60370489018705,10.826868465028289,10.298548808019909,9.543102055414886,10.690325190663772,10.67812087759764,11.113254825680945,11.079269152175314,10.618231996916231,10.785508368570422,10.697968434809304,10.599373309493883,105,TRUE,14,98
184,317480557000.9843,127085380010.2924,190395176990.69095,3515,17253,10.48368241561187,10.857149551806971,11.720478630845742,10.575739842378784,10.723152336927676,10.74346917580471,10.841699460300724,10.010535676284093,8.363097121111666,10.060880126355302,10.471627984180056,10.696993457904325,11.175787510505916,107,TRUE,15,98
186,216217622388.36252,124522506261.31064,91695116127.05162,3085,16379,10.099551248489188,10.215047556648075,10.066377045852999,10.23017067241046,10.223620602105132,10.222643195211333,10.894273563005807,10.119030588188988,10.581639852678983,10.580585427056901,9.641097963727155,10.330295785629422,10.17321501284841,109,TRUE,15,98
188,251912441128.8683,119417090163.52005,132495350965.3483,2677,15478,10.252347408243246,10.621013964319609,10.738610117217187,10.182947618342217,9.600343056841709,10.338988505554315,10.014585610006252,10.484775701807425,10.497334574462283,10.254229845183572,10.583252648132822,10.377945102839131,10.541275257617196,111,TRUE,15,98
190,418328818432.6786,69110733878.70238,349218084553.9759,2315,14529,10.75953360719474,11.253285658773978,10.661296314912796,10.656649914146433,10.624721447498155,9.154080523137893,11.543979399839492,10.294074367935496,10.9769764942188,11.096810516275099,10.907625465435386,10.867892493637308,10.898459823777868,113,TRUE,16,98
192,183030232697.9009,94885173479.58975,88145059218.31067,2039,13571,9.932917182142283,9.706535745122375,9.896908637711228,8.196775618779148,9.678666337911451,10.102597503835703,11.129480878310812,10.377995287882259,10.072576259180542,10.69630794695981,9.838886820164973,10.193255050935683,9.496087753381017,115,TRUE,16,98
194,129364096004.53162,83439218818.30827,45924877186.22339,1806,12638,9.585896715323532,9.418526508606627,9.695266970140647,8.96694856708766,9.721616825681572,10.439774220877998,9.777328264414631,9.543307551436023,9.53399011907937,9.942117717820492,8.934374644216096,9.686822859539788,9.403564076328832,117,TRUE,16,98
