time,total_count,total_count_I,total_count_R1,num_I,num_R1,log_genes_mean,log_gene_copies1,log_gene_copies2,log_gene_copies3,log_gene_copies4,log_gene_copies5,log_gene_copies6,log_gene_copies7,log_gene_copies8,log_gene_copies9,log_gene_copies10,log_mean_copiesten,log_mean_copiesthree,new_time,everyother,week,seed
78,44746874116.63137,16560796538.935753,28186077577.695656,517,2227,8.524287427085184,8.820997331517274,8.819910024127852,8.971484433917066,8.29721166822934,8.361595633170817,8.253419434435356,8.130284360974242,7.548315377822707,9.460249802116437,8.138878470826254,8.614471502042273,8.873372679117258,1,TRUE,0,18
80,66446715790.46915,40784362499.657425,25662353290.811684,484,2113,8.919666197114054,8.56395345635874,9.182039719351067,9.500599133702462,9.34536202143961,7.641262063940845,9.737808326689175,11.187466763156122,8.639092425103767,7.790645082880786,8.788865963665094,9.58636884234981,9.152995396907079,3,TRUE,0,18
82,34071237008.694614,13240429890.859701,20830807117.834927,444,2051,8.251719375817366,7.9522690702828625,8.088845844097666,7.877691735998367,8.593860918875002,8.678312329265372,8.636106892800637,7.077931040904879,8.096254794191212,8.183688444987682,8.478036539056772,8.25581106895491,7.976792100393264,5,TRUE,0,18
84,27350519601.93075,16889408931.628357,10461110670.30242,433,1982,8.032001363876379,8.03201278035058,8.027427799329793,8.418598093883425,7.967884496975786,7.6792453970134975,8.464654529929144,7.262290319950133,7.14157421048225,7.783983439395655,8.510987634951658,8.023748082964433,8.176797300779059,7,TRUE,0,18
86,25499729515.096878,13685519141.61053,11814210373.486338,425,1914,7.96193368180343,7.435855336609374,8.196916597359673,8.019418078526618,7.359396634640858,8.109824765232947,9.641518490499164,8.130404903549962,8.442695447910932,7.452489997250197,8.09736389828324,8.335685820795707,7.933182194020667,9,TRUE,1,18
88,55546780106.53879,36258491352.66453,19288288753.87423,408,1839,8.74049138747339,8.695329500662698,11.70182931918051,9.136666622098774,9.062361889607384,9.343301091205714,8.091154584944954,7.433012008656416,8.84066235292227,8.815055002684325,8.733757668055665,9.80318935406135,10.722218149613248,11,TRUE,1,18
90,48883517032.01546,24973626989.893707,23909890042.12176,398,1770,8.612706101594778,8.985885033455077,8.387535385511297,8.911031097641382,9.374839097848657,9.001359043785449,8.562111409037248,7.698475061951375,8.143862953012528,8.555791118724418,9.292242334732485,8.804235932908442,8.794561933109089,13,TRUE,1,18
92,44060959493.59529,17893424056.42471,26167535437.17058,434,1693,8.508839955060235,9.155856324262345,9.335564217125631,8.567036057700681,7.951046099070874,8.61822296811015,8.314835852086212,8.11706105295061,8.688147321234473,8.019798735364194,9.647645898604639,8.799700723715773,9.069517203994339,15,TRUE,2,18
94,43589012141.066605,16821676007.485271,26767336133.58134,457,1616,8.498070940427105,8.22194264577984,8.985967746687663,8.88077335754308,9.00489841258187,8.33651884800044,7.013869883767611,9.137730999965562,8.983076926244035,7.95129891358989,6.764924423385312,8.581210045577928,8.748529736364453,17,TRUE,2,18
96,48712486642.5989,37644306572.39298,11068180070.205944,484,1558,8.609201233402299,11.858443606406375,8.725018470287237,8.170482898776898,9.676623804405846,8.940303985504661,8.657207070803667,9.392907229209888,8.69996456801616,8.800408073277294,8.739517056858952,9.957858499641802,10.826172550398262,19,TRUE,2,18
98,61488291666.1362,47113900195.170975,14374391470.965204,545,1520,8.842112614222003,9.395625200943538,8.929211702774273,8.595128830034787,9.384982828721894,8.677525386059452,7.929911684895294,7.623570311156278,9.306894063227192,9.264837620650516,8.262077497383398,8.896189042731223,9.02762631113161,21,TRUE,2,18
100,41720210133.122086,22263856167.016228,19456353966.10587,571,1515,8.454251503814191,7.858988822705426,12.267855826887367,8.187964219247007,7.076564994768086,7.68896258443831,8.959752130443578,8.794748013852024,8.737894744195557,8.558864126505915,8.817436457507952,10.145970882186178,11.197907042998581,23,TRUE,3,18
