time,total_count,total_count_I,total_count_R1,num_I,num_R1,time.y,S,E,I,R1,beta_t,R0,time_diff,Rt,seed
78,58055592196.07319,25393713867.202126,32661878328.871105,508,2271,77.996040413719,88667,244,508,2271,0.12857142857142856,0.8999999999999999,0.0039595862809989,0.7985159999999999,60
79,30250856561.364708,13471478407.477787,16779378153.886896,497,2218,78.99256242146103,88607,249,497,2218,0.12857142857142856,0.8999999999999999,0.00743757853896909,0.7980029999999999,60
80,43782067752.08365,31790317749.43147,11991750002.65221,493,2152,79.99906634327792,88553,242,493,2152,0.13249344604252208,0.9274541222976548,9.336567220827874e-4,0.8217892741442828,60
81,45506594418.80771,36451435198.71433,9055159220.093346,504,2080,80.99564342160791,88485,241,504,2080,0.13653510301062108,0.9557457210743476,0.00435657839209113,0.846341508382967,60
82,47816958342.71024,34770852243.48829,13046106099.221964,489,2046,81.99754065111526,88422,239,489,2046,0.14070004902837266,0.9849003431986086,0.00245934888474153,0.8714890686792889,60
83,36476815723.9338,19593078657.824947,16883737066.108812,483,2006,82.99678156766578,88349,254,483,2006,0.14499204497649593,1.0149443148354715,0.00321843233422214,0.8974340620638206,60
84,39737451300.179504,27298461720.307087,12438989579.872377,482,1953,83.9978842735339,88279,256,482,1953,0.14941496645979788,1.045904765218585,0.00211572646610136,0.9240464010229678,60
85,32258960304.329117,22772820015.001713,9486140289.327406,472,1918,84.9971928496492,88211,253,472,1918,0.1539728073067837,1.077809651147486,0.00280715035080447,0.9514795819364892,60
86,39457054837.9111,21595167951.905876,17861886886.0052,464,1866,85.99121420160688,88157,253,464,1866,0.15866968317602106,1.1106877822321477,0.0087857983931201,0.9797487995847995,60
87,62779161876.68368,44835027159.30411,17944134717.379536,457,1827,86.9946104840753,88076,271,457,1827,0.16350983527251506,1.1445688469076054,0.00538951592470482,1.0090175583683376,60
88,111803683404.36954,95165146942.37656,16638536461.992996,451,1812,87.99515726824137,88012,264,451,1812,0.16849763417744945,1.1794834392421465,0.00484273175862881,1.0388418339469128,60
