time,S,E,I,R1,beta_t,R0,integer_day,time_diff,Rt,seed,diff
75.99999317170871,89141,251,504,2268,0.12369524712582224,0.8658667298807557,76,6.828291290617017e-6,0.7725003203977138,37,1
